bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-05-26T16:54:33,AMSTERDAM,244370000,58.86008667,-136.59959,0,289,16.8,287,9188037,PBAD,GLACIER BAY
2008-05-26T22:07:16,AMSTERDAM,244370000,58.80408167,-136.4358433,0,130,16.7,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:05:16,AMSTERDAM,244370000,58.81023,-136.4492017,0,134,16.7,133,9188037,PBAD,GLACIER BAY
2008-05-26T22:04:47,AMSTERDAM,244370000,58.81183667,-136.4524033,0,135,16.7,134,9188037,PBAD,GLACIER BAY
2008-05-26T22:01:22,AMSTERDAM,244370000,58.823055,-136.473735,0,135,16.7,135,9188037,PBAD,GLACIER BAY
2008-05-26T22:01:41,AMSTERDAM,244370000,58.82206,-136.4718617,0,135,16.7,135,9188037,PBAD,GLACIER BAY
2008-05-26T22:01:46,AMSTERDAM,244370000,58.82172833,-136.4712367,0,136,16.7,135,9188037,PBAD,GLACIER BAY
2008-05-26T22:00:51,AMSTERDAM,244370000,58.824705,-136.476875,0,135,16.8,135,9188037,PBAD,GLACIER BAY
2008-05-26T21:52:03,AMSTERDAM,244370000,58.844975,-136.545545,0,114,17.0,113,9188037,PBAD,GLACIER BAY
2008-05-26T21:52:10,AMSTERDAM,244370000,58.84478167,-136.54472,0,114,16.9,113,9188037,PBAD,GLACIER BAY
2008-05-26T22:24:40,AMSTERDAM,244370000,58.75170167,-136.3159617,0,130,17.0,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:24:52,AMSTERDAM,244370000,58.75110167,-136.3145617,0,129,17.0,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:21:35,AMSTERDAM,244370000,58.761045,-136.3375067,0,130,16.9,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:18:28,AMSTERDAM,244370000,58.77032833,-136.3589717,0,130,16.9,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:16:47,AMSTERDAM,244370000,58.77542,-136.37062,0,130,16.9,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:13:41,AMSTERDAM,244370000,58.78478,-136.3920233,0,130,16.9,130,9188037,PBAD,GLACIER BAY
2008-05-26T22:38:47,AMSTERDAM,244370000,58.70496,-136.225265,0,140,17.0,141,9188037,PBAD,GLACIER BAY
2008-05-26T22:35:46,AMSTERDAM,244370000,58.71579333,-136.24288,0,140,16.9,141,9188037,PBAD,GLACIER BAY
2008-05-26T22:34:41,AMSTERDAM,244370000,58.71973167,-136.2492733,0,139,17.0,141,9188037,PBAD,GLACIER BAY
2008-05-26T16:07:22,AMSTERDAM,244370000,58.72476667,-136.2493583,0,321,19.5,319,9188037,PBAD,GLACIER BAY
2008-05-26T16:03:58,AMSTERDAM,244370000,58.7105,-136.2274417,0,321,19.3,320,9188037,PBAD,GLACIER BAY
