bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-09-16T23:59:02,MILLENNIUM,KETCHIKAN,58.12708333,-135.4692333,92,163.5,0.3,0,9189419,9HJF9,249055000,16
2008-09-16T23:58:21,MILLENNIUM,KETCHIKAN,58.1271,-135.4692833,91,181.0,0.3,0,9189419,9HJF9,249055000,16
2008-09-16T23:57:02,MILLENNIUM,KETCHIKAN,58.1272,-135.4692667,92,182.0,0.3,0,9189419,9HJF9,249055000,16
2008-09-16T23:55:42,MILLENNIUM,KETCHIKAN,58.12726667,-135.4692833,91,181.0,0.2,0,9189419,9HJF9,249055000,16
2008-09-16T23:55:02,MILLENNIUM,KETCHIKAN,58.1273,-135.4693,91,154.4,0.2,0,9189419,9HJF9,249055000,16
2008-09-16T23:54:02,MILLENNIUM,KETCHIKAN,58.12735,-135.4693333,89,179.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:53:03,MILLENNIUM,KETCHIKAN,58.12735,-135.4693333,88,88.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:52:40,MILLENNIUM,KETCHIKAN,58.12735,-135.4693333,88,88.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:46:22,MILLENNIUM,KETCHIKAN,58.12733333,-135.4693333,83,83.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:43:06,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692833,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:57,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692833,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:46,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:41,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:37,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:34,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:31,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:26,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:21,MILLENNIUM,KETCHIKAN,58.12731667,-135.4692667,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:07,MILLENNIUM,KETCHIKAN,58.12731667,-135.46925,82,307.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:42:01,MILLENNIUM,KETCHIKAN,58.12731667,-135.46925,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:41:53,MILLENNIUM,KETCHIKAN,58.1273,-135.46925,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:58,MILLENNIUM,KETCHIKAN,58.1273,-135.4692333,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:58,MILLENNIUM,KETCHIKAN,58.1273,-135.4692333,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:54,MILLENNIUM,KETCHIKAN,58.1273,-135.4692167,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:49,MILLENNIUM,KETCHIKAN,58.1273,-135.4692167,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:45,MILLENNIUM,KETCHIKAN,58.1273,-135.4692167,82,82.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:41,MILLENNIUM,KETCHIKAN,58.1273,-135.4692167,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:41,MILLENNIUM,KETCHIKAN,58.1273,-135.4692167,82,307.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:37,MILLENNIUM,KETCHIKAN,58.1273,-135.4692,82,352.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:35,MILLENNIUM,KETCHIKAN,58.1273,-135.4692,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:29,MILLENNIUM,KETCHIKAN,58.1273,-135.4692,82,262.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:40:19,MILLENNIUM,KETCHIKAN,58.1273,-135.4692,83,353.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:39:57,MILLENNIUM,KETCHIKAN,58.12726667,-135.4692,83,353.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:39:37,MILLENNIUM,KETCHIKAN,58.12726667,-135.4692,83,353.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:39:22,MILLENNIUM,KETCHIKAN,58.12726667,-135.4692,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:39:18,MILLENNIUM,KETCHIKAN,58.12726667,-135.4692,83,83.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:38:56,MILLENNIUM,KETCHIKAN,58.12726667,-135.4691833,83,83.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:38:37,MILLENNIUM,KETCHIKAN,58.12726667,-135.4691833,84,84.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:37:17,MILLENNIUM,KETCHIKAN,58.12728333,-135.46915,84,84.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:36:37,MILLENNIUM,KETCHIKAN,58.1273,-135.46915,85,85.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:36:16,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,85,85.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:35:58,MILLENNIUM,KETCHIKAN,58.1273,-135.46915,85,85.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:35:37,MILLENNIUM,KETCHIKAN,58.1273,-135.46915,85,85.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:35:16,MILLENNIUM,KETCHIKAN,58.1273,-135.46915,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:34:37,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:34:16,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:33:37,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:33:22,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:33:16,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,176.0,0.1,0,9189419,9HJF9,249055000,16
2008-09-16T23:32:37,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:32:17,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:31:58,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:31:37,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,86.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-16T23:31:17,MILLENNIUM,KETCHIKAN,58.1273,-135.4691333,86,176.0,0.1,0,9189419,9HJF9,249055000,16
