bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-06-09T23:58:28,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696283,1,89,0.0,1,9228344,C6FV8
2008-06-09T23:55:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12799667,-135.4696733,6,63,0.1,1,9228344,C6FV8
2008-06-09T23:52:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12800667,-135.4697417,10,104,0.1,1,9228344,C6FV8
2008-06-09T23:50:08,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:49:28,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,33,0.0,1,9228344,C6FV8
2008-06-09T23:44:05,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:43:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,49,0.0,1,9228344,C6FV8
2008-06-09T23:40:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12799667,-135.4697217,10,31,0.0,1,9228344,C6FV8
2008-06-09T23:38:05,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:37:28,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,335,0.0,1,9228344,C6FV8
2008-06-09T23:34:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,346,0.0,1,9228344,C6FV8
2008-06-09T23:32:06,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:28:30,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,284,0.0,1,9228344,C6FV8
2008-06-09T23:26:05,311492000,SERENADE OF THE SEAS,HOONAH,58.127995,-135.46972,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:22:28,311492000,SERENADE OF THE SEAS,HOONAH,58.127995,-135.46972,10,347,0.0,1,9228344,C6FV8
2008-06-09T23:20:04,311492000,SERENADE OF THE SEAS,HOONAH,58.12799,-135.46972,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:14:04,311492000,SERENADE OF THE SEAS,HOONAH,58.12799,-135.46972,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:10:27,311492000,SERENADE OF THE SEAS,HOONAH,58.12799,-135.46972,10,337,0.0,1,9228344,C6FV8
2008-06-09T23:08:05,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T23:04:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,26,0.0,1,9228344,C6FV8
2008-06-09T22:56:01,311492000,SERENADE OF THE SEAS,HOONAH,58.12798667,-135.4697167,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:50:02,311492000,SERENADE OF THE SEAS,HOONAH,58.12798667,-135.4697167,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:49:29,311492000,SERENADE OF THE SEAS,HOONAH,58.12798667,-135.4697167,10,219,0.0,1,9228344,C6FV8
2008-06-09T22:44:02,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:34:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,315,0.0,1,9228344,C6FV8
2008-06-09T22:32:01,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:28:27,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,255,0.0,1,9228344,C6FV8
2008-06-09T22:22:27,311492000,SERENADE OF THE SEAS,HOONAH,58.127995,-135.469725,10,211,0.0,1,9228344,C6FV8
2008-06-09T22:20:00,311492000,SERENADE OF THE SEAS,HOONAH,58.12799333,-135.4697217,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:16:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12799333,-135.4697217,10,346,0.0,1,9228344,C6FV8
2008-06-09T22:14:00,311492000,SERENADE OF THE SEAS,HOONAH,58.12799833,-135.46973,0,0,0.0,0,9228344,C6FV8
2008-06-09T22:07:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12799833,-135.46973,10,166,0.0,1,9228344,C6FV8
2008-06-09T22:01:28,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,235,0.0,1,9228344,C6FV8
2008-06-09T21:58:27,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,10,188,0.0,1,9228344,C6FV8
2008-06-09T21:55:58,311492000,SERENADE OF THE SEAS,HOONAH,58.127995,-135.4697217,0,0,0.0,0,9228344,C6FV8
2008-06-09T21:52:29,311492000,SERENADE OF THE SEAS,HOONAH,58.127995,-135.4697217,9,254,0.1,1,9228344,C6FV8
2008-06-09T21:49:57,311492000,SERENADE OF THE SEAS,HOONAH,58.12798833,-135.4697083,0,0,0.0,0,9228344,C6FV8
2008-06-09T21:49:29,311492000,SERENADE OF THE SEAS,HOONAH,58.12798833,-135.4697083,8,265,0.0,1,9228344,C6FV8
2008-06-09T21:19:55,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T21:01:55,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,0,0,0.0,0,9228344,C6FV8
2008-06-09T21:01:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4696667,4,189,0.0,1,9228344,C6FV8
2008-06-09T20:49:52,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,0,0,0.0,0,9228344,C6FV8
2008-06-09T20:46:28,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,10,132,0.1,1,9228344,C6FV8
2008-06-09T20:40:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12800333,-135.46977,13,238,0.0,1,9228344,C6FV8
2008-06-09T20:34:30,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4697967,13,246,0.0,1,9228344,C6FV8
2008-06-09T20:31:51,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,0,0,0.0,0,9228344,C6FV8
2008-06-09T20:28:29,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,13,243,0.0,1,9228344,C6FV8
2008-06-09T20:25:28,311492000,SERENADE OF THE SEAS,HOONAH,58.12799833,-135.46977,13,196,0.0,1,9228344,C6FV8
2008-06-09T20:19:27,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,13,192,0.0,1,9228344,C6FV8
2008-06-09T20:13:50,311492000,SERENADE OF THE SEAS,HOONAH,58.12800333,-135.4697633,0,0,0.0,0,9228344,C6FV8
2008-06-09T20:13:27,311492000,SERENADE OF THE SEAS,HOONAH,58.12800333,-135.4697633,13,142,0.0,1,9228344,C6FV8
2008-06-09T20:07:48,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,0,0,0.0,0,9228344,C6FV8
2008-06-09T20:06:38,311492000,SERENADE OF THE SEAS,HOONAH,58.128,-135.4698333,12,113,0.0,1,9228344,C6FV8
2008-06-09T20:06:38,311492000,SERENADE OF THE SEAS,HOONAH,58.12799667,-135.4697583,0,0,0.0,0,9228344,C6FV8
