bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-07-29T23:59:43,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162167,-134.395485,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:58:31,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162167,-134.395485,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:55:32,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29161,-134.3955,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:53:43,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29160667,-134.395505,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:52:30,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29160667,-134.395505,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:49:27,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.291615,-134.39549,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:47:40,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162667,-134.3954867,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:46:27,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162667,-134.3954867,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:43:26,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29159667,-134.3954967,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:41:39,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29156333,-134.39552,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:40:26,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29156333,-134.39552,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:38:48,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.292,-134.396,511,360.0,102.3,15,9228186,ZCDG7
2008-07-29T23:37:23,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.291615,-134.3955067,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:35:39,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29164333,-134.3954933,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:34:24,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29164333,-134.3954933,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:31:20,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29161833,-134.3955167,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:29:38,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162333,-134.3955,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:28:19,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29162333,-134.3955,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:25:18,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29159167,-134.39552,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:23:38,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29157333,-134.3955217,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:22:15,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29157333,-134.3955217,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:19:14,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.29160667,-134.3955233,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:17:37,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.291635,-134.3954783,0,0.0,0.0,0,9228186,ZCDG7
2008-07-29T23:16:15,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.291635,-134.3954783,143,143.0,0.0,5,9228186,ZCDG7
2008-07-29T23:13:15,310405000,SAPPHIRE PRINCESS,SKAGWAY,58.291595,-134.3955033,143,143.0,0.0,5,9228186,ZCDG7
