bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-06-18T23:58:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75031667,-133.7026167,77,77.0,16.4,0,9218131,C6RN3
2008-06-18T23:58:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74998333,-133.7059,79,79.6,16.4,0,9218131,C6RN3
2008-06-18T23:57:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7495,-133.71095,82,82.3,16.4,0,9218131,C6RN3
2008-06-18T23:57:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74928333,-133.7143167,84,84.3,16.3,0,9218131,C6RN3
2008-06-18T23:57:09,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74921667,-133.7160167,85,85.0,16.3,0,9218131,C6RN3
2008-06-18T23:56:16,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74908333,-133.7234833,90,91.0,16.3,0,9218131,C6RN3
2008-06-18T23:56:03,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7491,-133.72535,92,92.7,16.3,0,9218131,C6RN3
2008-06-18T23:55:57,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74913333,-133.7261667,92,92.0,16.4,0,9218131,C6RN3
2008-06-18T23:55:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74918333,-133.7278667,93,94.6,16.4,0,9218131,C6RN3
2008-06-18T23:55:34,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74925,-133.72955,95,95.3,16.4,0,9218131,C6RN3
2008-06-18T23:55:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74935,-133.7312667,96,96.0,16.4,0,9218131,C6RN3
2008-06-18T23:55:16,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7494,-133.7320833,97,97.6,16.4,0,9218131,C6RN3
2008-06-18T23:55:09,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74946667,-133.7331,98,98.6,16.4,0,9218131,C6RN3
2008-06-18T23:54:58,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74958333,-133.7346,99,99.6,16.4,0,9218131,C6RN3
2008-06-18T23:54:51,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74966667,-133.7354333,99,99.0,16.4,0,9218131,C6RN3
2008-06-18T23:54:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.74975,-133.7362667,100,100.3,16.4,0,9218131,C6RN3
2008-06-18T23:54:34,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7499,-133.7377833,101,101.3,16.4,0,9218131,C6RN3
2008-06-18T23:54:28,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75,-133.7386,102,102.6,16.4,0,9218131,C6RN3
2008-06-18T23:54:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75011667,-133.7396333,102,102.3,16.4,0,9218131,C6RN3
2008-06-18T23:54:16,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75016667,-133.7402833,103,103.3,16.4,0,9218131,C6RN3
2008-06-18T23:54:09,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75031667,-133.7413,103,103.6,16.4,0,9218131,C6RN3
2008-06-18T23:54:03,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75043333,-133.7421,104,104.3,16.4,0,9218131,C6RN3
2008-06-18T23:53:58,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75053333,-133.7429167,0,0.0,0.0,0,9218131,C6RN3
2008-06-18T23:53:57,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75053333,-133.7429167,105,104.6,16.4,0,9218131,C6RN3
2008-06-18T23:53:51,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75061667,-133.7435833,105,105.3,16.4,0,9218131,C6RN3
2008-06-18T23:53:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75078333,-133.7445667,106,106.6,16.4,0,9218131,C6RN3
2008-06-18T23:53:34,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75103333,-133.7462,107,106.6,16.4,0,9218131,C6RN3
2008-06-18T23:53:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75131667,-133.74785,108,107.6,16.4,0,9218131,C6RN3
2008-06-18T23:53:09,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75161667,-133.7496667,109,109.6,16.5,0,9218131,C6RN3
2008-06-18T23:53:04,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7517,-133.7501333,109,109.3,16.4,0,9218131,C6RN3
2008-06-18T23:52:58,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75186667,-133.7508833,110,109.6,16.5,0,9218131,C6RN3
2008-06-18T23:52:52,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75201667,-133.7516833,110,110.3,16.5,0,9218131,C6RN3
2008-06-18T23:52:39,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75235,-133.7533167,111,111.0,16.5,0,9218131,C6RN3
2008-06-18T23:52:29,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75266667,-133.7549,112,113.0,16.5,0,9218131,C6RN3
2008-06-18T23:52:16,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75303333,-133.7564667,114,114.0,16.5,0,9218131,C6RN3
2008-06-18T23:51:58,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75358333,-133.7588167,115,115.0,16.5,0,9218131,C6RN3
2008-06-18T23:51:52,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75378333,-133.7595833,116,115.6,16.5,0,9218131,C6RN3
2008-06-18T23:51:34,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75438333,-133.7618833,117,117.0,16.4,0,9218131,C6RN3
2008-06-18T23:51:28,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.7546,-133.7626333,118,117.6,16.4,0,9218131,C6RN3
2008-06-18T23:51:21,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,57.75485,-133.7635833,119,119.0,16.4,0,9218131,C6RN3
