bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-16T23:51:05,311109000,NORWEGIAN SUN,JUNEAU,55.55523333,-132.1829333,320,320.2,20.2,0,9218131,C6RN3,16
2008-09-16T23:50:30,311109000,NORWEGIAN SUN,JUNEAU,55.55266667,-132.1790833,319,318.7,20.2,0,9218131,C6RN3,16
2008-09-16T23:58:54,311109000,NORWEGIAN SUN,JUNEAU,55.58998333,-132.2307,330,330.0,20.1,0,9218131,C6RN3,16
2008-09-16T23:58:00,311109000,NORWEGIAN SUN,JUNEAU,55.58553333,-132.2260667,329,327.8,20.3,0,9218131,C6RN3,16
2008-09-16T23:57:30,311109000,NORWEGIAN SUN,JUNEAU,55.58316667,-132.2234167,327,326.7,20.3,0,9218131,C6RN3,16
2008-09-16T23:57:05,311109000,NORWEGIAN SUN,JUNEAU,55.58131667,-132.2211333,324,323.7,20.4,0,9218131,C6RN3,16
2008-09-16T23:55:59,311109000,NORWEGIAN SUN,JUNEAU,55.57633333,-132.2141833,320,320.5,20.4,0,9218131,C6RN3,16
2008-09-16T23:54:11,311109000,NORWEGIAN SUN,JUNEAU,55.56856667,-132.20275,320,320.0,20.4,0,9218131,C6RN3,16
2008-09-16T23:15:10,311109000,NORWEGIAN SUN,JUNEAU,55.4573,-131.8835167,291,290.6,17.9,0,9218131,C6RN3,16
2008-09-16T23:14:24,311109000,NORWEGIAN SUN,JUNEAU,55.45593333,-131.8772,291,291.3,17.6,0,9218131,C6RN3,16
2008-09-16T23:13:54,311109000,NORWEGIAN SUN,JUNEAU,55.45501667,-131.8733833,294,294.6,17.5,0,9218131,C6RN3,16
2008-09-16T23:13:48,311109000,NORWEGIAN SUN,JUNEAU,55.45476667,-131.87245,294,295.3,17.4,0,9218131,C6RN3,16
2008-09-16T23:13:05,311109000,NORWEGIAN SUN,JUNEAU,55.45328333,-131.8671667,298,298.3,17.2,0,9218131,C6RN3,16
2008-09-16T23:12:24,311109000,NORWEGIAN SUN,JUNEAU,55.4516,-131.8620833,302,301.3,16.9,0,9218131,C6RN3,16
2008-09-16T23:11:48,311109000,NORWEGIAN SUN,JUNEAU,55.45008333,-131.8579,305,303.9,16.8,0,9218131,C6RN3,16
2008-09-16T23:21:05,311109000,NORWEGIAN SUN,JUNEAU,55.46835,-131.9346167,291,291.5,19.4,0,9218131,C6RN3,16
2008-09-16T23:20:41,311109000,NORWEGIAN SUN,JUNEAU,55.46756667,-131.9310833,291,291.2,19.4,0,9218131,C6RN3,16
2008-09-16T23:17:41,311109000,NORWEGIAN SUN,JUNEAU,55.46183333,-131.9049167,291,289.7,19.0,0,9218131,C6RN3,16
2008-09-16T23:28:10,311109000,NORWEGIAN SUN,JUNEAU,55.4832,-131.99895,300,298.3,20.5,0,9218131,C6RN3,16
2008-09-16T23:28:05,311109000,NORWEGIAN SUN,JUNEAU,55.48298333,-131.99825,300,298.8,20.5,0,9218131,C6RN3,16
