bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-09-23T10:58:20,245026000,RYNDAM,VANCOUVER,53.0766667,-130.472667,511,360,102.3,15,8919269,PHFV
2008-09-23T09:57:42,245026000,RYNDAM,VANCOUVER,53.3233333,-130.696,511,360,102.3,15,8919269,PHFV
2008-09-23T08:57:22,245026000,RYNDAM,VANCOUVER,53.5993333,-130.829333,511,360,102.3,15,8919269,PHFV
2008-09-23T07:56:45,245026000,RYNDAM,VANCOUVER,53.8833333,-130.958667,511,360,102.3,15,8919269,PHFV
2008-09-23T06:56:16,245026000,RYNDAM,VANCOUVER,54.166,-131.046,511,360,102.3,15,8919269,PHFV
2008-09-23T05:56:03,245026000,RYNDAM,VANCOUVER,54.426,-131.191333,511,360,102.3,15,8919269,PHFV
2008-09-23T05:19:01,245026000,RYNDAM,VANCOUVER,54.58,-131.2755,192,195,17.3,0,8919269,PHFV
2008-09-23T05:18:20,245026000,RYNDAM,VANCOUVER,54.583,-131.2741667,193,196,17.3,0,8919269,PHFV
2008-09-23T05:16:56,245026000,RYNDAM,VANCOUVER,54.58966667,-131.271,192,194,17.3,0,8919269,PHFV
2008-09-23T05:15:38,245026000,RYNDAM,VANCOUVER,54.59566667,-131.2683333,193,195,17.2,0,8919269,PHFV
2008-09-23T05:15:26,245026000,RYNDAM,VANCOUVER,54.5965,-131.2678333,193,195,17.3,0,8919269,PHFV
2008-09-23T05:15:14,245026000,RYNDAM,VANCOUVER,54.59733333,-131.2675,193,195,17.2,0,8919269,PHFV
2008-09-23T05:14:56,245026000,RYNDAM,VANCOUVER,54.59883333,-131.2668333,193,195,17.2,0,8919269,PHFV
2008-09-23T05:13:14,245026000,RYNDAM,VANCOUVER,54.60666667,-131.2631667,193,195,17.2,0,8919269,PHFV
2008-09-23T05:12:56,245026000,RYNDAM,VANCOUVER,54.60816667,-131.2625,193,195,17.1,0,8919269,PHFV
2008-09-23T05:12:20,245026000,RYNDAM,VANCOUVER,54.61066667,-131.2613333,193,195,17.1,0,8919269,PHFV
2008-09-23T05:12:14,245026000,RYNDAM,VANCOUVER,54.61133333,-131.261,193,195,17.1,0,8919269,PHFV
2008-09-23T05:11:38,245026000,RYNDAM,VANCOUVER,54.61416667,-131.2596667,194,196,17.0,0,8919269,PHFV
2008-09-23T05:11:26,245026000,RYNDAM,VANCOUVER,54.61483333,-131.2593333,194,196,17.0,0,8919269,PHFV
2008-09-23T05:10:02,245026000,RYNDAM,VANCOUVER,54.62116667,-131.2563333,193,195,17.0,0,8919269,PHFV
2008-09-23T05:09:56,245026000,RYNDAM,VANCOUVER,54.62166667,-131.256,193,195,17.0,0,8919269,PHFV
