bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-13T23:59:55,NORWEGIAN SUN,311109000,55.57013333,-132.2110667,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:49,NORWEGIAN SUN,311109000,55.56968333,-132.2104333,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:43,NORWEGIAN SUN,311109000,55.56936667,-132.2099333,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:38,NORWEGIAN SUN,311109000,55.56898333,-132.20935,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:31,NORWEGIAN SUN,311109000,55.56856667,-132.2087167,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:25,NORWEGIAN SUN,311109000,55.56813333,-132.2081,321,JUNEAU,320.1,19.8,9218131,C6RN3,69
2008-05-13T23:59:19,NORWEGIAN SUN,311109000,55.56763333,-132.20735,0,JUNEAU,0.0,0.0,9218131,C6RN3,69
2008-05-13T23:59:19,NORWEGIAN SUN,311109000,55.56763333,-132.20735,321,JUNEAU,320.4,19.8,9218131,C6RN3,69
2008-05-13T23:59:12,NORWEGIAN SUN,311109000,55.5672,-132.2067167,321,JUNEAU,320.4,19.8,9218131,C6RN3,69
2008-05-13T23:59:07,NORWEGIAN SUN,311109000,55.56675,-132.2060833,321,JUNEAU,320.7,19.8,9218131,C6RN3,69
2008-05-13T23:59:01,NORWEGIAN SUN,311109000,55.56643333,-132.2055833,320,JUNEAU,319.7,19.8,9218131,C6RN3,69
2008-05-13T23:58:55,NORWEGIAN SUN,311109000,55.56595,-132.20485,320,JUNEAU,319.7,19.8,9218131,C6RN3,69
2008-05-13T23:58:49,NORWEGIAN SUN,311109000,55.5656,-132.20435,320,JUNEAU,319.4,19.8,9218131,C6RN3,69
2008-05-13T23:58:43,NORWEGIAN SUN,311109000,55.5651,-132.2036,320,JUNEAU,320.4,19.8,9218131,C6RN3,69
2008-05-13T23:58:37,NORWEGIAN SUN,311109000,55.56476667,-132.2031,321,JUNEAU,320.4,19.9,9218131,C6RN3,69
2008-05-13T23:58:31,NORWEGIAN SUN,311109000,55.56426667,-132.20235,321,JUNEAU,320.1,19.9,9218131,C6RN3,69
2008-05-13T23:58:25,NORWEGIAN SUN,311109000,55.56383333,-132.2017333,321,JUNEAU,320.1,19.9,9218131,C6RN3,69
2008-05-13T23:58:19,NORWEGIAN SUN,311109000,55.56341667,-132.2011167,321,JUNEAU,319.8,19.8,9218131,C6RN3,69
2008-05-13T23:58:12,NORWEGIAN SUN,311109000,55.563,-132.2004833,321,JUNEAU,319.8,19.8,9218131,C6RN3,69
