bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-12T23:57:15,ISLAND PRINCESS,310384000,SKAGWAY,43,59.4473,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:55:05,ISLAND PRINCESS,310384000,SKAGWAY,0,59.4473,-135.3224333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:54:16,ISLAND PRINCESS,310384000,SKAGWAY,43,59.4473,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:51:11,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44731667,-135.3224167,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:49:03,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44733333,-135.3224167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:48:13,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44733333,-135.3224167,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:45:12,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44733333,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:43:03,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44735,-135.32245,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:42:10,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44735,-135.32245,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:39:07,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44735,-135.32245,133.0,0.1,5,9230402,ZCDG4,16
2008-09-12T23:37:04,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44736667,-135.3224667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:36:08,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44736667,-135.3224667,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:33:04,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44735,-135.3224667,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:30:59,ISLAND PRINCESS,310384000,SKAGWAY,0,59.4474,-135.3224667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:30:04,ISLAND PRINCESS,310384000,SKAGWAY,43,59.4474,-135.3224667,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:27:01,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44733333,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:25:00,ISLAND PRINCESS,310384000,SKAGWAY,0,59.4473,-135.3224333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:24:00,ISLAND PRINCESS,310384000,SKAGWAY,43,59.4473,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:21:01,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44726667,-135.3224333,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:18:59,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44723333,-135.3224167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:17:57,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44723333,-135.3224167,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:14:58,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44721667,-135.3224,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:12:57,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44726667,-135.3224167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:11:57,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44726667,-135.3224167,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:08:53,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44723333,-135.3224,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:06:58,ISLAND PRINCESS,310384000,SKAGWAY,0,59.44723333,-135.3224167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-12T23:05:52,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44723333,-135.3224167,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:02:51,ISLAND PRINCESS,310384000,SKAGWAY,43,59.44723333,-135.3224,43.0,0.0,5,9230402,ZCDG4,16
2008-09-12T23:00:58,ISLAND PRINCESS,310384000,SKAGWAY,0,59.4466667,-135.323333,0.0,0.0,0,9230402,ZCDG4,16
