bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-06-23T17:34:15,OOSTERDAM,245417000,58.26306167,-134.3496567,0,314.0,8.3,314,9221281,PBKH,JUNEAU
2008-06-23T17:33:15,OOSTERDAM,245417000,58.261525,-134.3465317,0,314.3,8.3,315,9221281,PBKH,JUNEAU
2008-06-23T17:30:05,OOSTERDAM,245417000,58.25625833,-134.336515,0,314.3,8.7,315,9221281,PBKH,JUNEAU
2008-06-23T17:26:54,OOSTERDAM,245417000,58.25066667,-134.3256467,0,315.0,9.7,315,9221281,PBKH,JUNEAU
2008-06-23T23:58:24,OOSTERDAM,245417000,58.28981667,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:52:21,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:46:19,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:40:15,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:34:13,OOSTERDAM,245417000,58.2898,-134.3978833,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:28:12,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:25:11,OOSTERDAM,245417000,58.2898,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:22:09,OOSTERDAM,245417000,58.28981667,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:19:08,OOSTERDAM,245417000,58.28981667,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:16:06,OOSTERDAM,245417000,58.2898,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:10:04,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:07:02,OOSTERDAM,245417000,58.2898,-134.3979167,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:04:01,OOSTERDAM,245417000,58.28981667,-134.3978833,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T23:01:00,OOSTERDAM,245417000,58.28981667,-134.3978833,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:57:57,OOSTERDAM,245417000,58.28981667,-134.3978833,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:51:56,OOSTERDAM,245417000,58.28981667,-134.3978667,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:45:54,OOSTERDAM,245417000,58.2898,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:39:51,OOSTERDAM,245417000,58.28976667,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:36:48,OOSTERDAM,245417000,58.28978333,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:30:47,OOSTERDAM,245417000,58.28983333,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:27:45,OOSTERDAM,245417000,58.28981667,-134.3979167,5,188.0,0.1,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:21:42,OOSTERDAM,245417000,58.2898,-134.3978833,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:15:41,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:12:37,OOSTERDAM,245417000,58.2898,-134.3979,5,9.0,0.0,9,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:06:35,OOSTERDAM,245417000,58.28981667,-134.3978833,5,188.0,0.2,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T22:00:32,OOSTERDAM,245417000,58.2898,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:57:31,OOSTERDAM,245417000,58.2898,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:54:29,OOSTERDAM,245417000,58.28981667,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:51:27,OOSTERDAM,245417000,58.28981667,-134.3979,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:45:26,OOSTERDAM,245417000,58.28981667,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:39:25,OOSTERDAM,245417000,58.28981667,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
2008-06-23T21:33:21,OOSTERDAM,245417000,58.28981667,-134.3979167,5,8.0,0.0,8,9221281,PBKH,HUBBARD GLACIER
