bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-07-21T23:43:02,249055000,59.4503,-135.3269167,0,46.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:37:43,249055000,59.45023333,-135.327,0,0.0,0.0,0,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:32:22,249055000,59.45023333,-135.327,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:31:46,249055000,59.45031667,-135.3269333,0,0.0,0.0,0,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:26:21,249055000,59.45031667,-135.3269333,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:26:02,249055000,59.45031667,-135.3269333,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:23:21,249055000,59.45031667,-135.3269167,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:01:42,249055000,59.45033333,-135.3269167,0,0.0,0.0,0,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T23:00:22,249055000,59.45033333,-135.3269167,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:55:42,249055000,59.45033333,-135.3269333,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:53:52,249055000,59.45031667,-135.3269333,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:49:32,249055000,59.45035,-135.3269333,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:39:12,249055000,59.45033333,-135.32695,0,45.0,0.0,46,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:36:22,249055000,59.45023333,-135.3268667,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
2008-07-21T22:34:02,249055000,59.45028333,-135.3269167,0,45.0,0.0,45,9189419,9HJF9,MILLENNIUM,16,SKAGWAY
