bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-07-30T01:22:03,AMSTERDAM,244370000,57.01657333,-135.344955,0,263,14.0,262,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:21:32,AMSTERDAM,244370000,57.01679667,-135.3413617,0,264,13.4,262,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:20:32,AMSTERDAM,244370000,57.01719833,-135.3349117,0,262,12.0,262,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:20:42,AMSTERDAM,244370000,57.01712667,-135.3359333,0,263,12.3,262,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:19:03,AMSTERDAM,244370000,57.01794833,-135.3269717,0,255,9.2,257,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:19:22,AMSTERDAM,244370000,57.01777,-135.328395,0,258,9.9,259,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:19:52,AMSTERDAM,244370000,57.0175,-135.3310683,0,260,10.7,260,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:18:12,AMSTERDAM,244370000,57.01860667,-135.32345,0,246,8.2,246,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:18:23,AMSTERDAM,244370000,57.018435,-135.324155,0,246,8.3,249,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:18:32,AMSTERDAM,244370000,57.018325,-135.3246883,0,251,8.5,252,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:18:45,AMSTERDAM,244370000,57.01815,-135.3256533,0,251,8.7,254,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:17:02,AMSTERDAM,244370000,57.01987333,-135.31952,0,231,7.6,232,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:17:12,AMSTERDAM,244370000,57.01964667,-135.3200767,0,234,7.5,236,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:17:29,AMSTERDAM,244370000,57.01934667,-135.32091,0,238,7.4,240,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:17:43,AMSTERDAM,244370000,57.019085,-135.3217233,0,240,7.5,242,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:16:08,AMSTERDAM,244370000,57.02127333,-135.3171167,0,217,8.1,216,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:16:23,AMSTERDAM,244370000,57.02083667,-135.3177517,0,220,8.0,218,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:16:43,AMSTERDAM,244370000,57.0203,-135.31865,0,225,7.8,224,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:16:53,AMSTERDAM,244370000,57.020055,-135.3191283,0,228,7.7,228,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:15:32,AMSTERDAM,244370000,57.02242167,-135.31575,0,208,8.4,203,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:15:39,AMSTERDAM,244370000,57.02221833,-135.315955,0,209,8.3,206,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:15:48,AMSTERDAM,244370000,57.02188667,-135.3163167,0,212,8.2,210,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:15:53,AMSTERDAM,244370000,57.02172833,-135.3165117,0,214,8.2,212,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:13:02,AMSTERDAM,244370000,57.02817,-135.3114717,0,202,8.0,194,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:13:53,AMSTERDAM,244370000,57.026235,-135.3128717,0,201,9.2,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:12:02,AMSTERDAM,244370000,57.03000167,-135.3101583,0,201,6.2,193,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:12:43,AMSTERDAM,244370000,57.02877,-135.3110417,0,202,7.5,194,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:11:02,AMSTERDAM,244370000,57.03166833,-135.3091467,0,194,6.2,189,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:11:12,AMSTERDAM,244370000,57.03138833,-135.3092933,0,198,6.4,189,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:11:53,AMSTERDAM,244370000,57.030215,-135.31,0,201,6.3,193,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:10:02,AMSTERDAM,244370000,57.03327333,-135.3084267,0,189,5.6,181,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:10:33,AMSTERDAM,244370000,57.032445,-135.3087533,0,195,5.9,187,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:10:53,AMSTERDAM,244370000,57.03188667,-135.309035,0,199,6.3,190,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:09:03,AMSTERDAM,244370000,57.03462667,-135.3082083,0,180,4.4,170,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:09:21,AMSTERDAM,244370000,57.034225,-135.3082267,0,181,4.7,174,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:09:33,AMSTERDAM,244370000,57.03395333,-135.3082667,0,186,5.0,176,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:09:53,AMSTERDAM,244370000,57.033475,-135.30837,0,189,5.4,180,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:08:21,AMSTERDAM,244370000,57.035365,-135.3082767,0,175,3.4,165,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:08:53,AMSTERDAM,244370000,57.034805,-135.3082133,0,178,4.1,169,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:07:02,AMSTERDAM,244370000,57.03626667,-135.308635,0,153,1.9,149,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:07:13,AMSTERDAM,244370000,57.036175,-135.3085633,0,162,2.0,150,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:07:33,AMSTERDAM,244370000,57.035985,-135.3084567,0,167,2.3,154,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:07:43,AMSTERDAM,244370000,57.035875,-135.3084167,0,168,2.5,157,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:07:58,AMSTERDAM,244370000,57.03569167,-135.3083517,0,172,2.8,161,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:05,AMSTERDAM,244370000,57.03658167,-135.3089817,0,118,1.0,159,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:08,AMSTERDAM,244370000,57.03657333,-135.308965,0,133,0.9,158,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:13,AMSTERDAM,244370000,57.03655667,-135.3089417,0,144,0.9,156,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:19,AMSTERDAM,244370000,57.03653833,-135.3089133,0,137,1.1,155,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:32,AMSTERDAM,244370000,57.03647333,-135.3088233,0,154,1.3,152,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:43,AMSTERDAM,244370000,57.03640833,-135.308755,0,146,1.6,150,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:06:53,AMSTERDAM,244370000,57.03633667,-135.3086883,0,158,1.8,149,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:05:22,AMSTERDAM,244370000,57.03663333,-135.3093283,0,105,0.9,178,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:05:32,AMSTERDAM,244370000,57.036625,-135.3092483,0,100,0.9,173,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:05:43,AMSTERDAM,244370000,57.03661833,-135.3091517,0,101,1.0,168,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:05:48,AMSTERDAM,244370000,57.03661167,-135.309115,0,109,0.9,165,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:05:58,AMSTERDAM,244370000,57.036595,-135.30904,0,108,1.1,161,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:03:53,AMSTERDAM,244370000,57.03661,-135.3093367,0,291,0.4,184,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:03:43,AMSTERDAM,244370000,57.03660667,-135.3092883,0,279,0.7,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:03:32,AMSTERDAM,244370000,57.036595,-135.3092333,0,288,0.6,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:03:13,AMSTERDAM,244370000,57.03657833,-135.3091317,0,281,0.6,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:02:02,AMSTERDAM,244370000,57.03662,-135.3087683,0,242,0.5,186,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:02:13,AMSTERDAM,244370000,57.03660667,-135.308815,0,257,0.6,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:02:22,AMSTERDAM,244370000,57.03659333,-135.3088533,0,238,0.7,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:02:32,AMSTERDAM,244370000,57.03658333,-135.3089033,0,229,0.8,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:02:43,AMSTERDAM,244370000,57.03657833,-135.308965,0,270,0.7,185,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:03,AMSTERDAM,244370000,57.03669833,-135.3085183,0,247,1.1,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:12,AMSTERDAM,244370000,57.03667833,-135.3085917,0,252,0.8,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:22,AMSTERDAM,244370000,57.03667833,-135.3086283,0,236,0.6,193,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:32,AMSTERDAM,244370000,57.03666333,-135.3086583,0,226,0.5,191,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:43,AMSTERDAM,244370000,57.03664833,-135.3087,0,235,0.5,189,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:01:53,AMSTERDAM,244370000,57.03663167,-135.308735,0,225,0.5,187,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:00:12,AMSTERDAM,244370000,57.03674167,-135.3080833,0,262,1.1,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:00:23,AMSTERDAM,244370000,57.03673167,-135.3081783,0,258,1.0,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:00:32,AMSTERDAM,244370000,57.036725,-135.3082567,0,262,1.1,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:00:43,AMSTERDAM,244370000,57.03671667,-135.3083533,0,256,1.0,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:00:53,AMSTERDAM,244370000,57.03670833,-135.3084383,0,261,1.1,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:59:23,AMSTERDAM,244370000,57.03678833,-135.30766,0,253,0.9,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:59:32,AMSTERDAM,244370000,57.03677833,-135.3077367,0,258,1.1,195,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:58:03,AMSTERDAM,244370000,57.036865,-135.3068867,0,255,1.4,193,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:58:12,AMSTERDAM,244370000,57.03685833,-135.3069933,0,262,1.3,194,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:58:53,AMSTERDAM,244370000,57.03682833,-135.30741,0,258,1.1,197,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:57:32,AMSTERDAM,244370000,57.03690167,-135.3065567,0,271,1.1,192,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:57:42,AMSTERDAM,244370000,57.03689167,-135.306665,0,263,1.2,192,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:56:32,AMSTERDAM,244370000,57.03694,-135.3059267,0,255,1.6,192,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:56:42,AMSTERDAM,244370000,57.03693333,-135.306035,0,265,1.3,192,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:55:03,AMSTERDAM,244370000,57.036995,-135.30496,0,264,1.2,188,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:55:43,AMSTERDAM,244370000,57.03696,-135.3053917,0,265,1.3,190,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:54:01,AMSTERDAM,244370000,57.03706333,-135.304395,0,262,0.9,180,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:54:12,AMSTERDAM,244370000,57.03705333,-135.304485,0,256,1.0,181,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:54:23,AMSTERDAM,244370000,57.03704,-135.3045833,0,262,1.1,184,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:54:53,AMSTERDAM,244370000,57.037005,-135.3048583,0,249,1.4,187,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:53:12,AMSTERDAM,244370000,57.03706833,-135.3040267,0,266,0.8,174,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:53:43,AMSTERDAM,244370000,57.03706667,-135.3042533,0,267,0.9,178,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:52:12,AMSTERDAM,244370000,57.03710333,-135.3036683,0,257,0.6,167,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:52:43,AMSTERDAM,244370000,57.03708333,-135.3038417,0,260,0.7,171,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:51:02,AMSTERDAM,244370000,57.03717167,-135.30331,0,244,0.6,161,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:51:22,AMSTERDAM,244370000,57.03714833,-135.3034067,0,249,0.6,163,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:51:52,AMSTERDAM,244370000,57.03712,-135.3035583,0,252,0.6,166,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:50:22,AMSTERDAM,244370000,57.03722833,-135.30315,0,231,0.5,156,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:50:43,AMSTERDAM,244370000,57.03719667,-135.3032317,0,239,0.6,159,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:49:01,AMSTERDAM,244370000,57.03736167,-135.3029883,0,189,0.4,148,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:49:43,AMSTERDAM,244370000,57.03728667,-135.30305,0,210,0.4,152,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:48:12,AMSTERDAM,244370000,57.03747,-135.3029633,0,159,0.4,143,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:48:52,AMSTERDAM,244370000,57.03738167,-135.30298,0,196,0.5,147,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:47:12,AMSTERDAM,244370000,57.03756333,-135.303075,1,137,0.5,144,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:44:12,AMSTERDAM,244370000,57.03791,-135.3037433,1,135,0.7,142,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:41:12,AMSTERDAM,244370000,57.03827333,-135.304195,1,162,0.4,132,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:38:12,AMSTERDAM,244370000,57.038435,-135.30431,1,135,0.1,111,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:34:58,AMSTERDAM,244370000,57.038,-135.304667,15,360,102.3,511,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:32:12,AMSTERDAM,244370000,57.03810333,-135.3045483,1,67,0.1,106,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:29:12,AMSTERDAM,244370000,57.03813833,-135.3048233,1,90,0.2,105,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:26:12,AMSTERDAM,244370000,57.03818167,-135.3050833,1,69,0.1,98,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:20:12,AMSTERDAM,244370000,57.038005,-135.3051067,1,32,0.0,105,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:17:12,AMSTERDAM,244370000,57.03801333,-135.3051267,1,85,0.0,103,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:14:12,AMSTERDAM,244370000,57.03808667,-135.3051583,1,151,0.1,98,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:08:12,AMSTERDAM,244370000,57.03800833,-135.305145,1,54,0.0,92,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:05:12,AMSTERDAM,244370000,57.03799333,-135.3051917,1,22,0.0,89,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T00:02:12,AMSTERDAM,244370000,57.037965,-135.3053,1,358,0.2,85,9188037,PBAD,KETCHIKAN BERTH 2
2008-07-30T01:25:36,AMSTERDAM,244370000,57.01474667,-135.3745817,0,264,18.5,262,9188037,PBAD,KETCHIKAN BERTH 2
