bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-17T23:57:39,309653000,58.28791333,-134.3984017,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:54:41,309653000,58.28790167,-134.3984117,278.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:54:03,309653000,58.28790833,-134.3983767,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:51:38,309653000,58.28790833,-134.3983767,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:48:38,309653000,58.28790833,-134.3983767,8.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:48:00,309653000,58.28790833,-134.3983567,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:45:37,309653000,58.28790833,-134.3983567,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:42:35,309653000,58.28794,-134.3984117,8.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:42:01,309653000,58.28793667,-134.3984033,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:39:33,309653000,58.28793667,-134.3984033,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:36:34,309653000,58.287935,-134.3983933,8.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:36:04,309653000,58.28793,-134.3983967,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:33:33,309653000,58.28793,-134.3983967,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:30:30,309653000,58.28793,-134.3983917,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:30:00,309653000,58.28792,-134.398395,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:27:27,309653000,58.28792,-134.398395,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:24:27,309653000,58.28791167,-134.39839,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:24:00,309653000,58.28791167,-134.3983867,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:21:27,309653000,58.28791167,-134.3983867,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:18:25,309653000,58.28791833,-134.39838,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:18:01,309653000,58.28791833,-134.3983683,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:15:23,309653000,58.28791833,-134.3983683,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:12:22,309653000,58.28793,-134.39836,188.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:11:59,309653000,58.28793667,-134.3983517,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:09:21,309653000,58.28793667,-134.3983517,188.0,0.0,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:06:21,309653000,58.28791833,-134.3983733,8.0,0.1,188,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
2008-06-17T23:05:55,309653000,58.28793833,-134.39835,0.0,0.0,0,9342281,C6VG7,NORWEGIAN PEARL,16,JUNEAU
