bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-17T20:55:56,ISLAND PRINCESS,310384000,GLACIER BAY,511,58.8793333,-136.714,360.0,102.3,15,9230402,ZCDG4,16
2008-09-17T20:49:01,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.86867,-136.664525,291.9,16.3,0,9230402,ZCDG4,16
2008-09-17T20:48:12,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.86727,-136.6579233,291.9,16.3,0,9230402,ZCDG4,16
2008-09-17T20:46:54,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.865085,-136.64747,291.9,16.2,0,9230402,ZCDG4,16
2008-09-17T20:46:23,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.86425,-136.6434283,291.9,16.2,0,9230402,ZCDG4,16
2008-09-17T20:45:35,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.8629,-136.6370133,291.5,16.2,0,9230402,ZCDG4,16
2008-09-17T20:45:12,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.8622,-136.633675,291.9,16.2,0,9230402,ZCDG4,16
2008-09-17T20:44:30,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.86103333,-136.6282083,292.2,16.1,0,9230402,ZCDG4,16
2008-09-17T20:43:23,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.85913167,-136.6192883,292.6,16.1,0,9230402,ZCDG4,16
2008-09-17T20:42:11,ISLAND PRINCESS,310384000,GLACIER BAY,293,58.8571,-136.6098767,293.3,16.1,0,9230402,ZCDG4,16
2008-09-17T20:41:36,ISLAND PRINCESS,310384000,GLACIER BAY,294,58.85603333,-136.6051433,293.6,16.0,0,9230402,ZCDG4,16
2008-09-17T20:41:18,ISLAND PRINCESS,310384000,GLACIER BAY,294,58.85555167,-136.6029267,294.3,16.0,0,9230402,ZCDG4,16
2008-09-17T20:41:11,ISLAND PRINCESS,310384000,GLACIER BAY,294,58.85533333,-136.60201,293.6,16.0,0,9230402,ZCDG4,16
2008-09-17T20:41:05,ISLAND PRINCESS,310384000,GLACIER BAY,295,58.85515167,-136.6012433,294.6,16.0,0,9230402,ZCDG4,16
2008-09-17T20:40:00,ISLAND PRINCESS,310384000,GLACIER BAY,297,58.85309333,-136.5928067,297.3,15.8,0,9230402,ZCDG4,16
2008-09-17T20:39:54,ISLAND PRINCESS,310384000,GLACIER BAY,297,58.85289333,-136.5920533,297.0,15.7,0,9230402,ZCDG4,16
2008-09-17T20:39:48,ISLAND PRINCESS,310384000,GLACIER BAY,298,58.85272667,-136.5914367,297.6,15.7,0,9230402,ZCDG4,16
2008-09-17T20:39:35,ISLAND PRINCESS,310384000,GLACIER BAY,299,58.85229167,-136.58981,299.0,15.7,0,9230402,ZCDG4,16
2008-09-17T20:39:24,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85187,-136.588345,298.8,15.6,0,9230402,ZCDG4,16
2008-09-17T20:39:18,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85170333,-136.5877133,300.0,15.6,0,9230402,ZCDG4,16
2008-09-17T20:39:12,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85145333,-136.5868783,299.6,15.6,0,9230402,ZCDG4,16
2008-09-17T20:39:05,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85123667,-136.5861617,299.6,15.6,0,9230402,ZCDG4,16
2008-09-17T20:38:59,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85102,-136.585445,299.6,15.6,0,9230402,ZCDG4,16
2008-09-17T20:38:42,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.85041667,-136.583385,299.6,15.5,0,9230402,ZCDG4,16
2008-09-17T20:37:47,ISLAND PRINCESS,310384000,GLACIER BAY,0,58.84824333,-136.5760767,0.0,0.0,0,9230402,ZCDG4,16
2008-09-17T20:37:41,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84824333,-136.5760767,299.6,15.5,0,9230402,ZCDG4,16
2008-09-17T20:37:18,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84742,-136.5733233,298.5,15.6,0,9230402,ZCDG4,16
2008-09-17T20:37:05,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84695333,-136.5717483,300.3,15.5,0,9230402,ZCDG4,16
2008-09-17T20:36:41,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84609833,-136.5688683,300.3,15.5,0,9230402,ZCDG4,16
2008-09-17T20:36:18,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84528,-136.566125,300.3,15.5,0,9230402,ZCDG4,16
2008-09-17T20:36:00,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84460833,-136.5638617,299.6,15.4,0,9230402,ZCDG4,16
2008-09-17T20:35:48,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84420667,-136.5625533,299.6,15.4,0,9230402,ZCDG4,16
2008-09-17T20:35:36,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84378833,-136.5611317,299.2,15.3,0,9230402,ZCDG4,16
2008-09-17T20:35:23,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.843335,-136.5595867,299.2,15.3,0,9230402,ZCDG4,16
2008-09-17T20:35:11,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84288333,-136.5580267,299.6,15.2,0,9230402,ZCDG4,16
2008-09-17T20:35:06,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84266667,-136.5573433,300.0,15.2,0,9230402,ZCDG4,16
2008-09-17T20:34:48,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.842115,-136.5554717,299.6,15.1,0,9230402,ZCDG4,16
2008-09-17T20:34:42,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84186333,-136.55465,299.6,15.1,0,9230402,ZCDG4,16
2008-09-17T20:34:35,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.84166333,-136.5539483,300.0,15.0,0,9230402,ZCDG4,16
2008-09-17T20:34:29,ISLAND PRINCESS,310384000,GLACIER BAY,300,58.841445,-136.5532617,299.6,15.0,0,9230402,ZCDG4,16
