bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-07-09T00:03:30,OOSTERDAM,245417000,59.75960833,-139.7328833,0,190.3,18.2,191,9221281,PBKH,
2008-07-09T00:02:53,OOSTERDAM,245417000,59.76268167,-139.731755,0,190.3,18.3,191,9221281,PBKH,
2008-07-09T00:00:47,OOSTERDAM,245417000,59.77314833,-139.7275717,0,192.6,18.3,192,9221281,PBKH,
2008-07-09T00:25:00,OOSTERDAM,245417000,59.653905,-139.7785733,0,200.9,16.5,203,9221281,PBKH,
2008-07-09T00:24:18,OOSTERDAM,245417000,59.65701667,-139.776275,0,198.9,16.8,201,9221281,PBKH,
2008-07-09T00:22:53,OOSTERDAM,245417000,59.66340833,-139.772205,0,197.0,17.5,198,9221281,PBKH,
2008-07-09T00:21:00,OOSTERDAM,245417000,59.67231833,-139.76667,0,196.7,18.2,198,9221281,PBKH,
2008-07-09T00:21:54,OOSTERDAM,245417000,59.66801833,-139.769375,0,197.3,18.0,198,9221281,PBKH,
2008-07-09T00:20:24,OOSTERDAM,245417000,59.67525833,-139.7649533,0,195.4,18.3,197,9221281,PBKH,
2008-07-09T00:19:00,OOSTERDAM,245417000,59.68221667,-139.7616117,0,190.0,18.2,191,9221281,PBKH,
2008-07-09T00:19:24,OOSTERDAM,245417000,59.68031,-139.7624017,0,190.7,18.2,192,9221281,PBKH,
2008-07-09T00:19:30,OOSTERDAM,245417000,59.67968333,-139.7627383,0,191.7,18.3,193,9221281,PBKH,
2008-07-09T00:19:53,OOSTERDAM,245417000,59.67776167,-139.7636367,0,192.7,18.3,194,9221281,PBKH,
2008-07-09T00:18:00,OOSTERDAM,245417000,59.68725833,-139.7597333,0,190.6,18.4,191,9221281,PBKH,
2008-07-09T00:18:24,OOSTERDAM,245417000,59.68518667,-139.7604467,0,190.6,18.4,191,9221281,PBKH,
2008-07-09T00:17:31,OOSTERDAM,245417000,59.689675,-139.7587917,0,190.3,18.3,191,9221281,PBKH,
2008-07-09T00:48:45,OOSTERDAM,245417000,59.590885,-139.8988767,0,218.9,15.9,220,9221281,PBKH,
2008-07-09T00:47:10,OOSTERDAM,245417000,59.59618,-139.8904817,0,219.6,15.0,220,9221281,PBKH,
