bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-11T23:59:50,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:56:49,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:56:48,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:53:47,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:50:46,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:50:46,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:49:10,ISLAND PRINCESS,310384000,JUNEAU,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-11T23:47:44,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:44:47,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:44:45,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:41:43,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:38:47,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:38:41,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:35:38,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:32:46,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:32:38,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:29:37,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:26:41,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:26:36,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:23:34,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:20:43,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:20:35,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:17:30,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:14:44,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:14:29,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:11:29,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:08:43,ISLAND PRINCESS,310384000,JUNEAU,0,58.29158333,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:08:28,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:05:27,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T23:02:43,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-11T23:02:24,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T22:59:24,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-11T22:56:44,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
