bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-08-21T23:59:56,310404000,58.311825,-136.1315883,0,244.1,19.1,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:59:39,310404000,58.31254833,-136.1287417,0,244.0,19.0,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:59:33,310404000,58.31274,-136.1279817,0,244.0,19.0,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:59:13,310404000,58.31368,-136.1242633,0,244.0,18.9,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:58,310404000,58.31409167,-136.1226367,0,244.0,18.9,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:49,310404000,58.31431833,-136.1217517,0,244.0,18.8,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:45,310404000,58.314545,-136.1208583,0,244.3,18.8,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:32,310404000,58.31499333,-136.1190817,0,244.0,18.8,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:29,310404000,58.31521833,-136.1182033,0,244.3,18.7,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:19,310404000,58.315515,-136.1170283,0,244.0,18.7,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:17,310404000,58.31570333,-136.1162817,0,244.0,18.7,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:07,310404000,58.31592333,-136.115405,0,244.0,18.7,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:58:05,310404000,58.31614667,-136.1145283,0,244.3,18.7,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
2008-08-21T23:57:57,310404000,58.316365,-136.11365,0,244.3,18.6,245,9228198,ZCDF8,DIAMOND PRINCESS,16,GLACIER BAY
