bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-24T07:17:14,310344000,58.17926667,-134.2873833,0,285.0,14.5,285,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:17:08,310344000,58.17916667,-134.2866333,0,284.6,14.5,285,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:17:02,310344000,58.17906667,-134.2859,0,285.0,14.5,285,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:55,310344000,58.17895,-134.2850333,0,284.0,14.5,284,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:50,310344000,58.17885,-134.2844333,0,283.6,14.4,284,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:44,310344000,58.17876667,-134.2837,0,282.6,14.4,283,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:38,310344000,58.17868333,-134.2829667,0,281.6,14.4,282,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:32,310344000,58.1786,-134.2822167,0,281.3,14.4,281,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:25,310344000,58.1785,-134.2813167,0,280.0,14.4,280,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:21,310344000,58.17845,-134.2808833,0,278.6,14.4,279,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:14,310344000,58.17838333,-134.28,0,278.0,14.4,278,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:08,310344000,58.17833333,-134.2794,0,277.0,14.4,277,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:16:02,310344000,58.1783,-134.27865,0,276.0,14.4,276,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:15:56,310344000,58.17825,-134.2777333,0,273.6,14.4,274,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
2008-06-24T07:15:50,310344000,58.17821667,-134.2769833,0,273.0,14.4,273,9192351,ZCDA9,GOLDEN PRINCESS,16,SKAGWAY
