bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-07-21T23:59:59,311082000,55.41972,-131.801185,319.2,12.8,317,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:49,311082000,55.41927333,-131.8005,320.2,12.8,318,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:40,311082000,55.41886833,-131.799895,321.2,12.7,319,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:29,311082000,55.41832167,-131.7991117,323.2,12.7,320,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:19,311082000,55.417905,-131.798535,322.8,12.7,321,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:09,311082000,55.41739,-131.7978417,323.8,12.7,322,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:59:00,311082000,55.416965,-131.7972867,324.8,12.7,323,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:49,311082000,55.41643833,-131.7966233,325.8,12.7,324,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:39,311082000,55.41600167,-131.7960933,326.7,12.8,325,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:29,311082000,55.415465,-131.7954583,327.3,12.8,326,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:19,311082000,55.41501667,-131.7949533,328.3,12.8,327,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:09,311082000,55.41447,-131.7943483,328.8,12.8,328,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:58:00,311082000,55.41401667,-131.793865,329.8,12.8,329,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:57:49,311082000,55.41351,-131.7933367,330.4,12.8,330,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:57:39,311082000,55.41299833,-131.79282,331.0,12.8,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:57:30,311082000,55.41248667,-131.792315,332.0,12.8,332,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:57:19,311082000,55.41191333,-131.79177,332.5,12.8,333,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:57:09,311082000,55.41139333,-131.791285,333.1,12.8,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:59,311082000,55.41086833,-131.790815,334.1,12.8,335,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:49,311082000,55.41034167,-131.7903517,334.1,12.8,335,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:39,311082000,55.40986667,-131.7899367,334.1,12.8,335,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:30,311082000,55.40939333,-131.7895183,334.1,12.8,335,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:19,311082000,55.408815,-131.789015,333.1,12.8,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:56:09,311082000,55.40829,-131.7885517,333.6,12.7,335,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:59,311082000,55.40765667,-131.788,332.6,12.7,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:49,311082000,55.40718167,-131.787585,332.6,12.7,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:39,311082000,55.40666,-131.78712,332.6,12.7,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:30,311082000,55.40618667,-131.7867033,332.1,12.7,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:24,311082000,55.405665,-131.786235,0.0,0.0,0,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:19,311082000,55.405665,-131.786235,332.1,12.6,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:55:09,311082000,55.40509167,-131.7857167,332.1,12.6,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:58,311082000,55.40457667,-131.7852417,332.1,12.6,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:49,311082000,55.40411333,-131.7848133,331.7,12.6,334,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:39,311082000,55.40359833,-131.7843417,330.7,12.5,333,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:30,311082000,55.40313833,-131.7839083,329.7,12.5,332,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:19,311082000,55.40253,-131.78332,329.1,12.5,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:54:09,311082000,55.40203167,-131.7828083,329.1,12.4,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:58,311082000,55.40154,-131.7822833,328.6,12.4,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:49,311082000,55.40104833,-131.78176,327.6,12.3,330,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:38,311082000,55.40056333,-131.7812317,328.2,12.3,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:28,311082000,55.40008,-131.7807033,328.1,12.2,331,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:19,311082000,55.3996,-131.7801733,326.7,12.2,330,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:53:09,311082000,55.39912167,-131.7796483,325.7,12.2,329,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:58,311082000,55.398605,-131.7790483,324.6,12.1,328,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:49,311082000,55.39818667,-131.7785483,323.1,12.0,326,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:38,311082000,55.39768833,-131.7779217,321.1,12.0,325,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:28,311082000,55.39724667,-131.777335,320.5,11.9,323,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:19,311082000,55.39685833,-131.7767917,319.5,11.8,322,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:52:10,311082000,55.39648,-131.7762383,318.0,11.7,321,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:58,311082000,55.39602833,-131.77555,317.0,11.6,319,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:49,311082000,55.39566833,-131.77498,316.0,11.5,318,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:38,311082000,55.3952,-131.77421,314.4,11.4,316,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:28,311082000,55.39482167,-131.7735567,313.9,11.4,315,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:19,311082000,55.39449167,-131.7729633,312.9,11.3,314,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:51:10,311082000,55.39416667,-131.7723617,312.4,11.2,313,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:58,311082000,55.39374667,-131.77156,311.0,11.1,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:49,311082000,55.39344,-131.770955,310.0,11.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:38,311082000,55.39307333,-131.77021,310.0,10.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:28,311082000,55.39277667,-131.7695983,309.0,10.9,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:19,311082000,55.39245833,-131.7689167,309.5,10.8,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:50:10,311082000,55.39217,-131.7683133,309.5,10.7,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:49:58,311082000,55.39179,-131.767505,309.5,10.6,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:49:49,311082000,55.39147333,-131.76684,309.5,10.5,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:49:38,311082000,55.39116,-131.7661817,309.5,10.4,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-07-21T23:49:28,311082000,55.39085,-131.765525,309.5,10.3,309,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
