bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-08-10T23:59:58,MILLENNIUM,JUNEAU,55.49138333,-132.0252,298,300.7,18.9,0,9189419,9HJF9,249055000,16
2008-08-10T23:56:10,MILLENNIUM,JUNEAU,55.48095,-131.99545,299,301.1,18.7,0,9189419,9HJF9,249055000,16
2008-08-10T23:55:58,MILLENNIUM,JUNEAU,55.48043333,-131.9938833,298,299.8,18.6,0,9189419,9HJF9,249055000,16
2008-08-10T23:55:22,MILLENNIUM,JUNEAU,55.47895,-131.9891,295,297.4,18.5,0,9189419,9HJF9,249055000,16
2008-08-10T23:54:58,MILLENNIUM,JUNEAU,55.47803333,-131.9858333,293,295.1,18.5,0,9189419,9HJF9,249055000,16
2008-08-10T23:54:34,MILLENNIUM,JUNEAU,55.47723333,-131.9827,291,293.4,18.4,0,9189419,9HJF9,249055000,16
2008-08-10T23:54:27,MILLENNIUM,JUNEAU,55.47695,-131.98155,290,292.4,18.4,0,9189419,9HJF9,249055000,16
2008-08-10T23:54:09,MILLENNIUM,JUNEAU,55.47643333,-131.9792167,288,290.4,18.4,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:52,MILLENNIUM,JUNEAU,55.47591667,-131.9768667,287,289.8,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:35,MILLENNIUM,JUNEAU,55.47541667,-131.9743167,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:34,MILLENNIUM,JUNEAU,55.47541667,-131.9743167,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:28,MILLENNIUM,JUNEAU,55.47525,-131.9734667,286,289.4,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:22,MILLENNIUM,JUNEAU,55.47508333,-131.9726167,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:53:09,MILLENNIUM,JUNEAU,55.47471667,-131.9707667,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:52:58,MILLENNIUM,JUNEAU,55.47438333,-131.9690833,286,289.4,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:52:46,MILLENNIUM,JUNEAU,55.47405,-131.9674,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:52:34,MILLENNIUM,JUNEAU,55.4737,-131.9657,287,290.4,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:52:22,MILLENNIUM,JUNEAU,55.47336667,-131.9640167,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:52:09,MILLENNIUM,JUNEAU,55.47305,-131.96235,286,289.4,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:58,MILLENNIUM,JUNEAU,55.47273333,-131.9608333,286,289.1,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:46,MILLENNIUM,JUNEAU,55.4724,-131.95915,286,289.1,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:34,MILLENNIUM,JUNEAU,55.47206667,-131.9574667,286,289.4,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:28,MILLENNIUM,JUNEAU,55.47188333,-131.9566,286,289.4,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:22,MILLENNIUM,JUNEAU,55.47171667,-131.9557667,286,289.4,18.3,0,9189419,9HJF9,249055000,16
2008-08-10T23:51:09,MILLENNIUM,JUNEAU,55.47133333,-131.9539167,286,289.1,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:50:58,MILLENNIUM,JUNEAU,55.471,-131.9522167,286,289.1,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:50:46,MILLENNIUM,JUNEAU,55.47066667,-131.9505333,286,289.4,18.2,0,9189419,9HJF9,249055000,16
2008-08-10T23:50:34,MILLENNIUM,JUNEAU,55.47036667,-131.9490333,286,288.8,18.2,0,9189419,9HJF9,249055000,16
