bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-27T12:00:59,311082000,52.9038333,-130.352667,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T10:59:47,311082000,53.2013333,-130.619167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T09:59:09,311082000,53.518,-130.8,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T08:58:32,311082000,53.837,-130.919,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T07:58:11,311082000,54.1698333,-131.016667,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T06:58:00,311082000,54.2691667,-130.734167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T05:57:31,311082000,54.2666667,-130.352667,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T04:56:36,311082000,54.3171667,-130.318167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T03:56:16,311082000,54.3171667,-130.318167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T02:56:05,311082000,54.3171667,-130.318167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T01:55:27,311082000,54.3171667,-130.318167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
2008-06-27T00:54:50,311082000,54.3171667,-130.318167,360,102.3,511,9195157,C6FR3,NORWEGIAN STAR,16,PRINCE RUPERT
