name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CELEBRITY INFINITY,249048000,2008-07-17T00:01:25,54.70231667,-131.2492333,0,206.7,22.2,207,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:00:19,54.70823333,-131.2439667,0,207.7,22.3,208,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:00:43,54.70603333,-131.24595,0,207.0,22.2,207,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:00:49,54.7055,-131.2464333,0,207.0,22.3,207,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:00:55,54.70506667,-131.2468167,0,207.0,22.3,207,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:16:13,54.61771667,-131.2977333,0,183.5,21.6,183,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:15:13,54.62368333,-131.2970833,0,182.0,21.5,182,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:15:43,54.6207,-131.2974,0,183.0,21.6,183,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:13:06,54.63625,-131.2965167,0,184.5,21.8,183,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:12:07,54.6422,-131.2948833,0,195.2,22.1,193,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:12:18,54.64101667,-131.29535,0,193.0,21.9,191,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:12:37,54.63926667,-131.2959333,0,190.0,21.7,188,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:12:48,54.63816667,-131.2962,0,187.3,21.7,186,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:11:07,54.648,-131.2917,0,199.7,22.2,199,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:11:48,54.64406667,-131.2939833,0,197.0,21.9,196,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:09:00,54.66005,-131.2838333,0,200.2,22.2,200,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:09:48,54.65558333,-131.2867667,0,201.5,22.3,201,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:08:00,54.66581667,-131.2801333,0,202.2,22.1,201,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:08:25,54.66353333,-131.28165,0,199.7,22.0,199,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:07:43,54.66751667,-131.2789167,0,203.7,22.2,203,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:06:48,54.67251667,-131.2748167,0,206.5,22.0,206,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-07-17T00:03:43,54.68953333,-131.2602833,0,206.2,22.2,206,9189421,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-07-17T00:20:01,54.59503333,-131.2995,0,183.5,21.8,183,9189421,9HJD9,VICTORIA
