bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-27T23:59:50,NORWEGIAN SUN,311109000,55.64461667,-132.2866333,332,JUNEAU,332.5,20.6,9218131,C6RN3,69
2008-05-27T23:59:38,NORWEGIAN SUN,311109000,55.6436,-132.2857,332,JUNEAU,332.5,20.7,9218131,C6RN3,69
2008-05-27T23:59:26,NORWEGIAN SUN,311109000,55.64258333,-132.2848,333,JUNEAU,333.2,20.7,9218131,C6RN3,69
2008-05-27T23:59:14,NORWEGIAN SUN,311109000,55.64155,-132.2838667,333,JUNEAU,333.0,20.7,9218131,C6RN3,69
2008-05-27T23:59:08,NORWEGIAN SUN,311109000,55.64103333,-132.2834,333,JUNEAU,333.0,20.7,9218131,C6RN3,69
2008-05-27T23:59:03,NORWEGIAN SUN,311109000,55.64063333,-132.2830333,333,JUNEAU,333.0,20.7,9218131,C6RN3,69
2008-05-27T23:58:51,NORWEGIAN SUN,311109000,55.63975,-132.2822333,333,JUNEAU,333.0,20.7,9218131,C6RN3,69
2008-05-27T23:58:38,NORWEGIAN SUN,311109000,55.6387,-132.2813333,333,JUNEAU,333.0,20.7,9218131,C6RN3,69
2008-05-27T23:58:26,NORWEGIAN SUN,311109000,55.63746667,-132.2802333,333,JUNEAU,333.2,20.7,9218131,C6RN3,69
2008-05-27T23:58:14,NORWEGIAN SUN,311109000,55.63655,-132.2794167,333,JUNEAU,333.2,20.7,9218131,C6RN3,69
2008-05-27T23:58:08,NORWEGIAN SUN,311109000,55.63603333,-132.2789667,333,JUNEAU,333.5,20.7,9218131,C6RN3,69
2008-05-27T23:58:03,NORWEGIAN SUN,311109000,55.63563333,-132.2785833,333,JUNEAU,333.5,20.8,9218131,C6RN3,69
2008-05-27T23:57:51,NORWEGIAN SUN,311109000,55.6345,-132.2775667,333,JUNEAU,333.5,20.8,9218131,C6RN3,69
2008-05-27T23:57:38,NORWEGIAN SUN,311109000,55.63346667,-132.2766333,333,JUNEAU,333.5,20.8,9218131,C6RN3,69
2008-05-27T23:57:26,NORWEGIAN SUN,311109000,55.63233333,-132.2756167,332,JUNEAU,332.5,20.8,9218131,C6RN3,69
2008-05-27T23:57:14,NORWEGIAN SUN,311109000,55.6313,-132.2746667,332,JUNEAU,332.5,20.8,9218131,C6RN3,69
