bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-09-15T22:40:33,MILLENNIUM,SKAGWAY,59.44531667,-135.3260167,43,13.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-15T20:53:46,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T19:53:09,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T19:51:19,MILLENNIUM,SKAGWAY,59.44533333,-135.3260333,43,43.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-15T18:53:05,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T18:38:41,MILLENNIUM,SKAGWAY,59.4453,-135.32595,43,12.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-15T18:37:21,MILLENNIUM,SKAGWAY,59.44531667,-135.32595,43,108.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-15T17:52:11,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T16:52:00,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T15:51:14,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T14:51:02,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T14:17:20,MILLENNIUM,SKAGWAY,59.444,-135.328,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-15T13:54:17,MILLENNIUM,SKAGWAY,59.42628333,-135.3474833,18,17.2,7.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:50:17,MILLENNIUM,SKAGWAY,59.41766667,-135.3524167,15,14.3,8.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:49:18,MILLENNIUM,SKAGWAY,59.41538333,-135.35355,15,13.6,8.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:47:57,MILLENNIUM,SKAGWAY,59.4123,-135.3550667,15,13.6,8.7,0,9189419,9HJF9,249055000,16
2008-09-15T13:47:37,MILLENNIUM,SKAGWAY,59.4115,-135.35545,15,14.3,8.8,0,9189419,9HJF9,249055000,16
2008-09-15T13:47:18,MILLENNIUM,SKAGWAY,59.41073333,-135.3558167,14,13.3,8.9,0,9189419,9HJF9,249055000,16
2008-09-15T13:46:27,MILLENNIUM,SKAGWAY,59.40868333,-135.3566833,10,10.6,9.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:46:17,MILLENNIUM,SKAGWAY,59.40833333,-135.3568167,10,10.6,9.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:45:37,MILLENNIUM,SKAGWAY,59.40658333,-135.3573833,9,9.0,9.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:44:37,MILLENNIUM,SKAGWAY,59.40393333,-135.3582333,9,9.5,9.9,0,9189419,9HJF9,249055000,16
2008-09-15T13:43:37,MILLENNIUM,SKAGWAY,59.40116667,-135.3591333,9,9.5,10.6,0,9189419,9HJF9,249055000,16
2008-09-15T13:42:57,MILLENNIUM,SKAGWAY,59.39915,-135.3598,9,9.5,10.9,0,9189419,9HJF9,249055000,16
2008-09-15T13:42:37,MILLENNIUM,SKAGWAY,59.39813333,-135.36015,9,9.5,11.0,0,9189419,9HJF9,249055000,16
2008-09-15T13:42:27,MILLENNIUM,SKAGWAY,59.39763333,-135.3603,9,9.5,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:41:47,MILLENNIUM,SKAGWAY,59.39563333,-135.3609667,9,9.5,11.0,0,9189419,9HJF9,249055000,16
2008-09-15T13:40:17,MILLENNIUM,SKAGWAY,59.3911,-135.3624833,9,9.5,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:39:57,MILLENNIUM,SKAGWAY,59.39013333,-135.3628,9,9.0,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:39:27,MILLENNIUM,SKAGWAY,59.38861667,-135.3633,9,9.5,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:39:17,MILLENNIUM,SKAGWAY,59.38811667,-135.3634667,9,8.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:38:57,MILLENNIUM,SKAGWAY,59.3871,-135.3638,10,10.0,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:38:37,MILLENNIUM,SKAGWAY,59.38605,-135.3641667,9,9.5,11.0,0,9189419,9HJF9,249055000,16
2008-09-15T13:37:47,MILLENNIUM,SKAGWAY,59.38351667,-135.3649667,9,8.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:37:36,MILLENNIUM,SKAGWAY,59.38296667,-135.36515,10,9.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:37:27,MILLENNIUM,SKAGWAY,59.38248333,-135.3652833,10,9.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:36:36,MILLENNIUM,SKAGWAY,59.37993333,-135.3660667,9,7.9,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:36:27,MILLENNIUM,SKAGWAY,59.3795,-135.3661833,9,7.9,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:35:55,MILLENNIUM,SKAGWAY,59.37688333,-135.3669667,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-15T13:35:36,MILLENNIUM,SKAGWAY,59.37688333,-135.3669667,9,8.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:34:56,MILLENNIUM,SKAGWAY,59.37486667,-135.3675333,9,7.9,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:34:36,MILLENNIUM,SKAGWAY,59.37383333,-135.3678333,9,8.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:34:17,MILLENNIUM,SKAGWAY,59.37285,-135.3681167,9,8.4,11.1,0,9189419,9HJF9,249055000,16
2008-09-15T13:33:56,MILLENNIUM,SKAGWAY,59.3718,-135.3684167,9,8.4,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:33:36,MILLENNIUM,SKAGWAY,59.37075,-135.36875,9,8.4,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:33:17,MILLENNIUM,SKAGWAY,59.36976667,-135.36905,9,8.4,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:32:46,MILLENNIUM,SKAGWAY,59.36821667,-135.3695,9,7.9,11.3,0,9189419,9HJF9,249055000,16
2008-09-15T13:32:36,MILLENNIUM,SKAGWAY,59.36766667,-135.3696667,9,8.4,11.2,0,9189419,9HJF9,249055000,16
2008-09-15T13:31:56,MILLENNIUM,SKAGWAY,59.3656,-135.3702333,8,8.0,11.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:31:46,MILLENNIUM,SKAGWAY,59.3651,-135.3703667,7,7.0,11.3,0,9189419,9HJF9,249055000,16
2008-09-15T13:31:36,MILLENNIUM,SKAGWAY,59.36461667,-135.3704833,6,6.0,11.3,0,9189419,9HJF9,249055000,16
2008-09-15T13:31:27,MILLENNIUM,SKAGWAY,59.36411667,-135.3705667,6,5.4,11.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:31:07,MILLENNIUM,SKAGWAY,59.3631,-135.3707667,6,5.4,11.3,0,9189419,9HJF9,249055000,16
2008-09-15T13:30:56,MILLENNIUM,SKAGWAY,59.36246667,-135.3709,6,5.4,11.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:30:36,MILLENNIUM,SKAGWAY,59.36141667,-135.3711,6,5.4,11.4,0,9189419,9HJF9,249055000,16
2008-09-15T13:30:17,MILLENNIUM,SKAGWAY,59.3604,-135.3712833,6,5.5,11.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:29:49,MILLENNIUM,SKAGWAY,59.35881667,-135.3716,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-15T13:29:46,MILLENNIUM,SKAGWAY,59.35881667,-135.3716,6,5.5,11.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:29:37,MILLENNIUM,SKAGWAY,59.35831667,-135.3717167,6,5.5,11.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:29:17,MILLENNIUM,SKAGWAY,59.3573,-135.3719,6,5.5,11.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:28:56,MILLENNIUM,SKAGWAY,59.35613333,-135.3721,6,6.0,11.5,0,9189419,9HJF9,249055000,16
2008-09-15T13:28:47,MILLENNIUM,SKAGWAY,59.35565,-135.3722167,6,5.5,11.5,0,9189419,9HJF9,249055000,16
