bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-23T23:59:59,310404000,55.520815,-132.1059267,0,301.5,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:54,310404000,55.52059667,-132.1053017,0,301.8,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:48,310404000,55.52024167,-132.1042867,0,301.8,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:42,310404000,55.52002,-132.1036533,0,301.5,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:36,310404000,55.51974667,-132.10288,0,301.8,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:30,310404000,55.51948333,-132.1021333,0,302.1,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:24,310404000,55.51920833,-132.1013683,0,301.5,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:18,310404000,55.51893833,-132.1006083,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:12,310404000,55.51867167,-132.099845,0,302.1,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:59:06,310404000,55.518405,-132.0991017,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:59,310404000,55.51812833,-132.0983333,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:54,310404000,55.51791,-132.0977167,0,302.1,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:48,310404000,55.51759167,-132.09682,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:42,310404000,55.51736333,-132.096185,0,302.1,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:36,310404000,55.51705167,-132.0953117,0,302.1,18.4,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:30,310404000,55.516825,-132.0946817,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:23,310404000,55.516465,-132.09367,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:18,310404000,55.51624167,-132.0930367,0,302.1,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:12,310404000,55.51596667,-132.09227,0,301.8,18.2,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
2008-06-23T23:58:06,310404000,55.51565667,-132.0913967,0,301.8,18.3,300,9228198,ZCDF8,DIAMOND PRINCESS,16,JUNEAU
