name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CELEBRITY INFINITY,249048000,2008-08-21T00:01:44,54.7033333,-131.251333,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:00:01,54.7037,-131.2510167,0,206.8,21.8,204,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:13:25,54.62871667,-131.2934,0,182.3,21.9,181,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:10:07,54.64848333,-131.2928833,0,182.6,21.4,180,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:49:13,54.4366667,-131.191333,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:09:07,54.65428333,-131.2918167,0,189.7,21.0,187,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:09:49,54.65015,-131.2927,0,184.9,21.4,182,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:08:07,54.66013333,-131.2892167,0,199.9,21.3,197,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:08:20,54.6589,-131.2899333,0,197.9,21.5,195,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:08:31,54.65786667,-131.29045,0,196.4,21.4,193,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:08:42,54.65671667,-131.2909667,0,193.9,21.4,191,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:08:55,54.65555,-131.2914167,0,192.1,21.5,189,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:07:50,54.66171667,-131.2881333,0,202.9,21.6,200,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:04:55,54.67735,-131.2744,0,207.4,21.7,204,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T00:03:01,54.68758333,-131.2652833,0,207.4,21.7,204,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T01:49:42,54.11,-131.021333,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T02:50:19,53.7473333,-130.976667,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T03:50:48,53.392,-130.808,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-08-21T04:51:17,53.0413333,-130.586667,15,360.0,102.3,511,9189421,9HJD9,VICTORIA
