bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-07-23T23:59:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74063333,-133.68,129,128.3,18.3,0,9218131,C6RN3
2008-07-23T23:59:44,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74126667,-133.6814833,130,129.0,18.3,0,9218131,C6RN3
2008-07-23T23:59:27,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74218333,-133.6835167,132,130.7,18.4,0,9218131,C6RN3
2008-07-23T23:59:08,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74318333,-133.6856667,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:59:03,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74346667,-133.6862333,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:58:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74386667,-133.6870833,0,0.0,0.0,0,9218131,C6RN3
2008-07-23T23:58:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74386667,-133.6870833,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:58:51,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74415,-133.68765,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:58:39,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74488333,-133.6892333,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:58:33,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74523333,-133.6899333,132,131.6,18.4,0,9218131,C6RN3
2008-07-23T23:58:20,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74591667,-133.6913667,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:58:08,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74666667,-133.69295,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74733333,-133.6943833,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:38,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74828333,-133.6963833,132,130.7,18.5,0,9218131,C6RN3
2008-07-23T23:57:33,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74855,-133.6969667,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:27,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74896667,-133.6978333,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:20,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.7493,-133.6985333,132,130.7,18.5,0,9218131,C6RN3
2008-07-23T23:57:15,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74963333,-133.6992667,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:08,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.74996667,-133.6999833,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:57:03,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75023333,-133.7005333,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75063333,-133.7013833,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:44,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75136667,-133.70295,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:38,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75165,-133.7035167,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:33,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.752,-133.7042333,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:26,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75233333,-133.70495,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:08,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75336667,-133.7070667,132,131.6,18.5,0,9218131,C6RN3
2008-07-23T23:56:03,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75373333,-133.7078,132,132.9,18.5,0,9218131,C6RN3
2008-07-23T23:55:56,311109000,NORWEGIAN SUN,ENDICOT ARM- SKAGWAY,57.75415,-133.7086333,132,132.9,18.5,0,9218131,C6RN3
