bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-06-16T07:00:21,AMSTERDAM,244370000,58.253705,-134.33197,0,134.0,9.8,132,9188037,PBAD,TRACY ARM
2008-06-16T06:57:11,AMSTERDAM,244370000,58.25947333,-134.3439233,0,132.0,9.7,130,9188037,PBAD,TRACY ARM
2008-06-16T06:54:10,AMSTERDAM,244370000,58.264925,-134.355245,0,133.0,9.6,130,9188037,PBAD,TRACY ARM
2008-06-16T06:51:01,AMSTERDAM,244370000,58.27058333,-134.3668083,0,133.0,9.4,130,9188037,PBAD,TRACY ARM
2008-06-16T06:47:51,AMSTERDAM,244370000,58.27606167,-134.3778933,0,133.0,8.7,130,9188037,PBAD,TRACY ARM
2008-06-16T06:46:41,AMSTERDAM,244370000,58.27789167,-134.38174,0,130.0,8.1,127,9188037,PBAD,TRACY ARM
2008-06-16T06:45:51,AMSTERDAM,244370000,58.27906167,-134.3843967,0,130.0,7.5,127,9188037,PBAD,TRACY ARM
2008-06-16T06:42:40,AMSTERDAM,244370000,58.28309333,-134.3943283,0,128.0,7.3,124,9188037,PBAD,TRACY ARM
2008-06-16T06:41:02,AMSTERDAM,244370000,58.28511667,-134.3990467,0,134.0,6.9,128,9188037,PBAD,TRACY ARM
2008-06-16T06:41:30,AMSTERDAM,244370000,58.28452667,-134.3977833,0,130.0,6.9,125,9188037,PBAD,TRACY ARM
2008-06-16T06:41:40,AMSTERDAM,244370000,58.28431833,-134.397305,0,129.0,7.1,124,9188037,PBAD,TRACY ARM
2008-06-16T06:40:51,AMSTERDAM,244370000,58.28538333,-134.39956,0,136.0,6.8,130,9188037,PBAD,TRACY ARM
2008-06-16T06:40:02,AMSTERDAM,244370000,58.28652833,-134.401365,0,146.0,6.6,139,9188037,PBAD,TRACY ARM
2008-06-16T06:40:21,AMSTERDAM,244370000,58.28605667,-134.4007033,0,142.0,6.7,135,9188037,PBAD,TRACY ARM
2008-06-16T06:40:30,AMSTERDAM,244370000,58.28584167,-134.4003633,0,140.0,6.8,133,9188037,PBAD,TRACY ARM
2008-06-16T06:39:10,AMSTERDAM,244370000,58.287905,-134.4028283,0,157.0,6.5,151,9188037,PBAD,TRACY ARM
2008-06-16T06:39:21,AMSTERDAM,244370000,58.28760333,-134.40256,0,155.0,6.6,148,9188037,PBAD,TRACY ARM
2008-06-16T06:39:40,AMSTERDAM,244370000,58.28709667,-134.4020483,0,150.0,6.6,144,9188037,PBAD,TRACY ARM
