bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-08-22T23:59:50,ISLAND PRINCESS,310384000,KETCHIKAN,141,58.29162,-134.39547,275.9,0.1,0,9230402,ZCDG4,16
2008-08-22T23:59:40,ISLAND PRINCESS,310384000,KETCHIKAN,142,58.29161667,-134.39546,322.0,0.1,0,9230402,ZCDG4,16
2008-08-22T23:59:31,ISLAND PRINCESS,310384000,KETCHIKAN,143,58.29161167,-134.39546,8.0,0.1,0,9230402,ZCDG4,16
2008-08-22T23:59:21,ISLAND PRINCESS,310384000,KETCHIKAN,143,58.29160667,-134.3954633,323.0,0.1,0,9230402,ZCDG4,16
2008-08-22T23:59:11,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29160333,-134.3954633,54.0,0.1,0,9230402,ZCDG4,16
2008-08-22T23:59:01,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29159833,-134.3954683,144.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:58:50,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29159667,-134.3954667,144.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:58:37,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29158833,-134.3954683,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:58:19,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29158833,-134.3954683,54.0,0.1,5,9230402,ZCDG4,16
2008-08-22T23:55:19,ISLAND PRINCESS,310384000,KETCHIKAN,143,58.29159667,-134.3954433,143.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:54:47,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.291605,-134.3954483,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:52:17,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.291605,-134.3954483,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:49:17,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161,-134.3954367,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:48:46,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.291615,-134.395425,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:46:15,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.291615,-134.395425,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:43:13,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.395415,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:42:49,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29160833,-134.39542,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:40:11,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29160833,-134.39542,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:37:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29160833,-134.3954267,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:36:48,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161333,-134.395425,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:34:08,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161333,-134.395425,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:31:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.291605,-134.395435,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:30:45,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161,-134.3954317,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:28:06,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161,-134.3954317,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:25:06,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161,-134.39544,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:24:48,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29159333,-134.3954583,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:22:04,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29159333,-134.3954583,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:19:01,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.291605,-134.3954533,144.0,0.0,5,9230402,ZCDG4,16
2008-08-22T23:18:48,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29160833,-134.3954517,0.0,0.0,0,9230402,ZCDG4,16
2008-08-22T23:16:02,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29160833,-134.3954517,144.0,0.0,5,9230402,ZCDG4,16
