bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-09-11T06:09:28,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.35214167,-135.3752917,187,188.0,16.4,0,9228186,ZCDG7
2008-09-11T06:07:04,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.362785,-135.371775,190,189.6,16.2,0,9228186,ZCDG7
2008-09-11T06:05:41,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.36894,-135.3696917,190,188.9,15.9,0,9228186,ZCDG7
2008-09-11T06:03:41,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.377605,-135.36691,191,189.9,15.7,0,9228186,ZCDG7
2008-09-11T06:00:22,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.391475,-135.3622917,191,189.8,15.0,0,9228186,ZCDG7
2008-09-11T06:00:34,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.39065167,-135.3625583,191,188.3,15.1,0,9228186,ZCDG7
2008-09-11T05:46:27,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.43592833,-135.3497367,195,190.6,6.5,0,9228186,ZCDG7
2008-09-11T05:46:58,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.43495667,-135.3499867,192,186.2,6.9,0,9228186,ZCDG7
2008-09-11T05:45:49,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.43703,-135.34928,198,193.1,5.9,0,9228186,ZCDG7
2008-09-11T05:44:49,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.43852167,-135.3485433,200,196.6,5.1,0,9228186,ZCDG7
2008-09-11T05:43:07,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.440425,-135.34753,198,190.6,3.1,0,9228186,ZCDG7
2008-09-11T05:43:28,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.44012167,-135.3476833,200,195.2,3.6,0,9228186,ZCDG7
2008-09-11T05:43:49,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.439755,-135.3478733,200,194.2,4.0,0,9228186,ZCDG7
2008-09-11T05:42:07,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.44115667,-135.34739,193,176.0,2.4,0,9228186,ZCDG7
2008-09-11T05:42:18,310405000,SAPPHIRE PRINCESS,GLACIER BAY,59.44104333,-135.3473717,194,172.6,2.5,0,9228186,ZCDG7
