name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CELEBRITY INFINITY,249048000,2008-09-03T00:38:30,57.97998333,-134.0087333,0,155.7,22.0,155,9189421.0,9HJD9,KETCHIKAN
,249048000,2008-09-03T00:54:55,57.88923333,-133.9273833,0,152.5,21.9,152,,,
CELEBRITY INFINITY,249048000,2008-09-03T00:17:32,58.104,-134.094,15,360.0,102.3,511,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:16:19,58.10555,-134.09525,0,156.2,22.2,156,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:16:54,58.10216667,-134.0925333,0,157.7,22.1,158,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:15:37,58.10946667,-134.0986833,0,154.2,22.1,154,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:15:00,58.11276667,-134.1017667,0,153.2,22.1,153,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:14:30,58.11546667,-134.10445,0,151.5,22.1,152,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:11:24,58.13181667,-134.1227667,0,148.7,22.2,148,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:11:37,58.13076667,-134.1215833,0,148.7,22.1,148,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:08:24,58.14776667,-134.1408,0,149.0,22.1,148,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:33:37,58.00698333,-134.0314833,0,155.2,21.9,155,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:31:01,58.0214,-134.0437833,0,156.2,21.7,156,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:27:31,58.04036667,-134.0599167,0,155.2,21.5,155,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:26:18,58.04698333,-134.06555,0,156.5,21.5,156,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:26:43,58.0447,-134.06365,0,156.2,21.5,156,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:25:49,58.04965,-134.0676167,0,158.7,21.6,158,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:51:55,57.90545,-133.9428833,0,153.5,21.8,152,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:49:27,57.91888333,-133.95565,0,153.0,22.0,152,9189421.0,9HJD9,KETCHIKAN
CELEBRITY INFINITY,249048000,2008-09-03T00:07:12,58.15393333,-134.1479833,0,147.5,22.1,147,9189421.0,9HJD9,KETCHIKAN
