bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-05-21T23:59:53,311082000,59.4486,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:59:33,311082000,59.4486,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:59:22,311082000,59.4486,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:59:13,311082000,59.4486,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:59:02,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:53,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:43,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:33,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:22,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:13,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:58:02,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:53,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:43,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:33,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:22,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:13,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:57:02,311082000,59.44861667,-135.3302833,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:52,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:43,311082000,59.44861667,-135.3302833,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:33,311082000,59.44861667,-135.3302833,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:21,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:13,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:56:03,311082000,59.44861667,-135.3302833,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:52,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:43,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:33,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:21,311082000,59.44863333,-135.33025,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:13,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:55:03,311082000,59.44861667,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:52,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:43,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:33,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:21,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:13,311082000,59.44863333,-135.3302667,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:10,311082000,59.44863333,-135.33025,0.0,0.0,0,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:54:03,311082000,59.44863333,-135.33025,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:53:52,311082000,59.44863333,-135.3302333,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:53:43,311082000,59.44865,-135.3302333,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:53:32,311082000,59.44863333,-135.33025,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:53:21,311082000,59.44863333,-135.33025,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
2008-05-21T23:53:13,311082000,59.44863333,-135.33025,226.0,0.0,226,9195157,C6FR3,NORWEGIAN STAR,16,SKAGWAY
