bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-07-18T23:58:50,246506000,VEENDAM,SEWARD,60.11933333,-149.4290833,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:56:55,246506000,VEENDAM,SEWARD,60.11931667,-149.4290833,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:55:50,246506000,VEENDAM,SEWARD,60.11931667,-149.4290833,350,259.5,0.1,5,9102992,PHEO
2008-07-18T23:52:51,246506000,VEENDAM,SEWARD,60.11933333,-149.4291,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:50:54,246506000,VEENDAM,SEWARD,60.11931667,-149.4291,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:49:51,246506000,VEENDAM,SEWARD,60.11931667,-149.4291,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:46:50,246506000,VEENDAM,SEWARD,60.11931667,-149.4290833,350,169.5,0.1,5,9102992,PHEO
2008-07-18T23:44:53,246506000,VEENDAM,SEWARD,60.11933333,-149.4290667,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:43:50,246506000,VEENDAM,SEWARD,60.11933333,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:40:51,246506000,VEENDAM,SEWARD,60.11936667,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:38:53,246506000,VEENDAM,SEWARD,60.11935,-149.4290667,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:37:50,246506000,VEENDAM,SEWARD,60.11935,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:32:52,246506000,VEENDAM,SEWARD,60.11935,-149.4290667,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:31:50,246506000,VEENDAM,SEWARD,60.11935,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:28:50,246506000,VEENDAM,SEWARD,60.11936667,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:26:51,246506000,VEENDAM,SEWARD,60.11933333,-149.4290667,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:25:51,246506000,VEENDAM,SEWARD,60.11933333,-149.4290667,350,259.5,0.1,5,9102992,PHEO
2008-07-18T23:22:50,246506000,VEENDAM,SEWARD,60.11936667,-149.42905,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:22:06,246506000,VEENDAM,SEWARD,60.1171667,-149.419667,511,360.0,102.3,15,9102992,PHEO
2008-07-18T23:20:52,246506000,VEENDAM,SEWARD,60.11936667,-149.42905,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:19:50,246506000,VEENDAM,SEWARD,60.11936667,-149.42905,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:16:51,246506000,VEENDAM,SEWARD,60.11936667,-149.4290667,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:14:51,246506000,VEENDAM,SEWARD,60.11938333,-149.42905,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:13:50,246506000,VEENDAM,SEWARD,60.11938333,-149.42905,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:10:50,246506000,VEENDAM,SEWARD,60.11936667,-149.42905,350,349.5,0.1,5,9102992,PHEO
2008-07-18T23:08:49,246506000,VEENDAM,SEWARD,60.11936667,-149.4290333,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:07:51,246506000,VEENDAM,SEWARD,60.11936667,-149.4290333,350,349.5,0.0,5,9102992,PHEO
2008-07-18T23:04:51,246506000,VEENDAM,SEWARD,60.11936667,-149.4290333,350,349.5,0.1,5,9102992,PHEO
2008-07-18T23:02:49,246506000,VEENDAM,SEWARD,60.11935,-149.4290333,0,0.0,0.0,0,9102992,PHEO
2008-07-18T23:01:51,246506000,VEENDAM,SEWARD,60.11935,-149.4290333,350,349.5,0.0,5,9102992,PHEO
2008-07-18T22:58:50,246506000,VEENDAM,SEWARD,60.11935,-149.4290167,350,349.5,0.0,5,9102992,PHEO
2008-07-18T22:56:48,246506000,VEENDAM,SEWARD,60.11935,-149.4290167,0,0.0,0.0,0,9102992,PHEO
2008-07-18T22:55:50,246506000,VEENDAM,SEWARD,60.11935,-149.4290167,350,349.5,0.0,5,9102992,PHEO
2008-07-18T22:52:50,246506000,VEENDAM,SEWARD,60.11935,-149.4290167,350,349.5,0.1,5,9102992,PHEO
