name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CARNIVAL SPIRIT,357658000,2008-06-12T16:11:17,61.066535,-147.9681,0,205.8,13.2,205,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:11:27,61.06510167,-147.9694617,0,204.3,13.2,203,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:11:51,61.06426667,-147.9701583,0,200.8,13.3,200,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T11:50:26,61.06507167,-147.9730733,0,31.0,5.8,35,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T11:47:08,61.06018333,-147.9775,0,11.0,6.1,11,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:20:27,61.02843667,-147.9929767,0,202.6,17.3,204,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:18:16,61.03815,-147.9856067,0,197.9,16.7,199,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:18:51,61.03556667,-147.9874067,0,198.9,16.9,200,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:18:59,61.03511667,-147.9877233,0,198.9,17.0,200,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T11:32:06,61.03574167,-147.9873117,0,19.0,5.9,20,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T11:31:57,61.03550833,-147.9874783,0,19.0,5.9,20,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T11:29:07,61.03114167,-147.9905433,0,19.0,5.9,20,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T10:39:16,60.95963667,-148.066545,0,34.0,5.9,35,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:44:33,60.91898,-148.14319,0,219.1,20.8,220,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:50:33,60.89182167,-148.18726,0,214.1,20.9,215,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:25:06,60.85277667,-148.18498,0,10.0,6.1,10,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:22:45,60.84882833,-148.1864133,0,10.0,6.1,10,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:22:37,60.84857833,-148.1864967,0,10.0,6.1,10,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:21:55,60.847445,-148.1868783,0,10.0,6.1,10,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:15:57,60.837515,-148.1907283,0,10.9,6.0,10,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:03:46,60.81826833,-148.19992,0,19.0,5.6,15,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T17:07:27,60.802075,-148.2192667,0,158.0,18.5,158,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:07:45,60.80059167,-148.2179817,0,157.3,18.4,157,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:06:09,60.80835,-148.223875,0,163.5,19.1,162,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:06:27,60.80685333,-148.2228717,0,161.6,18.9,161,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:06:57,60.80448833,-148.2211717,0,160.3,18.7,160,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:05:09,60.81338,-148.22654,0,169.5,19.5,169,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:05:27,60.81208,-148.225985,0,167.8,19.3,167,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:05:45,60.810465,-148.2251467,0,165.8,19.2,165,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:04:39,60.81627667,-148.2275,0,174.2,19.7,174,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:04:45,60.81556167,-148.2272983,0,173.2,19.6,173,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:04:57,60.81456167,-148.226995,0,171.5,19.6,171,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-12T17:04:22,60.81781,-148.2278217,0,175.2,19.8,175,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T16:59:26,60.84566667,-148.2287833,0,179.7,20.8,180,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:02:16,60.81611667,-148.2014867,0,21.3,5.4,15,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:01:16,60.814735,-148.2025833,0,25.2,5.4,20,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:00:56,60.81425,-148.2030317,0,29.3,5.4,23,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T09:00:16,60.8134,-148.2039783,0,35.1,5.5,29,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T08:59:36,60.81254833,-148.205205,0,43.1,5.6,38,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T08:59:15,60.81218167,-148.2059033,0,46.0,5.7,42,9188647,3FPR9,HARVAD GLACIER
CARNIVAL SPIRIT,357658000,2008-06-12T08:59:06,60.81198167,-148.2062683,0,47.9,5.8,44,9188647,3FPR9,HARVAD GLACIER
