bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-06-05T23:57:03,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:56:34,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:53:32,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:51:03,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:50:31,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:45:05,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:44:29,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:39:01,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:38:25,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:33:02,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:32:23,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:29:22,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:27:02,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:26:20,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:21:01,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:20:18,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:17:17,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:15:02,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:14:15,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:08:59,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:08:12,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T23:03:03,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T23:02:09,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:56:59,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:56:06,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:50:57,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:50:06,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:44:57,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:44:03,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:40:58,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236333,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:38:55,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:38:01,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236333,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:32:58,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:31:55,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:26:57,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:25:55,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:20:56,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:19:52,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:16:51,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:14:56,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:13:46,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3
2008-06-05T22:08:54,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,0,0.0,0.0,0,9218131,C6RN3
2008-06-05T22:07:44,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32365,42,42.0,0.0,5,9218131,C6RN3
2008-06-05T22:02:54,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3237,0,0.0,0.0,0,9218131,C6RN3
