bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-09-09T23:59:53,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,135.2,0.2,0,9192167.0,C6FN6
2008-09-09T23:59:44,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,136.4,0.2,0,9192167.0,C6FN6
2008-09-09T23:59:33,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,136.0,0.2,0,9192167.0,C6FN6
2008-09-09T23:59:24,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,132.4,0.2,0,9192167.0,C6FN6
2008-09-09T23:59:14,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,130.3,0.2,0,9192167.0,C6FN6
2008-09-09T23:59:04,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,129.1,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:53,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,127.0,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:44,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,129.2,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:33,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,130.2,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:24,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,128.9,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:14,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,128.7,0.2,0,9192167.0,C6FN6
2008-09-09T23:58:04,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,129.5,0.2,0,9192167.0,C6FN6
2008-09-09T23:57:53,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2885,308,129.2,0.1,0,9192167.0,C6FN6
2008-09-09T23:57:44,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,130.0,0.1,0,9192167.0,C6FN6
2008-09-09T23:57:33,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,130.3,0.1,0,9192167.0,C6FN6
2008-09-09T23:57:24,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,130.1,0.2,0,9192167.0,C6FN6
2008-09-09T23:57:14,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,130.6,0.1,0,9192167.0,C6FN6
2008-09-09T23:57:04,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:55,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:44,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:33,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:24,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:21,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,0,0.0,0.0,0,9192167.0,C6FN6
2008-09-09T23:56:13,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:56:04,308628000,SILVER SHADOW,SITKA,57.03233333,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:55:55,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:55:44,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,145.5,0.1,0,9192167.0,C6FN6
2008-09-09T23:55:33,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,146.4,0.2,0,9192167.0,C6FN6
2008-09-09T23:55:24,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,145.5,0.2,0,9192167.0,C6FN6
2008-09-09T23:55:13,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:55:04,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:55,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:44,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:33,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:24,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:13,308628000,SILVER SHADOW,SITKA,57.0325,-135.2886667,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:54:04,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:55,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:44,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,308,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:35,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:24,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:13,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:53:04,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:54,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:44,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:35,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:24,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:13,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:52:04,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:54,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:44,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:35,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:24,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:14,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
2008-09-09T23:51:05,308628000,SILVER SHADOW,SITKA,57.0325,-135.2888333,309,298.7,0.1,0,9192167.0,C6FN6
