bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-05-29T23:59:52,310404000,58.33332167,-136.0790267,0,253.8,15.7,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:44,310404000,58.33344333,-136.078215,0,253.8,15.7,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:38,310404000,58.33356,-136.0774317,0,254.1,15.6,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:33,310404000,58.33368,-136.0766367,0,254.1,15.6,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:27,310404000,58.33377833,-136.0759767,0,253.7,15.6,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:14,310404000,58.33405667,-136.0741367,0,254.5,15.5,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:59:03,310404000,58.33428167,-136.0725483,0,254.1,15.5,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:58:56,310404000,58.33440333,-136.0717683,0,255.2,15.4,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:58:53,310404000,58.334495,-136.0711267,0,256.0,15.4,256,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:58:39,310404000,58.33471167,-136.06956,0,255.3,15.3,255,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:58:15,310404000,58.33515167,-136.0664467,0,254.1,15.1,253,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:58:09,310404000,58.335265,-136.0656617,0,253.1,15.1,252,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:57:52,310404000,58.33562,-136.0633867,0,251.1,15.0,250,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:57:39,310404000,58.33590167,-136.06176,0,249.5,15.0,249,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:57:28,310404000,58.33616833,-136.0604083,0,248.5,14.9,247,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:57:14,310404000,58.33651833,-136.0588067,0,244.0,15.2,245,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:51,310404000,58.33716333,-136.0560983,0,243.1,14.8,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:45,310404000,58.33739667,-136.0552783,0,242.7,14.8,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:38,310404000,58.33755,-136.0546967,0,243.1,14.8,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:33,310404000,58.33776,-136.0538967,0,243.5,14.8,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:27,310404000,58.33793167,-136.0532267,0,242.3,14.8,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:14,310404000,58.33832333,-136.05185,0,242.7,14.7,242,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:56:03,310404000,58.33872167,-136.0504567,0,241.0,14.6,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:55:57,310404000,58.33890167,-136.0497783,0,240.6,14.7,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:55:52,310404000,58.339055,-136.0492317,0,241.0,14.7,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:55:45,310404000,58.33928667,-136.0484433,0,240.6,14.7,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:55:39,310404000,58.33949,-136.04777,0,240.6,14.7,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
2008-05-29T23:55:33,310404000,58.33966167,-136.047205,0,240.2,14.7,241,9228198,ZCDF8,DIAMOND PRINCESS,16,COLLEGE FJORD
