bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-08-08T23:59:55,310437000,,JUNEAU,55.41003333,-131.7894767,335,334.0,12.3,0,,
2008-08-08T23:59:44,310437000,,JUNEAU,55.40946667,-131.7889933,335,333.5,12.1,0,,
2008-08-08T23:59:35,310437000,,JUNEAU,55.409015,-131.7886083,335,334.5,12.1,0,,
2008-08-08T23:59:25,310437000,,JUNEAU,55.40851667,-131.7881933,335,333.5,11.9,0,,
2008-08-08T23:59:15,310437000,,JUNEAU,55.408065,-131.7877917,335,334.0,11.8,0,,
2008-08-08T23:59:05,310437000,,JUNEAU,55.40748167,-131.7872917,335,334.0,11.7,0,,
2008-08-08T23:58:55,310437000,,JUNEAU,55.40704833,-131.786925,335,333.5,11.6,0,,
2008-08-08T23:58:44,310437000,,JUNEAU,55.406515,-131.7864733,335,334.5,11.5,0,,
2008-08-08T23:58:35,310437000,,JUNEAU,55.40608,-131.7861067,335,333.4,11.4,0,,
2008-08-08T23:58:25,310437000,,JUNEAU,55.40556333,-131.7856567,335,333.9,11.4,0,,
2008-08-08T23:58:15,310437000,,JUNEAU,55.40514667,-131.78529,335,333.9,11.3,0,,
2008-08-08T23:58:05,310437000,,JUNEAU,55.40466833,-131.784885,335,333.4,11.2,0,,
2008-08-08T23:57:55,310437000,,JUNEAU,55.40426333,-131.7845233,335,333.9,11.2,0,,
2008-08-08T23:57:46,310437000,,JUNEAU,55.403845,-131.7841733,335,333.4,11.1,0,,
2008-08-08T23:57:45,310437000,,JUNEAU,55.40330167,-131.783685,0,0.0,0.0,0,,
2008-08-08T23:57:35,310437000,,JUNEAU,55.40330167,-131.783685,335,332.9,11.0,0,,
2008-08-08T23:57:25,310437000,,JUNEAU,55.402795,-131.7832567,335,333.4,10.9,0,,
2008-08-08T23:57:15,310437000,,JUNEAU,55.402445,-131.782925,335,331.8,10.9,0,,
2008-08-08T23:57:04,310437000,,JUNEAU,55.40189333,-131.7824383,335,332.8,10.8,0,,
2008-08-08T23:56:55,310437000,,JUNEAU,55.40149333,-131.7820917,335,331.8,10.8,0,,
2008-08-08T23:56:46,310437000,,JUNEAU,55.40106167,-131.7816733,335,332.3,10.8,0,,
2008-08-08T23:56:35,310437000,,JUNEAU,55.40062667,-131.781275,334,330.8,10.8,0,,
2008-08-08T23:56:25,310437000,,JUNEAU,55.40019333,-131.7808583,334,330.8,10.8,0,,
2008-08-08T23:56:15,310437000,,JUNEAU,55.39976,-131.7804267,333,329.3,10.7,0,,
2008-08-08T23:56:04,310437000,,JUNEAU,55.399385,-131.780035,331,328.3,10.7,0,,
2008-08-08T23:55:55,310437000,,JUNEAU,55.39895833,-131.77958,330,327.3,10.7,0,,
2008-08-08T23:55:46,310437000,,JUNEAU,55.39849167,-131.7790483,328,325.8,10.7,0,,
2008-08-08T23:55:35,310437000,,JUNEAU,55.398135,-131.7786183,326,323.2,10.6,0,,
2008-08-08T23:55:25,310437000,,JUNEAU,55.397655,-131.7780017,324,321.8,10.6,0,,
2008-08-08T23:55:15,310437000,,JUNEAU,55.39732167,-131.7775367,323,321.3,10.6,0,,
2008-08-08T23:55:04,310437000,,JUNEAU,55.39693833,-131.7769917,321,318.8,10.5,0,,
2008-08-08T23:54:55,310437000,,JUNEAU,55.39661667,-131.7765,320,317.9,10.5,0,,
2008-08-08T23:54:46,310437000,,JUNEAU,55.39625167,-131.775935,318,316.8,10.4,0,,
2008-08-08T23:54:34,310437000,,JUNEAU,55.39583333,-131.775235,316,315.4,10.4,0,,
2008-08-08T23:54:25,310437000,,JUNEAU,55.39556833,-131.77477,314,314.0,10.3,0,,
2008-08-08T23:54:15,310437000,,JUNEAU,55.39523333,-131.7741683,313,312.4,10.2,0,,
2008-08-08T23:54:04,310437000,,JUNEAU,55.39485167,-131.7734517,312,312.0,10.1,0,,
2008-08-08T23:53:55,310437000,,JUNEAU,55.394585,-131.7729033,312,311.4,10.0,0,,
2008-08-08T23:53:46,310437000,,JUNEAU,55.39426833,-131.7723017,312,311.4,9.9,0,,
2008-08-08T23:53:34,310437000,,JUNEAU,55.393935,-131.7716533,312,311.4,9.7,0,,
2008-08-08T23:53:25,310437000,,JUNEAU,55.39365,-131.7710517,312,311.4,9.6,0,,
2008-08-08T23:53:15,310437000,,JUNEAU,55.39341833,-131.7705867,312,311.3,9.5,0,,
2008-08-08T23:53:04,310437000,,JUNEAU,55.39306833,-131.7699033,312,311.3,9.3,0,,
2008-08-08T23:52:55,310437000,,JUNEAU,55.39280167,-131.769385,312,311.3,9.2,0,,
2008-08-08T23:52:46,310437000,,JUNEAU,55.39255,-131.768885,312,311.3,9.1,0,,
2008-08-08T23:52:34,310437000,,JUNEAU,55.39225167,-131.7682867,311,311.0,9.0,0,,
2008-08-08T23:52:25,310437000,,JUNEAU,55.39195167,-131.7676867,311,311.0,8.9,0,,
2008-08-08T23:52:15,310437000,,JUNEAU,55.39171833,-131.7672033,310,310.0,8.8,0,,
2008-08-08T23:52:05,310437000,,JUNEAU,55.391435,-131.7666033,310,310.0,8.6,0,,
2008-08-08T23:51:54,310437000,,JUNEAU,55.39120167,-131.76612,310,310.0,8.6,0,,
2008-08-08T23:51:46,310437000,,JUNEAU,55.39096833,-131.7656533,310,310.0,8.5,0,,
2008-08-08T23:51:44,310437000,,JUNEAU,55.39066833,-131.76502,0,0.0,0.0,0,,
2008-08-08T23:51:34,310437000,,JUNEAU,55.39066833,-131.76502,310,310.0,8.4,0,,
2008-08-08T23:51:25,310437000,,JUNEAU,55.39045167,-131.7645533,310,310.0,8.3,0,,
