bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-08-01T10:24:38,244078000,STATENDAM,VANCOUVER,52.92,-130.42,511,360,102.3,15,8919245,PHSG
2008-08-01T09:24:09,244078000,STATENDAM,VANCOUVER,53.2026667,-130.718667,511,360,102.3,15,8919245,PHSG
2008-08-01T08:24:32,244078000,STATENDAM,VANCOUVER,53.5113333,-130.882667,511,360,102.3,15,8919245,PHSG
2008-08-01T07:23:12,244078000,STATENDAM,VANCOUVER,53.8253333,-130.961333,511,360,102.3,15,8919245,PHSG
2008-08-01T06:22:43,244078000,STATENDAM,VANCOUVER,54.1426667,-131.03,511,360,102.3,15,8919245,PHSG
2008-08-01T05:29:03,244078000,STATENDAM,VANCOUVER,54.41338167,-131.22194,169,170,19.7,0,8919245,PHSG
2008-08-01T05:28:58,244078000,STATENDAM,VANCOUVER,54.413865,-131.2221567,170,170,19.6,0,8919245,PHSG
2008-08-01T05:28:52,244078000,STATENDAM,VANCOUVER,54.414415,-131.222425,171,170,19.6,0,8919245,PHSG
2008-08-01T05:27:58,244078000,STATENDAM,VANCOUVER,54.41915833,-131.2242133,176,172,19.3,0,8919245,PHSG
2008-08-01T05:27:52,244078000,STATENDAM,VANCOUVER,54.41971,-131.22438,176,172,19.2,0,8919245,PHSG
2008-08-01T05:27:21,244078000,STATENDAM,VANCOUVER,54.422425,-131.225115,178,173,19.2,0,8919245,PHSG
2008-08-01T05:27:03,244078000,STATENDAM,VANCOUVER,54.42395833,-131.2255333,177,173,19.2,0,8919245,PHSG
2008-08-01T05:26:52,244078000,STATENDAM,VANCOUVER,54.42505833,-131.2258333,178,173,19.2,0,8919245,PHSG
2008-08-01T05:26:45,244078000,STATENDAM,VANCOUVER,54.42560833,-131.2259683,178,173,19.0,0,8919245,PHSG
2008-08-01T05:26:16,244078000,STATENDAM,VANCOUVER,54.42814167,-131.2265183,180,174,19.1,0,8919245,PHSG
2008-08-01T05:25:45,244078000,STATENDAM,VANCOUVER,54.430775,-131.2270183,180,174,19.0,0,8919245,PHSG
2008-08-01T05:25:28,244078000,STATENDAM,VANCOUVER,54.43235833,-131.2273183,180,174,19.0,0,8919245,PHSG
2008-08-01T05:25:16,244078000,STATENDAM,VANCOUVER,54.43339167,-131.2275517,180,174,19.0,0,8919245,PHSG
2008-08-01T05:25:09,244078000,STATENDAM,VANCOUVER,54.43399167,-131.2276683,180,174,19.0,0,8919245,PHSG
2008-08-01T05:25:03,244078000,STATENDAM,VANCOUVER,54.434475,-131.2277517,180,174,19.0,0,8919245,PHSG
2008-08-01T05:24:58,244078000,STATENDAM,VANCOUVER,54.43495833,-131.2278517,180,174,19.0,0,8919245,PHSG
2008-08-01T05:24:40,244078000,STATENDAM,VANCOUVER,54.43650833,-131.228185,180,174,18.9,0,8919245,PHSG
2008-08-01T05:24:34,244078000,STATENDAM,VANCOUVER,54.437075,-131.228285,180,174,18.9,0,8919245,PHSG
2008-08-01T05:24:28,244078000,STATENDAM,VANCOUVER,54.437625,-131.2284017,180,174,18.9,0,8919245,PHSG
2008-08-01T05:24:21,244078000,STATENDAM,VANCOUVER,54.43815833,-131.2285183,180,174,18.9,0,8919245,PHSG
2008-08-01T05:24:16,244078000,STATENDAM,VANCOUVER,54.43864167,-131.2286017,180,174,18.9,0,8919245,PHSG
2008-08-01T05:24:12,244078000,STATENDAM,VANCOUVER,54.43919167,-131.2287517,0,0,0.0,0,8919245,PHSG
2008-08-01T05:24:09,244078000,STATENDAM,VANCOUVER,54.43919167,-131.2287517,180,174,18.9,0,8919245,PHSG
2008-08-01T05:23:45,244078000,STATENDAM,VANCOUVER,54.44130833,-131.22917,180,174,18.9,0,8919245,PHSG
2008-08-01T05:23:15,244078000,STATENDAM,VANCOUVER,54.44389167,-131.2296683,181,174,18.9,0,8919245,PHSG
2008-08-01T05:23:03,244078000,STATENDAM,VANCOUVER,54.44499167,-131.2298517,181,174,19.0,0,8919245,PHSG
2008-08-01T05:22:23,244078000,STATENDAM,VANCOUVER,54.458,-131.232,511,360,102.3,15,8919245,PHSG
2008-08-01T05:22:15,244078000,STATENDAM,VANCOUVER,54.44915833,-131.230635,180,175,19.0,0,8919245,PHSG
2008-08-01T05:22:10,244078000,STATENDAM,VANCOUVER,54.44954167,-131.23072,180,175,19.0,0,8919245,PHSG
2008-08-01T05:22:03,244078000,STATENDAM,VANCOUVER,54.45010833,-131.2308367,179,175,18.9,0,8919245,PHSG
2008-08-01T05:21:45,244078000,STATENDAM,VANCOUVER,54.451725,-131.2312033,180,176,18.9,0,8919245,PHSG
2008-08-01T05:21:28,244078000,STATENDAM,VANCOUVER,54.45332,-131.2315033,181,176,19.0,0,8919245,PHSG
2008-08-01T05:20:58,244078000,STATENDAM,VANCOUVER,54.45583667,-131.231905,181,176,19.0,0,8919245,PHSG
2008-08-01T05:20:45,244078000,STATENDAM,VANCOUVER,54.45685333,-131.2320717,181,176,18.9,0,8919245,PHSG
2008-08-01T05:20:28,244078000,STATENDAM,VANCOUVER,54.458435,-131.232355,180,177,19.0,0,8919245,PHSG
2008-08-01T05:20:10,244078000,STATENDAM,VANCOUVER,54.46001833,-131.23259,181,177,19.0,0,8919245,PHSG
2008-08-01T05:20:03,244078000,STATENDAM,VANCOUVER,54.46055167,-131.2326567,181,177,19.0,0,8919245,PHSG
2008-08-01T05:19:51,244078000,STATENDAM,VANCOUVER,54.461685,-131.2328083,180,178,19.1,0,8919245,PHSG
2008-08-01T05:19:28,244078000,STATENDAM,VANCOUVER,54.463835,-131.2331267,179,178,19.1,0,8919245,PHSG
2008-08-01T05:19:15,244078000,STATENDAM,VANCOUVER,54.46495167,-131.2332617,180,179,19.1,0,8919245,PHSG
2008-08-01T05:19:03,244078000,STATENDAM,VANCOUVER,54.46595,-131.2333283,180,179,19.1,0,8919245,PHSG
2008-08-01T05:18:39,244078000,STATENDAM,VANCOUVER,54.46801667,-131.23348,180,179,19.0,0,8919245,PHSG
2008-08-01T05:18:27,244078000,STATENDAM,VANCOUVER,54.46906667,-131.2335483,180,179,19.0,0,8919245,PHSG
2008-08-01T05:18:22,244078000,STATENDAM,VANCOUVER,54.46955,-131.2335817,180,179,19.0,0,8919245,PHSG
2008-08-01T05:18:15,244078000,STATENDAM,VANCOUVER,54.47018333,-131.233615,180,179,19.0,0,8919245,PHSG
2008-08-01T05:18:11,244078000,STATENDAM,VANCOUVER,54.47113333,-131.233665,0,0,0.0,0,8919245,PHSG
2008-08-01T05:18:03,244078000,STATENDAM,VANCOUVER,54.47113333,-131.233665,181,179,19.0,0,8919245,PHSG
