bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-08-30T23:58:18,MILLENNIUM,HUBBARD GLACIER,59.99945,-139.5185333,69,192.6,0.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T23:57:38,MILLENNIUM,HUBBARD GLACIER,59.99948333,-139.5185167,62,332.0,0.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T23:52:37,MILLENNIUM,HUBBARD GLACIER,59.9973333,-139.522,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-08-30T23:38:38,MILLENNIUM,HUBBARD GLACIER,59.98701667,-139.5391167,39,39.7,7.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T23:10:17,MILLENNIUM,HUBBARD GLACIER,59.93045,-139.5978,20,20.0,7.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T23:07:58,MILLENNIUM,HUBBARD GLACIER,59.92631667,-139.6012333,26,27.7,6.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:58:38,MILLENNIUM,HUBBARD GLACIER,59.92006667,-139.6186333,56,60.5,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:57:00,MILLENNIUM,HUBBARD GLACIER,59.91921667,-139.6213667,51,52.7,3.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:56:40,MILLENNIUM,HUBBARD GLACIER,59.91903333,-139.62185,51,51.0,3.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:56:06,MILLENNIUM,HUBBARD GLACIER,59.91838333,-139.6234833,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:55:30,MILLENNIUM,HUBBARD GLACIER,59.91838333,-139.6234833,52,50.2,3.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:55:09,MILLENNIUM,HUBBARD GLACIER,59.9182,-139.6239667,53,53.0,3.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:53:58,MILLENNIUM,HUBBARD GLACIER,59.91758333,-139.6257167,45,43.3,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:53:39,MILLENNIUM,HUBBARD GLACIER,59.91736667,-139.62615,46,42.6,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:53:28,MILLENNIUM,HUBBARD GLACIER,59.91723333,-139.6263833,46,44.3,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:53:19,MILLENNIUM,HUBBARD GLACIER,59.91713333,-139.6265833,46,44.3,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:53:09,MILLENNIUM,HUBBARD GLACIER,59.91701667,-139.6268,46,44.3,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:58,MILLENNIUM,HUBBARD GLACIER,59.9169,-139.62705,45,43.3,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:48,MILLENNIUM,HUBBARD GLACIER,59.9168,-139.62725,45,45.0,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:39,MILLENNIUM,HUBBARD GLACIER,59.91668333,-139.6274667,45,45.0,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:29,MILLENNIUM,HUBBARD GLACIER,59.91656667,-139.6276833,45,45.0,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:18,MILLENNIUM,HUBBARD GLACIER,59.91643333,-139.62795,44,44.0,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:52:09,MILLENNIUM,HUBBARD GLACIER,59.91633333,-139.62815,44,45.6,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:58,MILLENNIUM,HUBBARD GLACIER,59.91621667,-139.6283833,44,44.0,3.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:48,MILLENNIUM,HUBBARD GLACIER,59.91611667,-139.6285833,43,43.0,3.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:42,MILLENNIUM,HUBBARD GLACIER,59.9146667,-139.630667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:39,MILLENNIUM,HUBBARD GLACIER,59.91598333,-139.6288,43,41.3,3.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:28,MILLENNIUM,HUBBARD GLACIER,59.91585,-139.6290333,44,42.3,3.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:51:09,MILLENNIUM,HUBBARD GLACIER,59.91561667,-139.6294167,46,39.4,3.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:50:58,MILLENNIUM,HUBBARD GLACIER,59.9155,-139.62965,47,40.4,3.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:50:49,MILLENNIUM,HUBBARD GLACIER,59.91536667,-139.6298333,48,38.5,3.6,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:50:39,MILLENNIUM,HUBBARD GLACIER,59.91525,-139.63005,49,44.2,3.6,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:50:09,MILLENNIUM,HUBBARD GLACIER,59.91491667,-139.6307333,50,48.4,3.7,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:49:28,MILLENNIUM,HUBBARD GLACIER,59.91445,-139.6317833,51,49.4,3.7,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:48:28,MILLENNIUM,HUBBARD GLACIER,59.91375,-139.6333167,50,46.9,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:47:59,MILLENNIUM,HUBBARD GLACIER,59.91338333,-139.6341167,49,47.4,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:47:28,MILLENNIUM,HUBBARD GLACIER,59.91305,-139.63485,47,47.0,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:46:47,MILLENNIUM,HUBBARD GLACIER,59.91251667,-139.6358667,45,43.5,3.9,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:45:47,MILLENNIUM,HUBBARD GLACIER,59.91166667,-139.6372667,41,35.4,4.1,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:45:29,MILLENNIUM,HUBBARD GLACIER,59.91135,-139.6377333,40,37.2,4.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:45:09,MILLENNIUM,HUBBARD GLACIER,59.91105,-139.6381333,38,31.3,4.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:44:39,MILLENNIUM,HUBBARD GLACIER,59.91051667,-139.6387167,35,28.6,4.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:44:28,MILLENNIUM,HUBBARD GLACIER,59.9103,-139.6389333,34,27.6,4.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:42:47,MILLENNIUM,HUBBARD GLACIER,59.90826667,-139.6407,26,20.6,5.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:41:08,MILLENNIUM,HUBBARD GLACIER,59.9058,-139.64225,20,14.4,6.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:41:00,MILLENNIUM,HUBBARD GLACIER,59.9055,-139.6424167,20,15.4,6.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:39:39,MILLENNIUM,HUBBARD GLACIER,59.90311667,-139.6436167,20,15.0,6.9,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:39:18,MILLENNIUM,HUBBARD GLACIER,59.90245,-139.64395,20,15.1,7.0,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:38:47,MILLENNIUM,HUBBARD GLACIER,59.9015,-139.6444833,19,15.8,7.2,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:38:28,MILLENNIUM,HUBBARD GLACIER,59.9009,-139.6448167,19,15.8,7.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:38:08,MILLENNIUM,HUBBARD GLACIER,59.90023333,-139.6452,19,15.9,7.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:38:02,MILLENNIUM,HUBBARD GLACIER,59.89995,-139.64535,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:37:59,MILLENNIUM,HUBBARD GLACIER,59.89995,-139.64535,19,16.7,7.5,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:37:39,MILLENNIUM,HUBBARD GLACIER,59.89928333,-139.6457333,19,16.7,7.6,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:37:19,MILLENNIUM,HUBBARD GLACIER,59.8986,-139.64615,19,16.7,7.7,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:36:29,MILLENNIUM,HUBBARD GLACIER,59.89686667,-139.64725,20,18.5,8.1,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:36:09,MILLENNIUM,HUBBARD GLACIER,59.89611667,-139.6477333,20,18.6,8.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:35:58,MILLENNIUM,HUBBARD GLACIER,59.89578333,-139.6479667,19,17.6,8.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:35:49,MILLENNIUM,HUBBARD GLACIER,59.89541667,-139.6482,19,17.6,8.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:34:58,MILLENNIUM,HUBBARD GLACIER,59.89353333,-139.6494167,19,17.6,8.6,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:34:29,MILLENNIUM,HUBBARD GLACIER,59.89243333,-139.65015,19,19.0,8.8,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:32:58,MILLENNIUM,HUBBARD GLACIER,59.88885,-139.6526,19,19.0,9.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:32:49,MILLENNIUM,HUBBARD GLACIER,59.8885,-139.6528333,19,19.0,9.4,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:32:01,MILLENNIUM,HUBBARD GLACIER,59.88246667,-139.6569667,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:30:34,MILLENNIUM,HUBBARD GLACIER,59.88246667,-139.6569667,19,19.0,11.3,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:30:17,MILLENNIUM,HUBBARD GLACIER,59.88161667,-139.6575333,19,19.0,11.7,0,9189419.0,9HJF9,249055000,16.0
2008-08-30T22:30:04,MILLENNIUM,HUBBARD GLACIER,59.881,-139.65795,19,19.0,12.0,0,9189419.0,9HJF9,249055000,16.0
