name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CELEBRITY INFINITY,249048000,2008-08-25T21:52:21,59.85475,-139.6776333,0,195.0,17.1,195,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:51:27,59.85883333,-139.67535,0,195.0,17.0,195,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:50:02,59.86516667,-139.6719667,0,193.3,16.6,193,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:50:38,59.86255,-139.6733,0,195.3,16.8,195,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:49:26,59.86785,-139.67075,0,192.0,16.4,191,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:47:20,59.87695,-139.6669333,0,192.4,15.4,191,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:45:11,59.8886667,-139.662,15,360.0,102.3,511,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:45:13,59.8853,-139.6633333,0,192.2,13.6,191,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:45:56,59.8825,-139.6645833,0,192.2,14.3,191,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:44:13,59.88883333,-139.6616667,0,194.2,12.6,192,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:44:34,59.88758333,-139.6622667,0,192.7,13.0,191,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:43:44,59.89043333,-139.6608667,0,195.8,12.1,193,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:53:40,59.8948,-139.6528333,0,14.0,11.6,16,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:52:31,59.89081667,-139.65495,0,15.1,13.2,16,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:50:06,59.8817,-139.6601167,0,16.7,14.7,16,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:48:35,59.87588333,-139.6639167,0,19.1,14.8,18,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:47:36,59.87208333,-139.6665833,0,19.9,14.7,18,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:45:17,59.86318333,-139.6733667,0,22.2,15.4,20,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:43:36,59.8526667,-139.682,15,360.0,102.3,511,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:42:23,59.85115,-139.6828667,0,21.7,16.8,20,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T20:44:33,59.97,-139.567333,15,360.0,102.3,511,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T19:44:23,59.976,-139.553333,15,360.0,102.3,511,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T22:07:20,59.7911,-139.7418667,0,221.6,17.6,220,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T22:05:19,59.7983,-139.7291667,0,220.9,17.6,220,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:29:42,59.7948,-139.7198333,0,27.3,16.8,26,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:29:34,59.7944,-139.7202667,0,28.3,16.6,27,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:28:59,59.79205,-139.72295,0,32.7,16.7,31,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:28:28,59.79013333,-139.72555,0,36.3,16.8,35,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:24:47,59.77701667,-139.7479167,0,41.0,16.8,40,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T22:09:09,59.78448333,-139.7535667,0,221.2,17.5,220,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:21:53,59.76691667,-139.76545,0,40.6,16.8,40,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:20:41,59.7627,-139.7728833,0,41.7,16.6,40,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:17:36,59.752,-139.7916,0,41.3,16.7,40,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T22:00:14,59.81848333,-139.6990667,0,204.6,17.5,203,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:59:14,59.82283333,-139.6952167,0,203.3,17.5,203,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:58:02,59.82828333,-139.6911,0,196.6,17.6,196,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:58:14,59.82735,-139.6917,0,197.6,17.5,197,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:58:26,59.82643333,-139.6923,0,199.9,17.5,199,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:58:50,59.82461667,-139.6937,0,202.3,17.5,202,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:55:08,59.84176667,-139.6842667,0,193.6,17.3,193,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T21:54:14,59.84598333,-139.68225,0,194.6,17.3,194,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:42:06,59.84986667,-139.6839,0,21.3,16.9,20,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:41:41,59.84813333,-139.6853,0,21.6,17.0,20,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:40:59,59.84506667,-139.6876833,0,21.0,16.9,20,9189421,9HJD9,HUBBARD GRACIER
CELEBRITY INFINITY,249048000,2008-08-25T18:39:17,59.83765,-139.6932,0,18.6,16.7,18,9189421,9HJD9,HUBBARD GRACIER
