bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-09-12T23:27:19,MILLENNIUM,SEWARD,60.1195,-149.4273,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T23:25:24,MILLENNIUM,SEWARD,60.11948333,-149.42725,350,181.3,0.5,5,9189419,9HJF9,249055000,16
2008-09-12T23:20:48,MILLENNIUM,SEWARD,60.1186667,-149.426667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T23:02:50,MILLENNIUM,SEWARD,60.11948333,-149.4272167,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T22:38:39,MILLENNIUM,SEWARD,60.11945,-149.4272333,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T22:19:53,MILLENNIUM,SEWARD,60.1186667,-149.426667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T21:44:13,MILLENNIUM,SEWARD,60.11941667,-149.4272333,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T21:26:06,MILLENNIUM,SEWARD,60.11948333,-149.4272667,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T21:19:24,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T21:07:59,MILLENNIUM,SEWARD,60.11948333,-149.4272667,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T20:18:55,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T19:55:29,MILLENNIUM,SEWARD,60.1195,-149.4272333,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T19:18:52,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T19:01:05,MILLENNIUM,SEWARD,60.11948333,-149.42725,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T18:36:53,MILLENNIUM,SEWARD,60.1195,-149.4272333,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T18:18:15,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T17:42:31,MILLENNIUM,SEWARD,60.1195,-149.4272333,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T17:36:26,MILLENNIUM,SEWARD,60.11951667,-149.4272333,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T17:24:21,MILLENNIUM,SEWARD,60.11948333,-149.42725,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T17:17:46,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T17:00:13,MILLENNIUM,SEWARD,60.11948333,-149.42725,351,351.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T16:17:05,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T15:16:49,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T14:16:11,MILLENNIUM,SEWARD,60.1186667,-149.426667,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T13:22:39,MILLENNIUM,SEWARD,60.1195,-149.4272,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T13:15:34,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T12:58:26,MILLENNIUM,SEWARD,60.11948333,-149.4272333,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T12:40:19,MILLENNIUM,SEWARD,60.1195,-149.4272333,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T12:34:18,MILLENNIUM,SEWARD,60.11948333,-149.42725,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T12:16:11,MILLENNIUM,SEWARD,60.1195,-149.4272167,350,350.0,0.0,5,9189419,9HJF9,249055000,16
2008-09-12T12:15:39,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-09-12T11:23:16,MILLENNIUM,SEWARD,60.1195,-149.4272333,350,350.0,0.0,0,9189419,9HJF9,249055000,16
2008-09-12T11:14:58,MILLENNIUM,SEWARD,60.11951667,-149.4272167,350,124.9,0.1,0,9189419,9HJF9,249055000,16
2008-09-12T11:14:45,MILLENNIUM,SEWARD,60.1186667,-149.427333,511,360.0,102.3,15,9189419,9HJF9,249055000,16
