bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-19T23:59:29,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:56:52,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29163333,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:56:27,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:53:26,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:50:52,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29163333,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:50:25,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:47:22,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:44:49,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29163333,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:44:22,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:41:20,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:38:48,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:38:21,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:35:19,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:32:48,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:32:18,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:29:14,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:26:49,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:26:16,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:23:14,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:20:47,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.292,-134.396,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:20:14,ISLAND PRINCESS,310384000,KETCHIKAN,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-19T23:20:11,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:17:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:14:45,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:14:08,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:11:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:08:44,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:08:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:05:05,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T23:02:45,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T23:02:03,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:59:02,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:56:46,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:56:03,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:53:01,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:50:46,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:49:59,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:46:58,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:44:43,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:43:57,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:40:53,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:38:41,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:37:54,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:34:54,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29156667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:32:43,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:31:52,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:28:49,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:26:41,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:25:49,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:22:47,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:20:43,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.292,-134.396,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:19:44,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:19:44,ISLAND PRINCESS,310384000,KETCHIKAN,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-19T22:16:44,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:14:39,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29163333,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:13:45,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:10:43,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:08:38,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29163333,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:07:42,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29163333,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:04:41,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T22:02:38,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T22:01:39,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:58:36,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:56:42,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:55:37,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:52:34,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:50:35,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:49:34,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:46:33,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:44:38,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:43:29,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:40:27,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:38:35,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:37:27,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:34:26,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:32:39,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:31:24,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:28:23,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:26:35,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:25:23,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:22:22,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:20:37,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:19:19,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:18:58,ISLAND PRINCESS,310384000,KETCHIKAN,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-19T21:16:17,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:14:37,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:13:17,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:10:16,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:08:34,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:07:17,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:04:13,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T21:02:34,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T21:01:12,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:58:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:56:34,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:55:10,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:52:09,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:50:32,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:49:08,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:46:04,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:44:33,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:43:05,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:40:02,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:38:32,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:37:02,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:33:58,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:32:30,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:31:00,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:27:57,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:26:30,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:24:55,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:21:56,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:20:28,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.2916,-134.3954333,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:18:54,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.2916,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:18:43,ISLAND PRINCESS,310384000,KETCHIKAN,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-19T20:15:51,ISLAND PRINCESS,310384000,KETCHIKAN,144,58.29161667,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:14:26,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:13:54,ISLAND PRINCESS,310384000,KETCHIKAN,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:12:53,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:10:53,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.3954167,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:09:47,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954167,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:06:48,ISLAND PRINCESS,310384000,JUNEAU,144,58.29163333,-134.3954333,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:04:47,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T20:03:45,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T20:00:47,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:58:48,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.3954667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:57:45,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:54:42,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:52:48,ISLAND PRINCESS,310384000,JUNEAU,0,58.2916,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:51:42,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:48:40,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:46:44,ISLAND PRINCESS,310384000,JUNEAU,0,58.29158333,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:45:39,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:42:37,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:40:45,ISLAND PRINCESS,310384000,JUNEAU,0,58.29158333,-134.3954667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:39:37,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:36:38,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:34:43,ISLAND PRINCESS,310384000,JUNEAU,0,58.29158333,-134.3954833,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:33:35,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954833,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:30:32,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954833,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:28:45,ISLAND PRINCESS,310384000,JUNEAU,0,58.29158333,-134.3954833,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:27:32,ISLAND PRINCESS,310384000,JUNEAU,144,58.29158333,-134.3954833,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:24:30,ISLAND PRINCESS,310384000,JUNEAU,144,58.2916,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:22:42,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.3954667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:21:30,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:18:29,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:18:09,ISLAND PRINCESS,310384000,JUNEAU,511,58.292,-134.396,360.0,102.3,15,9230402,ZCDG4,16
2008-09-19T19:16:40,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.3954667,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:15:26,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.3954667,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:12:26,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:10:44,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:09:23,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:06:22,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:04:42,ISLAND PRINCESS,310384000,JUNEAU,0,58.29163333,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T19:03:22,ISLAND PRINCESS,310384000,JUNEAU,144,58.29163333,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T19:00:18,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:58:39,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:57:18,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:54:16,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:52:41,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:51:14,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:48:53,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:48:14,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:45:15,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:42:13,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:40:42,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:39:10,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:36:08,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:34:41,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:33:08,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:30:07,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:28:37,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
2008-09-19T18:27:07,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:24:02,ISLAND PRINCESS,310384000,JUNEAU,144,58.29161667,-134.39545,144.0,0.0,5,9230402,ZCDG4,16
2008-09-19T18:22:37,ISLAND PRINCESS,310384000,JUNEAU,0,58.29161667,-134.39545,0.0,0.0,0,9230402,ZCDG4,16
