bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-17T08:04:28,311109000,NORWEGIAN SUN,JUNEAU,56.86085,-134.4747667,24,24.0,18.9,0,9218131,C6RN3,16
2008-09-17T08:04:05,311109000,NORWEGIAN SUN,JUNEAU,56.85891667,-134.4762333,21,21.9,18.9,0,9218131,C6RN3,16
2008-09-17T08:03:40,311109000,NORWEGIAN SUN,JUNEAU,56.85695,-134.47755,18,18.3,18.8,0,9218131,C6RN3,16
2008-09-17T08:03:27,311109000,NORWEGIAN SUN,JUNEAU,56.85546667,-134.47845,17,17.0,18.9,0,9218131,C6RN3,16
2008-09-17T08:03:11,311109000,NORWEGIAN SUN,JUNEAU,56.85446667,-134.4790167,16,15.3,18.8,0,9218131,C6RN3,16
2008-09-17T08:02:53,311109000,NORWEGIAN SUN,JUNEAU,56.85296667,-134.47975,13,14.2,18.9,0,9218131,C6RN3,16
2008-09-17T07:20:25,311109000,NORWEGIAN SUN,JUNEAU,56.63681667,-134.4733167,353,353.3,18.8,0,9218131,C6RN3,16
2008-09-17T07:19:50,311109000,NORWEGIAN SUN,JUNEAU,56.6337,-134.4726333,353,353.0,18.9,0,9218131,C6RN3,16
2008-09-17T07:18:12,311109000,NORWEGIAN SUN,JUNEAU,56.6251,-134.47085,352,352.8,20.0,0,9218131,C6RN3,16
2008-09-17T07:16:24,311109000,NORWEGIAN SUN,JUNEAU,56.61506667,-134.46885,353,353.5,20.8,0,9218131,C6RN3,16
2008-09-17T07:15:01,311109000,NORWEGIAN SUN,JUNEAU,56.60703333,-134.4671333,353,353.0,20.8,0,9218131,C6RN3,16
2008-09-17T07:02:06,311109000,NORWEGIAN SUN,JUNEAU,56.5327,-134.4499167,353,353.2,21.0,0,9218131,C6RN3,16
2008-09-17T07:01:36,311109000,NORWEGIAN SUN,JUNEAU,56.5298,-134.4493167,353,353.8,21.1,0,9218131,C6RN3,16
2008-09-17T06:59:19,311109000,NORWEGIAN SUN,JUNEAU,56.51658333,-134.4470833,354,354.8,21.2,0,9218131,C6RN3,16
2008-09-17T06:59:08,311109000,NORWEGIAN SUN,JUNEAU,56.51543333,-134.4469,354,354.8,21.1,0,9218131,C6RN3,16
2008-09-17T07:04:54,311109000,NORWEGIAN SUN,JUNEAU,56.54906667,-134.4532167,352,352.5,21.1,0,9218131,C6RN3,16
2008-09-17T07:04:01,311109000,NORWEGIAN SUN,JUNEAU,56.54385,-134.4520667,353,354.3,21.0,0,9218131,C6RN3,16
2008-09-17T07:02:42,311109000,NORWEGIAN SUN,JUNEAU,56.5363,-134.4506,354,354.5,21.1,0,9218131,C6RN3,16
2008-09-17T06:47:42,311109000,NORWEGIAN SUN,JUNEAU,56.44851667,-134.4377167,356,356.5,21.3,0,9218131,C6RN3,16
2008-09-17T06:46:00,311109000,NORWEGIAN SUN,JUNEAU,56.43838333,-134.43655,356,355.7,21.6,0,9218131,C6RN3,16
