bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-08-26T23:59:57,311109000,NORWEGIAN SUN,JUNEAU,55.5793,-132.22945,321,319.8,20.3,0,9218131,C6RN3
2008-08-26T23:59:51,311109000,NORWEGIAN SUN,JUNEAU,55.57886667,-132.2288,320,319.4,20.3,0,9218131,C6RN3
2008-08-26T23:59:45,311109000,NORWEGIAN SUN,JUNEAU,55.57846667,-132.2281667,320,318.8,20.3,0,9218131,C6RN3
2008-08-26T23:59:39,311109000,NORWEGIAN SUN,JUNEAU,55.57805,-132.2275167,319,317.5,20.3,0,9218131,C6RN3
2008-08-26T23:59:33,311109000,NORWEGIAN SUN,JUNEAU,55.57763333,-132.2268333,319,317.1,20.3,0,9218131,C6RN3
2008-08-26T23:59:26,311109000,NORWEGIAN SUN,JUNEAU,55.57723333,-132.2261667,318,316.8,20.3,0,9218131,C6RN3
2008-08-26T23:59:21,311109000,NORWEGIAN SUN,JUNEAU,55.57691667,-132.2256167,317,316.4,20.4,0,9218131,C6RN3
2008-08-26T23:59:14,311109000,NORWEGIAN SUN,JUNEAU,55.57641667,-132.2247833,316,315.1,20.4,0,9218131,C6RN3
2008-08-26T23:59:09,311109000,NORWEGIAN SUN,JUNEAU,55.57601667,-132.2240667,316,316.0,20.4,0,9218131,C6RN3
2008-08-26T23:59:03,311109000,NORWEGIAN SUN,JUNEAU,55.5757,-132.2235333,315,314.4,20.4,0,9218131,C6RN3
2008-08-26T23:58:57,311109000,NORWEGIAN SUN,JUNEAU,55.5753,-132.2228,315,313.8,20.4,0,9218131,C6RN3
2008-08-26T23:58:51,311109000,NORWEGIAN SUN,JUNEAU,55.57483333,-132.2219333,314,313.7,20.4,0,9218131,C6RN3
2008-08-26T23:58:45,311109000,NORWEGIAN SUN,JUNEAU,55.57451667,-132.2213667,313,312.4,20.4,0,9218131,C6RN3
2008-08-26T23:58:39,311109000,NORWEGIAN SUN,JUNEAU,55.57411667,-132.2206333,313,313.0,20.4,0,9218131,C6RN3
