bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-08-07T23:59:53,310344000,54.52403333,-131.2704833,0,152.4,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:41,310344000,54.52508333,-131.27145,0,152.7,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:34,310344000,54.52563333,-131.2719167,0,152.4,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:29,310344000,54.52616667,-131.2724,0,152.7,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:17,310344000,54.52723333,-131.2733333,0,152.7,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:11,310344000,54.52776667,-131.2738167,0,152.4,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:59:05,310344000,54.5283,-131.2743,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:59,310344000,54.52883333,-131.2747667,0,152.7,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:53,310344000,54.52936667,-131.27525,0,152.4,21.7,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:47,310344000,54.53,-131.2758333,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:41,310344000,54.53043333,-131.2762167,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:34,310344000,54.53106667,-131.2767833,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:29,310344000,54.5315,-131.2771667,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:23,310344000,54.53213333,-131.2777333,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:17,310344000,54.53256667,-131.2781167,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:11,310344000,54.5331,-131.2786,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:58:05,310344000,54.53361667,-131.2790667,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:59,310344000,54.53415,-131.27955,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:53,310344000,54.53458333,-131.2799333,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:47,310344000,54.53521667,-131.2805167,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:41,310344000,54.53575,-131.2810167,0,152.2,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:34,310344000,54.53628333,-131.2814833,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:29,310344000,54.53681667,-131.2819667,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:23,310344000,54.53736667,-131.28245,0,152.2,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:17,310344000,54.5379,-131.2829167,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:10,310344000,54.53853333,-131.2834833,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:57:05,310344000,54.53895,-131.2838667,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:59,310344000,54.53948333,-131.2843333,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:53,310344000,54.54001667,-131.2848,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:47,310344000,54.54055,-131.2853,0,152.4,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:41,310344000,54.5411,-131.2857667,0,152.7,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:35,310344000,54.54163333,-131.2862333,0,152.2,21.6,153,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:29,310344000,54.54216667,-131.2867167,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:22,310344000,54.5427,-131.2871833,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:17,310344000,54.54323333,-131.2876333,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:10,310344000,54.54376667,-131.2881,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:56:05,310344000,54.54418333,-131.28845,0,153.2,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:59,310344000,54.54483333,-131.2890333,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:53,310344000,54.54525,-131.2894,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:47,310344000,54.5459,-131.28995,0,153.2,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:41,310344000,54.54645,-131.2904,0,153.4,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:35,310344000,54.54698333,-131.2908667,0,153.2,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:29,310344000,54.54751667,-131.2913167,0,153.2,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
2008-08-07T23:55:22,310344000,54.54805,-131.2917833,0,153.2,21.6,154,9192351,ZCDA9,GOLDEN PRINCESS,16,VICTORIA
