bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-01T07:22:33,310384000,54.28807667,-131.0742667,0,143.6,16.2,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:22:21,310384000,54.28872667,-131.0750983,0,144.0,16.2,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:20:58,310384000,54.293655,-131.0812967,0,144.0,15.6,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:20:45,310384000,54.29445333,-131.0823133,0,143.6,15.6,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:20:34,310384000,54.29509,-131.0831167,0,143.2,15.5,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:20:21,310384000,54.29579333,-131.0839883,0,143.6,15.5,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:20:10,310384000,54.29648,-131.0848417,0,143.6,15.4,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:19:45,310384000,54.297865,-131.08656,0,143.6,15.3,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:19:33,310384000,54.299215,-131.0882783,0,0.0,0.0,0,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:19:21,310384000,54.299215,-131.0882783,0,144.0,15.2,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:14:39,310384000,54.31537333,-131.1068583,0,150.7,14.6,148,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:14:27,310384000,54.31609,-131.1075433,0,151.3,14.6,149,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:13:57,310384000,54.31791167,-131.1092167,0,153.3,14.5,151,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:13:39,310384000,54.318995,-131.1101517,0,153.7,14.4,151,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:02:25,310384000,54.36116833,-131.1178917,0,151.7,15.9,151,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:02:19,310384000,54.36155333,-131.1182233,0,150.4,16.0,150,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:02:13,310384000,54.361955,-131.118605,0,149.4,16.0,148,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:02:07,310384000,54.36233833,-131.1189833,0,146.7,16.1,147,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:02:01,310384000,54.36270667,-131.1193833,0,146.7,16.2,145,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:55,310384000,54.36309167,-131.1198,0,146.1,16.3,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:43,310384000,54.36384333,-131.12065,0,145.7,16.4,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:25,310384000,54.364895,-131.1219167,0,145.0,16.6,143,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:19,310384000,54.36528167,-131.1223883,0,144.7,16.7,143,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:13,310384000,54.36579833,-131.123005,0,146.0,16.8,143,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:01:07,310384000,54.36609833,-131.123355,0,145.6,16.9,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:00:48,310384000,54.36733167,-131.1248067,0,145.6,17.0,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:00:43,310384000,54.367665,-131.1251733,0,145.6,17.0,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:00:38,310384000,54.36798333,-131.1255583,0,145.6,17.0,144,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
2008-06-01T07:00:13,310384000,54.36960167,-131.1274417,0,145.0,16.9,143,9230402,ZCDG4,ISLAND PRINCESS,16,VANCOUVER
