bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-09T12:30:17,311109000,NORWEGIAN SUN,KETCHIKAN,55.29541667,-131.5914667,32,34.0,8.2,0,9218131.0,C6RN3,16.0
2008-09-09T12:30:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.29518333,-131.5917167,33,35.7,8.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:29:46,311109000,NORWEGIAN SUN,KETCHIKAN,55.29445,-131.5926667,37,38.9,8.8,0,9218131.0,C6RN3,16.0
2008-09-09T12:29:27,311109000,NORWEGIAN SUN,KETCHIKAN,55.2938,-131.5936167,40,41.6,9.2,0,9218131.0,C6RN3,16.0
2008-09-09T12:29:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.29323333,-131.5945667,44,44.5,9.7,0,9218131.0,C6RN3,16.0
2008-09-09T12:28:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.29226667,-131.5962833,47,48.1,10.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:28:27,311109000,NORWEGIAN SUN,KETCHIKAN,55.29191667,-131.5969833,48,49.0,10.8,0,9218131.0,C6RN3,16.0
2008-09-09T12:27:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.29025,-131.60045,50,50.9,12.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:26:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.28708333,-131.6073167,50,50.0,12.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:25:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.28485,-131.6118667,50,49.0,12.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:24:57,311109000,NORWEGIAN SUN,KETCHIKAN,55.2844,-131.61275,49,49.0,12.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:24:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.28371667,-131.61405,46,45.5,12.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:24:27,311109000,NORWEGIAN SUN,KETCHIKAN,55.2833,-131.6148167,44,43.5,12.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:24:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.2825,-131.6161,41,40.0,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:23:57,311109000,NORWEGIAN SUN,KETCHIKAN,55.282,-131.61685,39,39.9,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:23:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.28113333,-131.6180167,36,36.4,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:23:17,311109000,NORWEGIAN SUN,KETCHIKAN,55.2802,-131.61915,32,33.9,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:22:47,311109000,NORWEGIAN SUN,KETCHIKAN,55.2788,-131.62065,28,29.4,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:22:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.27736667,-131.6219333,25,25.4,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:21:47,311109000,NORWEGIAN SUN,KETCHIKAN,55.27581667,-131.6231833,23,23.4,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:21:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.27375,-131.6245667,19,19.9,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:20:27,311109000,NORWEGIAN SUN,KETCHIKAN,55.27161667,-131.62575,16,16.4,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:19:47,311109000,NORWEGIAN SUN,KETCHIKAN,55.26946667,-131.62675,12,12.9,11.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:19:01,311109000,NORWEGIAN SUN,KETCHIKAN,55.26701667,-131.6276667,10,10.9,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:16:15,311109000,NORWEGIAN SUN,KETCHIKAN,55.25775,-131.63105,12,12.8,12.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:15:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.25376667,-131.6325833,12,12.0,14.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:14:32,311109000,NORWEGIAN SUN,KETCHIKAN,55.25143333,-131.6334667,12,12.0,14.8,0,9218131.0,C6RN3,16.0
2008-09-09T22:27:23,311109000,NORWEGIAN SUN,JUNEAU,55.35046667,-131.6933,313,313.0,6.8,0,9218131.0,C6RN3,16.0
2008-09-09T22:50:53,311109000,NORWEGIAN SUN,JUNEAU,55.38261667,-131.7494667,311,309.3,7.1,0,9218131.0,C6RN3,16.0
2008-09-09T22:47:53,311109000,NORWEGIAN SUN,JUNEAU,55.37888333,-131.7416167,311,310.1,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:46:43,311109000,NORWEGIAN SUN,JUNEAU,55.37736667,-131.7386167,314,313.1,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:45:14,311109000,NORWEGIAN SUN,JUNEAU,55.37533333,-131.7350833,317,315.3,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:44:13,311109000,NORWEGIAN SUN,JUNEAU,55.3726667,-131.730667,511,360.0,102.3,15,9218131.0,C6RN3,16.0
2008-09-09T22:42:03,311109000,NORWEGIAN SUN,JUNEAU,55.37091667,-131.72745,317,314.5,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:39:33,311109000,NORWEGIAN SUN,JUNEAU,55.36745,-131.7215833,317,317.0,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:36:32,311109000,NORWEGIAN SUN,JUNEAU,55.36311667,-131.7144667,317,317.0,7.1,0,9218131.0,C6RN3,16.0
2008-09-09T22:35:13,311109000,NORWEGIAN SUN,JUNEAU,55.36121667,-131.7113833,317,315.4,7.2,0,9218131.0,C6RN3,16.0
2008-09-09T22:33:42,311109000,NORWEGIAN SUN,JUNEAU,55.35901667,-131.7079167,319,319.0,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:33:32,311109000,NORWEGIAN SUN,JUNEAU,55.35875,-131.7075167,319,317.3,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:30:32,311109000,NORWEGIAN SUN,JUNEAU,55.35458333,-131.7007333,317,316.1,6.8,0,9218131.0,C6RN3,16.0
2008-09-09T23:01:44,311109000,NORWEGIAN SUN,JUNEAU,55.39966667,-131.7795667,334,332.4,11.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:01:23,311109000,NORWEGIAN SUN,JUNEAU,55.39871667,-131.7786667,331,328.9,11.2,0,9218131.0,C6RN3,16.0
2008-09-09T23:00:44,311109000,NORWEGIAN SUN,JUNEAU,55.39705,-131.77675,327,325.9,10.6,0,9218131.0,C6RN3,16.0
2008-09-09T23:00:23,311109000,NORWEGIAN SUN,JUNEAU,55.39623333,-131.7757333,324,323.4,10.3,0,9218131.0,C6RN3,16.0
2008-09-09T22:59:53,311109000,NORWEGIAN SUN,JUNEAU,55.39516667,-131.7742167,320,318.8,9.7,0,9218131.0,C6RN3,16.0
2008-09-09T22:59:13,311109000,NORWEGIAN SUN,JUNEAU,55.39388333,-131.7721833,317,316.3,9.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:58:44,311109000,NORWEGIAN SUN,JUNEAU,55.39303333,-131.7706833,314,313.3,8.4,0,9218131.0,C6RN3,16.0
2008-09-09T22:56:13,311109000,NORWEGIAN SUN,JUNEAU,55.38953333,-131.7638333,312,311.2,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T22:55:13,311109000,NORWEGIAN SUN,JUNEAU,55.38818333,-131.7611167,311,310.2,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T22:53:53,311109000,NORWEGIAN SUN,JUNEAU,55.38648333,-131.75755,311,310.2,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:02:32,311109000,NORWEGIAN SUN,KETCHIKAN,55.19725,-131.6609333,16,17.0,17.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:02:15,311109000,NORWEGIAN SUN,KETCHIKAN,55.19598333,-131.6615833,16,17.0,17.0,0,9218131.0,C6RN3,16.0
2008-09-09T11:59:15,311109000,NORWEGIAN SUN,KETCHIKAN,55.18241667,-131.6688833,16,18.0,17.0,0,9218131.0,C6RN3,16.0
2008-09-09T11:56:15,311109000,NORWEGIAN SUN,KETCHIKAN,55.16886667,-131.6763333,16,17.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:55:32,311109000,NORWEGIAN SUN,KETCHIKAN,55.1657,-131.6780667,16,17.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:55:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.16388333,-131.679,15,15.9,17.2,0,9218131.0,C6RN3,16.0
2008-09-09T11:54:50,311109000,NORWEGIAN SUN,KETCHIKAN,55.1624,-131.6796667,13,13.6,17.2,0,9218131.0,C6RN3,16.0
2008-09-09T11:54:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.16155,-131.6800167,11,11.3,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:54:20,311109000,NORWEGIAN SUN,KETCHIKAN,55.16006667,-131.68045,8,7.6,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:54:02,311109000,NORWEGIAN SUN,KETCHIKAN,55.15875,-131.6807333,5,5.6,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:53:44,311109000,NORWEGIAN SUN,KETCHIKAN,55.1573,-131.6809167,2,1.6,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:53:20,311109000,NORWEGIAN SUN,KETCHIKAN,55.1554,-131.68095,359,0.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:52:55,311109000,NORWEGIAN SUN,KETCHIKAN,55.15346667,-131.6808667,357,357.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:52:32,311109000,NORWEGIAN SUN,KETCHIKAN,55.15148333,-131.6806333,355,354.3,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T11:52:15,311109000,NORWEGIAN SUN,KETCHIKAN,55.15025,-131.6804167,353,354.3,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T23:48:00,311109000,NORWEGIAN SUN,JUNEAU,55.51293333,-132.0999167,310,307.9,19.5,0,9218131.0,C6RN3,16.0
2008-09-09T23:46:12,311109000,NORWEGIAN SUN,JUNEAU,55.50688333,-132.0863333,310,307.9,19.6,0,9218131.0,C6RN3,16.0
2008-09-09T23:45:43,311109000,NORWEGIAN SUN,JUNEAU,55.50521667,-132.0825,309,306.6,19.7,0,9218131.0,C6RN3,16.0
2008-09-09T23:45:12,311109000,NORWEGIAN SUN,JUNEAU,55.50365,-132.0786333,307,304.9,19.7,0,9218131.0,C6RN3,16.0
2008-09-09T23:44:43,311109000,NORWEGIAN SUN,JUNEAU,55.5022,-132.0748,304,302.5,19.8,0,9218131.0,C6RN3,16.0
2008-09-09T23:44:12,311109000,NORWEGIAN SUN,JUNEAU,55.50071667,-132.0704833,301,299.2,19.8,0,9218131.0,C6RN3,16.0
2008-09-09T23:44:00,311109000,NORWEGIAN SUN,JUNEAU,55.50011667,-132.0688667,300,298.8,19.9,0,9218131.0,C6RN3,16.0
2008-09-09T23:44:42,311109000,NORWEGIAN SUN,JUNEAU,55.5,-132.068,511,360.0,102.3,15,9218131.0,C6RN3,16.0
2008-09-09T23:52:37,311109000,NORWEGIAN SUN,JUNEAU,55.52831667,-132.1342833,310,308.8,19.3,0,9218131.0,C6RN3,16.0
2008-09-09T23:51:00,311109000,NORWEGIAN SUN,JUNEAU,55.5229,-132.1222833,310,307.9,19.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:57:01,311109000,NORWEGIAN SUN,JUNEAU,55.54415,-132.1649833,320,317.9,19.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:56:13,311109000,NORWEGIAN SUN,JUNEAU,55.54095,-132.1599333,319,317.2,19.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:55:43,311109000,NORWEGIAN SUN,JUNEAU,55.539,-132.15665,317,315.8,19.3,0,9218131.0,C6RN3,16.0
2008-09-09T23:55:13,311109000,NORWEGIAN SUN,JUNEAU,55.53716667,-132.1533333,315,312.9,19.3,0,9218131.0,C6RN3,16.0
2008-09-09T23:55:06,311109000,NORWEGIAN SUN,JUNEAU,55.53675,-132.1526333,314,312.5,19.3,0,9218131.0,C6RN3,16.0
2008-09-09T23:08:13,311109000,NORWEGIAN SUN,JUNEAU,55.41835,-131.7980167,319,318.5,13.3,0,9218131.0,C6RN3,16.0
2008-09-09T23:07:43,311109000,NORWEGIAN SUN,JUNEAU,55.41698333,-131.7959667,321,321.5,12.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:07:13,311109000,NORWEGIAN SUN,JUNEAU,55.41571667,-131.79425,324,324.0,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T23:06:43,311109000,NORWEGIAN SUN,JUNEAU,55.41435,-131.7925833,327,327.0,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T23:06:33,311109000,NORWEGIAN SUN,JUNEAU,55.41383333,-131.792,328,327.0,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T23:06:03,311109000,NORWEGIAN SUN,JUNEAU,55.4124,-131.7904833,331,330.5,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T23:05:33,311109000,NORWEGIAN SUN,JUNEAU,55.41101667,-131.7891333,333,331.5,12.0,0,9218131.0,C6RN3,16.0
2008-09-09T23:03:43,311109000,NORWEGIAN SUN,JUNEAU,55.40555,-131.7845167,336,335.0,11.9,0,9218131.0,C6RN3,16.0
2008-09-09T23:02:33,311109000,NORWEGIAN SUN,JUNEAU,55.40203333,-131.78165,336,334.0,11.8,0,9218131.0,C6RN3,16.0
2008-09-09T23:01:53,311109000,NORWEGIAN SUN,JUNEAU,55.40005,-131.7799333,335,333.5,11.5,0,9218131.0,C6RN3,16.0
2008-09-09T23:15:12,311109000,NORWEGIAN SUN,JUNEAU,55.43811667,-131.8375667,312,310.9,15.8,0,9218131.0,C6RN3,16.0
2008-09-09T23:12:07,311109000,NORWEGIAN SUN,JUNEAU,55.4292,-131.8195167,312,310.9,15.9,0,9218131.0,C6RN3,16.0
2008-09-09T23:11:19,311109000,NORWEGIAN SUN,JUNEAU,55.42693333,-131.8148833,311,310.2,15.7,0,9218131.0,C6RN3,16.0
2008-09-09T23:09:36,311109000,NORWEGIAN SUN,JUNEAU,55.42223333,-131.8049167,311,311.0,14.9,0,9218131.0,C6RN3,16.0
2008-09-09T23:09:01,311109000,NORWEGIAN SUN,JUNEAU,55.42068333,-131.8018,314,314.0,14.4,0,9218131.0,C6RN3,16.0
2008-09-09T23:08:43,311109000,NORWEGIAN SUN,JUNEAU,55.41983333,-131.8002667,316,315.1,14.1,0,9218131.0,C6RN3,16.0
2008-09-09T23:18:13,311109000,NORWEGIAN SUN,JUNEAU,55.44678333,-131.8552833,312,310.9,16.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:13:32,311109000,NORWEGIAN SUN,KETCHIKAN,55.24728333,-131.6350667,13,13.0,15.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:13:26,311109000,NORWEGIAN SUN,KETCHIKAN,55.24685,-131.6352167,13,13.3,16.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:12:44,311109000,NORWEGIAN SUN,KETCHIKAN,55.24373333,-131.6365833,14,14.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:12:02,311109000,NORWEGIAN SUN,KETCHIKAN,55.24048333,-131.63805,14,14.3,17.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:09:02,311109000,NORWEGIAN SUN,KETCHIKAN,55.22668333,-131.6451333,16,16.0,17.2,0,9218131.0,C6RN3,16.0
2008-09-09T12:06:44,311109000,NORWEGIAN SUN,KETCHIKAN,55.21618333,-131.6506667,16,17.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:03:38,311109000,NORWEGIAN SUN,KETCHIKAN,55.20221667,-131.65825,16,17.0,17.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:40:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.3132,-131.5978,317,317.0,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:39:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.31246667,-131.59665,318,317.1,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:39:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.31155,-131.5952333,320,320.8,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:39:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.31,-131.593333,511,360.0,102.3,15,9218131.0,C6RN3,16.0
2008-09-09T12:38:08,311109000,NORWEGIAN SUN,KETCHIKAN,55.31005,-131.5931333,320,323.3,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:37:58,311109000,NORWEGIAN SUN,KETCHIKAN,55.30985,-131.5928667,320,321.6,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:37:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.30873333,-131.5914667,324,325.6,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T12:36:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.30793333,-131.59055,329,330.6,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T12:36:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.30703333,-131.58975,334,335.6,7.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:35:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.30616667,-131.5891167,339,339.7,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:35:39,311109000,NORWEGIAN SUN,KETCHIKAN,55.30586667,-131.5889167,341,342.5,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:35:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.3052,-131.5885833,344,346.5,7.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:35:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.30483333,-131.58845,346,347.7,7.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:34:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.3042,-131.5882167,350,350.7,7.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:34:39,311109000,NORWEGIAN SUN,KETCHIKAN,55.30386667,-131.5881167,351,351.7,7.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:34:20,311109000,NORWEGIAN SUN,KETCHIKAN,55.30325,-131.5880167,355,355.7,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:34:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.30316667,-131.5879833,355,355.7,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:33:57,311109000,NORWEGIAN SUN,KETCHIKAN,55.3025,-131.58795,358,359.7,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:33:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.30216667,-131.58795,0,0.0,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:33:39,311109000,NORWEGIAN SUN,KETCHIKAN,55.3019,-131.58795,2,3.5,7.3,0,9218131.0,C6RN3,16.0
2008-09-09T12:33:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.30081667,-131.5881333,5,7.3,7.2,0,9218131.0,C6RN3,16.0
2008-09-09T13:02:57,311109000,NORWEGIAN SUN,KETCHIKAN,55.34028333,-131.6493167,316,314.6,4.4,0,9218131.0,C6RN3,16.0
2008-09-09T12:59:47,311109000,NORWEGIAN SUN,KETCHIKAN,55.33723333,-131.6440333,315,316.2,4.7,0,9218131.0,C6RN3,16.0
2008-09-09T12:59:28,311109000,NORWEGIAN SUN,KETCHIKAN,55.33691667,-131.6435167,312,313.5,4.5,0,9218131.0,C6RN3,16.0
2008-09-09T12:59:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.33663333,-131.6429833,307,309.5,4.5,0,9218131.0,C6RN3,16.0
2008-09-09T12:58:28,311109000,NORWEGIAN SUN,KETCHIKAN,55.33616667,-131.6418333,305,305.0,4.8,0,9218131.0,C6RN3,16.0
2008-09-09T12:57:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.33513333,-131.6394167,306,308.0,5.7,0,9218131.0,C6RN3,16.0
2008-09-09T12:55:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.33295,-131.6344833,307,307.8,6.8,0,9218131.0,C6RN3,16.0
2008-09-09T12:52:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.3295,-131.6268833,309,309.0,6.5,0,9218131.0,C6RN3,16.0
2008-09-09T12:52:07,311109000,NORWEGIAN SUN,KETCHIKAN,55.3293,-131.6264167,310,308.2,6.5,0,9218131.0,C6RN3,16.0
2008-09-09T12:51:27,311109000,NORWEGIAN SUN,KETCHIKAN,55.32851667,-131.6248333,312,313.7,6.6,0,9218131.0,C6RN3,16.0
2008-09-09T12:48:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.32433333,-131.6172333,314,314.7,7.2,0,9218131.0,C6RN3,16.0
2008-09-09T12:45:18,311109000,NORWEGIAN SUN,KETCHIKAN,55.32015,-131.6097167,314,314.8,7.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:44:58,311109000,NORWEGIAN SUN,KETCHIKAN,55.3197,-131.6088833,314,314.8,7.1,0,9218131.0,C6RN3,16.0
2008-09-09T12:41:48,311109000,NORWEGIAN SUN,KETCHIKAN,55.31528333,-131.6013167,315,315.8,7.0,0,9218131.0,C6RN3,16.0
2008-09-09T22:24:42,311109000,NORWEGIAN SUN,JUNEAU,55.34698333,-131.68665,313,312.1,6.9,0,9218131.0,C6RN3,16.0
2008-09-09T22:23:43,311109000,NORWEGIAN SUN,JUNEAU,55.34575,-131.6841833,312,310.2,6.7,0,9218131.0,C6RN3,16.0
2008-09-09T22:23:23,311109000,NORWEGIAN SUN,JUNEAU,55.34538333,-131.6833667,310,309.1,6.7,0,9218131.0,C6RN3,16.0
2008-09-09T22:23:04,311109000,NORWEGIAN SUN,JUNEAU,55.345,-131.6824833,308,305.3,6.6,0,9218131.0,C6RN3,16.0
2008-09-09T22:22:52,311109000,NORWEGIAN SUN,JUNEAU,55.34481667,-131.6820333,307,304.3,6.6,0,9218131.0,C6RN3,16.0
