bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-07-01T23:59:50,311082000,57.73717833,-133.7064817,110.9,11.7,105,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:59:30,311082000,57.737545,-133.7083433,114.2,12.0,109,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:59:20,311082000,57.73775333,-133.7092817,115.1,12.1,110,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:59:14,311082000,57.73788333,-133.7098467,116.6,12.2,112,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:58:50,311082000,57.7385,-133.712205,119.0,12.6,114,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:58:44,311082000,57.73866,-133.7127733,119.0,12.6,115,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:58:25,311082000,57.73916,-133.7144833,120.5,12.9,117,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:58:14,311082000,57.73948,-133.7155333,121.4,13.1,118,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:57:08,311082000,57.74164167,-133.7220533,122.0,13.7,120,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:57:01,311082000,57.74184333,-133.72265,121.6,13.8,120,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:56:55,311082000,57.74204833,-133.72325,121.6,13.8,120,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:55:21,311082000,57.74636167,-133.7363767,0.0,0.0,0,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:54:50,311082000,57.74636167,-133.7363767,121.7,14.7,120,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:54:37,311082000,57.74681833,-133.7377833,121.3,14.8,121,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:54:31,311082000,57.74702833,-133.7384317,121.3,14.8,121,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:54:07,311082000,57.74783667,-133.7409367,121.3,14.9,121,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:53:37,311082000,57.74892667,-133.74433,121.0,14.9,121,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:52:50,311082000,57.750615,-133.7496233,120.7,15.1,120,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:51:46,311082000,57.7513333,-133.753333,360.0,102.3,511,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:51:20,311082000,57.75396,-133.759695,124.5,15.9,122,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:51:02,311082000,57.75470333,-133.761735,126.4,16.2,124,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
2008-07-01T23:50:26,311082000,57.75635833,-133.7658833,129.4,16.7,127,9195157.0,C6FR3,NORWEGIAN STAR,16.0,THE BAR ENDICOTT
