bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-08-29T23:59:53,ISLAND PRINCESS,310384000,SKAGWAY,223,59.44488667,-135.3266667,223.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:59:40,ISLAND PRINCESS,310384000,SKAGWAY,223,59.44488833,-135.3266683,223.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:59:35,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.32667,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:59:33,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.32667,312.0,0.1,5,9230402,ZCDG4,16
2008-08-29T23:59:20,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.3266733,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:59:13,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.326675,356.9,0.1,5,9230402,ZCDG4,16
2008-08-29T23:59:00,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.3266767,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:58:54,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489,-135.3266783,312.0,0.1,5,9230402,ZCDG4,16
2008-08-29T23:58:40,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489167,-135.32668,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:58:34,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489333,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:58:21,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489333,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:58:14,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444895,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:58:01,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489833,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:54,ISLAND PRINCESS,310384000,SKAGWAY,222,59.4449,-135.3266867,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:41,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490333,-135.3266883,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:34,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444905,-135.3266883,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:21,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.32669,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:14,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.32669,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:57:01,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.3266867,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:54,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.3266867,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:40,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:34,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:31,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:24,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490833,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:14,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490667,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:56:00,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489833,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:55:54,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490333,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:55:40,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490167,-135.32668,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:55:34,ISLAND PRINCESS,310384000,SKAGWAY,222,59.4449,-135.32668,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:55:20,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489833,-135.32668,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:55:14,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44489833,-135.32668,312.0,0.1,5,9230402,ZCDG4,16
2008-08-29T23:55:00,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44490167,-135.32668,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:54,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444905,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:40,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:33,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491167,-135.3266817,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:20,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:13,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3266833,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:54:00,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:53,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.326685,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:40,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3266867,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:33,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3266883,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:31,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.32669,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:19,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3266917,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:13,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3266933,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:53:00,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3266967,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:52:53,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3266983,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:52:39,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3267017,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:52:33,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3267017,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:52:19,ISLAND PRINCESS,310384000,SKAGWAY,222,59.44491333,-135.3267033,222.0,0.0,5,9230402,ZCDG4,16
2008-08-29T23:52:13,ISLAND PRINCESS,310384000,SKAGWAY,222,59.444915,-135.3267017,222.0,0.0,5,9230402,ZCDG4,16
