bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-09-28T23:59:54,MILLENNIUM,KETCHIKAN,56.89706667,-135.721,221,222.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:48,MILLENNIUM,KETCHIKAN,56.89743333,-135.7203833,221,222.8,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:43,MILLENNIUM,KETCHIKAN,56.89766667,-135.7199833,222,223.8,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:36,MILLENNIUM,KETCHIKAN,56.89816667,-135.7191,222,223.2,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:31,MILLENNIUM,KETCHIKAN,56.89846667,-135.7185833,223,224.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:25,MILLENNIUM,KETCHIKAN,56.89881667,-135.7179333,223,224.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:18,MILLENNIUM,KETCHIKAN,56.89923333,-135.71715,224,226.2,18.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:12,MILLENNIUM,KETCHIKAN,56.8996,-135.7164833,224,225.8,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:07,MILLENNIUM,KETCHIKAN,56.89986667,-135.7159333,225,226.8,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:59:00,MILLENNIUM,KETCHIKAN,56.90028333,-135.71515,225,227.2,18.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:54,MILLENNIUM,KETCHIKAN,56.90061667,-135.71445,226,227.8,18.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:48,MILLENNIUM,KETCHIKAN,56.90095,-135.7137667,226,227.8,18.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:43,MILLENNIUM,KETCHIKAN,56.90128333,-135.7130833,227,229.2,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:36,MILLENNIUM,KETCHIKAN,56.90161667,-135.7123667,227,228.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:31,MILLENNIUM,KETCHIKAN,56.90195,-135.7116667,228,230.2,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:25,MILLENNIUM,KETCHIKAN,56.90226667,-135.71095,228,230.8,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:18,MILLENNIUM,KETCHIKAN,56.9026,-135.7102333,228,230.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:12,MILLENNIUM,KETCHIKAN,56.90291667,-135.7095167,229,231.1,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:07,MILLENNIUM,KETCHIKAN,56.90316667,-135.7089333,229,231.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:58:00,MILLENNIUM,KETCHIKAN,56.90353333,-135.7080667,229,231.1,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:54,MILLENNIUM,KETCHIKAN,56.90385,-135.70735,230,232.1,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:49,MILLENNIUM,KETCHIKAN,56.90411667,-135.7067667,230,232.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:43,MILLENNIUM,KETCHIKAN,56.90443333,-135.7060167,231,234.1,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:37,MILLENNIUM,KETCHIKAN,56.90473333,-135.7052667,231,233.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:31,MILLENNIUM,KETCHIKAN,56.90503333,-135.7045,231,233.1,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:25,MILLENNIUM,KETCHIKAN,56.90533333,-135.7037833,231,232.8,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:18,MILLENNIUM,KETCHIKAN,56.90571667,-135.7028667,231,232.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:13,MILLENNIUM,KETCHIKAN,56.90595,-135.7022667,231,232.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:11,MILLENNIUM,KETCHIKAN,56.90625,-135.70155,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:07,MILLENNIUM,KETCHIKAN,56.90625,-135.70155,231,233.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:57:00,MILLENNIUM,KETCHIKAN,56.90661667,-135.7006333,232,234.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:54,MILLENNIUM,KETCHIKAN,56.90691667,-135.6999,231,232.5,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:48,MILLENNIUM,KETCHIKAN,56.90721667,-135.69915,231,233.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:43,MILLENNIUM,KETCHIKAN,56.90746667,-135.6985667,231,232.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:37,MILLENNIUM,KETCHIKAN,56.90783333,-135.6976667,231,232.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:31,MILLENNIUM,KETCHIKAN,56.90813333,-135.6969333,231,233.8,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:25,MILLENNIUM,KETCHIKAN,56.90843333,-135.6961667,231,233.5,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:18,MILLENNIUM,KETCHIKAN,56.90873333,-135.6954167,232,234.2,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:13,MILLENNIUM,KETCHIKAN,56.90896667,-135.6948333,232,234.5,18.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:07,MILLENNIUM,KETCHIKAN,56.90926667,-135.6940833,232,234.5,18.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:56:00,MILLENNIUM,KETCHIKAN,56.90963333,-135.6931833,232,233.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:54,MILLENNIUM,KETCHIKAN,56.90986667,-135.6925833,232,234.5,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:48,MILLENNIUM,KETCHIKAN,56.91018333,-135.6918167,232,232.5,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:43,MILLENNIUM,KETCHIKAN,56.91048333,-135.6910667,232,233.8,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:37,MILLENNIUM,KETCHIKAN,56.91078333,-135.6903167,232,233.2,18.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:30,MILLENNIUM,KETCHIKAN,56.9111,-135.6895833,232,233.8,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:25,MILLENNIUM,KETCHIKAN,56.9114,-135.6888333,232,233.8,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:18,MILLENNIUM,KETCHIKAN,56.9117,-135.6880833,232,233.8,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:13,MILLENNIUM,KETCHIKAN,56.912,-135.6873333,232,234.1,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:07,MILLENNIUM,KETCHIKAN,56.91231667,-135.6865833,232,233.5,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:55:00,MILLENNIUM,KETCHIKAN,56.91268333,-135.6856833,232,234.1,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:54:54,MILLENNIUM,KETCHIKAN,56.91298333,-135.6849333,232,234.4,18.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-28T23:54:49,MILLENNIUM,KETCHIKAN,56.91326667,-135.6841667,232,234.1,18.4,0,9189419.0,9HJF9,249055000,16.0
