bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-31T03:49:43,NORWEGIAN SUN,311109000,54.25061667,-131.0268167,217,VANCOUVER,215.0,18.0,9218131,C6RN3,69
2008-05-31T03:24:20,NORWEGIAN SUN,311109000,54.33328333,-130.9766667,120,VANCOUVER,118.1,12.5,9218131,C6RN3,69
2008-05-31T03:23:56,NORWEGIAN SUN,311109000,54.33393333,-130.9788167,118,VANCOUVER,117.0,12.7,9218131,C6RN3,69
2008-05-31T03:23:49,NORWEGIAN SUN,311109000,54.33408333,-130.9793333,117,VANCOUVER,115.6,12.8,9218131,C6RN3,69
2008-05-31T03:23:26,NORWEGIAN SUN,311109000,54.33468333,-130.9815833,115,VANCOUVER,114.1,13.1,9218131,C6RN3,69
2008-05-31T03:23:20,NORWEGIAN SUN,311109000,54.33483333,-130.98215,114,VANCOUVER,113.5,13.3,9218131,C6RN3,69
2008-05-31T03:23:08,NORWEGIAN SUN,311109000,54.33516667,-130.9834333,113,VANCOUVER,112.1,13.5,9218131,C6RN3,69
2008-05-31T03:23:01,NORWEGIAN SUN,311109000,54.3353,-130.9840167,113,VANCOUVER,111.7,13.6,9218131,C6RN3,69
2008-05-31T03:22:44,NORWEGIAN SUN,311109000,54.33573333,-130.9858333,112,VANCOUVER,110.7,13.7,9218131,C6RN3,69
2008-05-31T03:22:19,NORWEGIAN SUN,311109000,54.33625,-130.9882833,111,VANCOUVER,110.5,14.0,9218131,C6RN3,69
2008-05-31T03:22:14,NORWEGIAN SUN,311109000,54.33635,-130.9888,111,VANCOUVER,110.5,14.1,9218131,C6RN3,69
2008-05-31T03:22:01,NORWEGIAN SUN,311109000,54.33663333,-130.9901833,111,VANCOUVER,110.5,14.2,9218131,C6RN3,69
2008-05-31T03:21:44,NORWEGIAN SUN,311109000,54.33698333,-130.99185,110,VANCOUVER,108.8,14.4,9218131,C6RN3,69
2008-05-31T03:20:56,NORWEGIAN SUN,311109000,54.3381,-130.99725,111,VANCOUVER,110.2,15.2,9218131,C6RN3,69
2008-05-31T03:20:19,NORWEGIAN SUN,311109000,54.33901667,-131.00155,111,VANCOUVER,110.2,15.6,9218131,C6RN3,69
2008-05-31T03:20:08,NORWEGIAN SUN,311109000,54.33926667,-131.0027833,111,VANCOUVER,109.5,15.6,9218131,C6RN3,69
2008-05-31T03:19:56,NORWEGIAN SUN,311109000,54.33951667,-131.00405,110,VANCOUVER,109.2,15.7,9218131,C6RN3,69
2008-05-31T03:19:44,NORWEGIAN SUN,311109000,54.33985,-131.0056333,109,VANCOUVER,107.9,15.8,9218131,C6RN3,69
2008-05-31T03:19:32,NORWEGIAN SUN,311109000,54.34011667,-131.0070667,109,VANCOUVER,107.9,15.9,9218131,C6RN3,69
2008-05-31T03:18:56,NORWEGIAN SUN,311109000,54.3409,-131.0114333,106,VANCOUVER,105.2,16.3,9218131,C6RN3,69
2008-05-31T03:17:44,NORWEGIAN SUN,311109000,54.34225,-131.0205833,105,VANCOUVER,104.0,17.5,9218131,C6RN3,69
2008-05-31T03:17:32,NORWEGIAN SUN,311109000,54.34253333,-131.0223667,105,VANCOUVER,103.6,17.6,9218131,C6RN3,69
2008-05-31T03:17:26,NORWEGIAN SUN,311109000,54.34265,-131.0231667,105,VANCOUVER,104.6,17.6,9218131,C6RN3,69
2008-05-31T03:16:56,NORWEGIAN SUN,311109000,54.34325,-131.02705,106,VANCOUVER,105.3,17.6,9218131,C6RN3,69
2008-05-31T03:16:50,NORWEGIAN SUN,311109000,54.34338333,-131.0278667,106,VANCOUVER,105.3,17.6,9218131,C6RN3,69
2008-05-31T03:15:56,NORWEGIAN SUN,311109000,54.34445,-131.0351667,104,VANCOUVER,103.0,17.7,9218131,C6RN3,69
2008-05-31T02:30:37,NORWEGIAN SUN,311109000,54.382,-131.4167167,98,VANCOUVER,97.0,17.9,9218131,C6RN3,69
