name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CARNIVAL SPIRIT,357658000,2008-05-31T12:05:00,58.40135167,-134.8918967,0,157.5,17.9,163,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:04:31,58.40356833,-134.8936117,0,157.1,17.8,163,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:03:48,58.406785,-134.8963567,0,154.5,17.8,160,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:02:31,58.412435,-134.9013733,0,154.8,17.8,160,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:01:06,58.418785,-134.90702,0,152.5,17.9,158,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:01:42,58.41618333,-134.90464,0,154.5,17.9,160,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T12:00:36,58.420985,-134.9091983,0,151.1,17.8,156,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:59:18,58.426535,-134.9152917,0,147.8,17.7,153,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:59:42,58.42491833,-134.913445,0,148.8,17.7,154,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:58:06,58.43125833,-134.9219067,0,135.5,17.7,142,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:58:24,58.43020667,-134.9201783,0,138.8,17.6,145,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:58:42,58.429055,-134.918485,0,142.1,17.6,148,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:58:48,58.42865333,-134.9179183,0,143.1,17.7,149,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:57:12,58.434165,-134.9281883,0,123.5,17.8,131,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:57:30,58.43328,-134.9259617,0,127.5,17.7,134,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:57:48,58.43229333,-134.9238667,0,131.5,17.7,138,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:56:12,58.43661,-134.93631,0,111.5,17.8,118,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:56:30,58.43597333,-134.9337633,0,115.5,17.8,122,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:56:48,58.43530333,-134.9314483,0,118.5,17.8,126,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:55:00,58.43825833,-134.947295,0,96.2,17.9,103,9188647,3FPR9,JUNEAU AK
CARNIVAL SPIRIT,357658000,2008-05-31T11:55:18,58.438005,-134.944515,0,100.5,17.9,107,9188647,3FPR9,JUNEAU AK
