name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CARNIVAL SPIRIT,357658000,2008-07-18T13:18:13,55.27623167,-131.498635,0,295.1,14.8,294,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:17:42,55.27532333,-131.4953983,0,298.9,15.0,297,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:17:36,55.27512833,-131.4947567,0,299.8,15.1,298,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:17:13,55.27432,-131.492325,0,303.2,15.3,301,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:17:06,55.27405833,-131.491595,0,304.2,15.4,302,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:16:47,55.27326,-131.489535,0,307.5,15.5,304,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:16:24,55.27230167,-131.487325,0,310.5,15.8,308,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:16:01,55.27116167,-131.4849867,0,313.5,16.0,311,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:15:25,55.26928833,-131.48162,0,317.4,16.4,315,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:15:01,55.26795,-131.479455,0,319.0,16.6,317,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:12:42,55.259465,-131.4672333,0,320.3,17.7,320,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:12:13,55.25763167,-131.464595,0,320.6,17.9,320,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:26:35,55.28943667,-131.5495033,0,296.9,12.7,296,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:26:32,55.28500167,-131.5338083,0,296.0,13.6,296,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:22:55,55.28351833,-131.5284417,0,295.5,13.8,296,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:21:48,55.281685,-131.5216033,0,293.5,14.1,294,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:20:25,55.27951333,-131.512915,0,292.1,14.2,293,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:19:30,55.278185,-131.507135,0,290.3,14.4,290,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:18:47,55.277165,-131.50244,0,292.7,14.6,292,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:32:35,55.299985,-131.5797433,0,310.0,11.9,311,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:32:04,55.29889667,-131.57743,0,307.0,12.1,307,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:31:25,55.29759333,-131.5742517,0,303.4,12.1,303,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:28:54,55.29325,-131.5616783,0,300.4,12.0,299,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T13:27:54,55.29156,-131.5565967,0,298.9,12.2,298,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:33:25,55.15420333,-131.19511,0,317.6,15.5,318,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:42:07,55.18116667,-131.248155,0,297.0,17.4,298,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:41:07,55.17895,-131.2406817,0,298.0,17.4,298,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:40:36,55.177785,-131.237,0,301.3,17.4,301,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:40:07,55.17654667,-131.2335483,0,305.3,17.4,305,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:39:37,55.17510667,-131.2299983,0,307.6,17.4,307,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:39:07,55.17360833,-131.2266933,0,310.6,17.4,310,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:38:37,55.172075,-131.223645,0,313.6,17.4,313,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:38:24,55.171355,-131.2223217,0,314.6,17.4,314,9188647,3FPR9,KETCHIKAN
CARNIVAL SPIRIT,357658000,2008-07-18T12:37:13,55.16714,-131.2154317,0,318.0,17.3,318,9188647,3FPR9,KETCHIKAN
