name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CARNIVAL SPIRIT,357658000,2008-06-27T00:17:41,59.5035,-144.8525,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T01:18:27,59.3176667,-144.3035,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T02:18:47,59.1193333,-143.767167,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T03:19:16,58.9536667,-143.170333,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T04:19:45,58.7863333,-142.567,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T05:20:13,58.6188333,-141.950833,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T06:20:42,58.4506667,-141.3335,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T07:21:20,58.2698333,-140.703333,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T08:21:57,58.1016667,-140.087,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T09:22:17,57.9348333,-139.484,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T10:22:37,57.7838333,-138.853167,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T11:22:58,57.6195,-138.2205,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T12:23:45,57.4531667,-137.601667,15,360.0,102.3,511,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:15:14,57.30465667,-137.0978233,0,120.2,21.9,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:14:38,57.30648833,-137.1036483,0,120.4,21.9,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:13:07,57.31111333,-137.1183267,0,120.2,21.8,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:12:31,57.31294,-137.1241233,0,120.4,21.8,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:11:50,57.31503833,-137.130705,0,120.2,21.8,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:32:07,57.253405,-136.9328583,0,119.9,22.0,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:29:07,57.262445,-136.9621967,0,119.9,21.9,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:26:01,57.27182167,-136.992455,0,119.6,22.0,121,9188647,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-06-27T13:24:32,57.27629167,-137.0070133,0,119.6,22.0,121,9188647,3FPR9,SITKA AK
