bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-06-12T01:24:04,OOSTERDAM,245417000,57.01601667,-135.343475,0,263.4,10.8,265,9221281,PBKH,KETCHIKAN
2008-06-12T01:23:24,OOSTERDAM,245417000,57.01625,-135.3398917,0,262.7,10.2,265,9221281,PBKH,KETCHIKAN
2008-06-12T01:22:15,OOSTERDAM,245417000,57.01668167,-135.3342983,0,260.3,8.6,265,9221281,PBKH,KETCHIKAN
2008-06-12T01:22:34,OOSTERDAM,245417000,57.016565,-135.3357467,0,261.1,9.0,265,9221281,PBKH,KETCHIKAN
2008-06-12T01:21:03,OOSTERDAM,245417000,57.01728167,-135.3294283,0,247.2,7.9,253,9221281,PBKH,KETCHIKAN
2008-06-12T01:21:15,OOSTERDAM,245417000,57.01714833,-135.3301467,0,249.5,8.1,256,9221281,PBKH,KETCHIKAN
2008-06-12T01:21:34,OOSTERDAM,245417000,57.01698167,-135.331415,0,253.6,8.1,260,9221281,PBKH,KETCHIKAN
2008-06-12T01:21:45,OOSTERDAM,245417000,57.01688167,-135.3321667,0,255.7,8.2,262,9221281,PBKH,KETCHIKAN
2008-06-12T01:20:03,OOSTERDAM,245417000,57.01822833,-135.3257,0,233.9,8.0,240,9221281,PBKH,KETCHIKAN
2008-06-12T01:20:15,OOSTERDAM,245417000,57.017995,-135.3264517,0,236.9,8.0,242,9221281,PBKH,KETCHIKAN
2008-06-12T01:20:34,OOSTERDAM,245417000,57.01767833,-135.327565,0,240.2,8.0,246,9221281,PBKH,KETCHIKAN
2008-06-12T01:20:45,OOSTERDAM,245417000,57.01753,-135.3282317,0,242.5,8.0,249,9221281,PBKH,KETCHIKAN
2008-06-12T01:19:03,OOSTERDAM,245417000,57.01959,-135.3225883,0,225.9,8.0,231,9221281,PBKH,KETCHIKAN
2008-06-12T01:19:34,OOSTERDAM,245417000,57.018875,-135.3240867,0,229.0,8.1,234,9221281,PBKH,KETCHIKAN
2008-06-12T01:19:44,OOSTERDAM,245417000,57.01864167,-135.3246533,0,231.0,8.1,236,9221281,PBKH,KETCHIKAN
2008-06-12T01:18:03,OOSTERDAM,245417000,57.02120167,-135.31959,0,219.0,8.1,224,9221281,PBKH,KETCHIKAN
2008-06-12T01:18:25,OOSTERDAM,245417000,57.02062167,-135.3206033,0,220.9,8.0,226,9221281,PBKH,KETCHIKAN
2008-06-12T01:18:53,OOSTERDAM,245417000,57.01982167,-135.3220883,0,224.0,8.1,229,9221281,PBKH,KETCHIKAN
2008-06-12T01:17:25,OOSTERDAM,245417000,57.0223,-135.31792,0,212.7,8.1,217,9221281,PBKH,KETCHIKAN
2008-06-12T01:17:44,OOSTERDAM,245417000,57.021735,-135.3187717,0,215.7,8.1,220,9221281,PBKH,KETCHIKAN
2008-06-12T01:16:44,OOSTERDAM,245417000,57.02359833,-135.3164017,0,209.4,8.0,213,9221281,PBKH,KETCHIKAN
