bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-07-11T23:59:59,309653000,54.926405,-131.11437,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:57,309653000,54.926615,-131.1144117,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:55,309653000,54.92681333,-131.1144533,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:53,309653000,54.92702333,-131.114495,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:51,309653000,54.92722333,-131.114535,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:47,309653000,54.92763333,-131.1146183,173.7,22.4,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:45,309653000,54.92784333,-131.1146583,173.7,22.5,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:43,309653000,54.92804667,-131.1147,173.7,22.5,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:39,309653000,54.92845833,-131.11478,173.7,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:37,309653000,54.92866833,-131.1148217,173.7,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:35,309653000,54.92887,-131.1148617,173.7,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:33,309653000,54.92908,-131.1149033,173.7,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:27,309653000,54.92969833,-131.115025,173.4,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:25,309653000,54.92990833,-131.1150667,173.7,22.6,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:23,309653000,54.93011333,-131.1151067,173.7,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:21,309653000,54.93032333,-131.1151483,174.0,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:19,309653000,54.93063,-131.1152067,173.7,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:17,309653000,54.930845,-131.11525,173.7,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:13,309653000,54.93126167,-131.11533,173.7,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:11,309653000,54.93146167,-131.1153683,173.7,22.7,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:09,309653000,54.93167667,-131.11541,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:07,309653000,54.93188,-131.1154483,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:59:03,309653000,54.932305,-131.11553,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:57,309653000,54.93293167,-131.1156533,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:55,309653000,54.93314167,-131.115695,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:53,309653000,54.93335,-131.1157367,173.7,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:51,309653000,54.93356,-131.1157783,174.0,22.8,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:49,309653000,54.93366,-131.1157983,174.0,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:47,309653000,54.93398,-131.1158617,174.0,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:45,309653000,54.93419,-131.1159017,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:43,309653000,54.934295,-131.1159233,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:41,309653000,54.93451,-131.1159667,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:39,309653000,54.934715,-131.1160067,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:37,309653000,54.93493167,-131.1160483,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:35,309653000,54.93513667,-131.1160883,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:33,309653000,54.93535333,-131.1161317,173.7,22.9,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:27,309653000,54.93598,-131.116255,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:25,309653000,54.93619667,-131.1162983,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:23,309653000,54.93640167,-131.1163383,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:19,309653000,54.93682333,-131.1164217,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:17,309653000,54.93704,-131.116465,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:17,309653000,54.93714,-131.1164833,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:15,309653000,54.937245,-131.116505,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:13,309653000,54.93746333,-131.1165483,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:11,309653000,54.93767,-131.11659,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:11,309653000,54.93777333,-131.1166117,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:09,309653000,54.937885,-131.1166333,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:05,309653000,54.93830667,-131.1167167,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:03,309653000,54.938515,-131.1167583,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:03,309653000,54.93861833,-131.1167783,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:01,309653000,54.93873,-131.1168,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:58:01,309653000,54.93883,-131.1168217,173.7,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:59,309653000,54.93893667,-131.1168433,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:58,309653000,54.93904167,-131.1168633,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:57,309653000,54.93915333,-131.116885,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:57,309653000,54.93925333,-131.1169067,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:55,309653000,54.93936,-131.1169283,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:55,309653000,54.93936,-131.1169283,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:53,309653000,54.93957667,-131.1169717,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:53,309653000,54.93967667,-131.1169917,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:51,309653000,54.93978333,-131.1170133,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:51,309653000,54.93978333,-131.1170133,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:49,309653000,54.93999,-131.117055,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:47,309653000,54.94020667,-131.1171,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:45,309653000,54.940425,-131.1171417,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:45,309653000,54.940425,-131.1171417,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:43,309653000,54.94063,-131.117185,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:43,309653000,54.94063,-131.117185,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:41,309653000,54.94084833,-131.1172267,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:39,309653000,54.94116,-131.1172883,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:39,309653000,54.94116,-131.1172883,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:37,309653000,54.94137167,-131.1173333,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:35,309653000,54.94158167,-131.1173733,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:35,309653000,54.94158167,-131.1173733,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:33,309653000,54.94179333,-131.1174183,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:31,309653000,54.942005,-131.1174583,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:29,309653000,54.94221,-131.1175017,174.0,23.1,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:27,309653000,54.94242667,-131.117545,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:25,309653000,54.94264,-131.1175883,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:20,309653000,54.94306167,-131.1176717,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:19,309653000,54.94327167,-131.117715,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:17,309653000,54.94348333,-131.1177567,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-07-11T23:57:13,309653000,54.943905,-131.11784,174.0,23.0,174,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
