bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-05-09T23:58:54,249053000,56.62078333,-135.5816833,1,159.8,18.8,155,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:56:54,249053000,56.63051667,-135.5881833,1,161.1,18.8,156,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:56:42,249053000,56.6314,-135.5887167,1,160.5,18.8,156,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:56:19,249053000,56.63341667,-135.5899833,1,160.2,18.9,156,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:55:31,249053000,56.63726667,-135.5926,1,159.4,18.9,154,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:54:55,249053000,56.6405,-135.59475,1,160.4,18.9,155,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:53:06,249053000,56.64921667,-135.6004333,1,159.1,18.9,154,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:52:55,249053000,56.65026667,-135.60115,1,159.7,19.1,154,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:52:19,249053000,56.65316667,-135.6030333,1,160.4,18.9,155,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:50:42,249053000,56.66113333,-135.6082,1,160.1,19.1,155,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:50:07,249053000,56.66413333,-135.6102167,1,160.4,19.1,155,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:48:42,249053000,56.67116667,-135.61445,1,162.1,18.9,157,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:47:32,249053000,56.67715,-135.6181,1,162.4,18.9,157,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:47:17,249053000,56.68046667,-135.6200167,0,0.0,0.0,0,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:46:55,249053000,56.68046667,-135.6200167,1,164.1,18.9,159,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:45:06,249053000,56.68938333,-135.6244667,1,165.5,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:44:55,249053000,56.69031667,-135.6249333,1,164.8,18.8,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:44:32,249053000,56.69218333,-135.6258167,1,164.9,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:44:18,249053000,56.69346667,-135.62645,1,164.6,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:43:55,249053000,56.69533333,-135.6274167,1,162.9,18.8,159,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:43:42,249053000,56.6964,-135.6280167,1,163.2,19.0,159,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:43:18,249053000,56.69843333,-135.62915,1,163.8,18.9,159,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:42:42,249053000,56.70148333,-135.6307,1,165.2,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:42:32,249053000,56.70221667,-135.6310333,1,165.8,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:41:32,249053000,56.7075,-135.6335833,1,164.6,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:40:54,249053000,56.71065,-135.6352667,1,163.9,18.9,160,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:39:32,249053000,56.71745,-135.6389167,1,165.2,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:39:18,249053000,56.719,-135.63965,1,165.9,18.9,163,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:39:06,249053000,56.71981667,-135.6400333,1,166.6,18.9,163,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:38:54,249053000,56.72081667,-135.6404667,1,166.0,18.8,163,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:38:18,249053000,56.72371667,-135.6418,1,165.0,18.9,162,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:37:54,249053000,56.72578333,-135.6428333,1,164.9,18.9,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:37:18,249053000,56.72883333,-135.64435,1,164.6,18.8,161,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:37:06,249053000,56.73006667,-135.64495,1,165.6,18.8,162,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:36:55,249053000,56.7308,-135.6453,1,165.6,18.9,162,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:36:42,249053000,56.73188333,-135.6458167,1,166.0,18.8,163,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:36:32,249053000,56.73268333,-135.6461667,1,166.3,18.8,163,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
2008-05-09T23:36:18,249053000,56.73446667,-135.6469667,1,166.1,18.8,164,9106302,9HJG9,CELEBRITY MERCURY,16,VANCOUVER B.C.
