bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-29T23:58:31,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:55:07,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:54:06,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:52:29,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:52:07,NORWEGIAN SUN,311109000,59.45003333,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:49:05,NORWEGIAN SUN,311109000,59.45001667,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:43:03,NORWEGIAN SUN,311109000,59.45,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:40:24,NORWEGIAN SUN,311109000,59.45001667,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:36:59,NORWEGIAN SUN,311109000,59.45001667,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:34:25,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:30:57,NORWEGIAN SUN,311109000,59.45003333,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:28:27,NORWEGIAN SUN,311109000,59.45001667,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:27:55,NORWEGIAN SUN,311109000,59.45001667,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:24:54,NORWEGIAN SUN,311109000,59.45,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:22:28,NORWEGIAN SUN,311109000,59.45003333,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:21:54,NORWEGIAN SUN,311109000,59.45003333,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:18:52,NORWEGIAN SUN,311109000,59.45,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:16:28,NORWEGIAN SUN,311109000,59.45,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:15:52,NORWEGIAN SUN,311109000,59.45,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:12:50,NORWEGIAN SUN,311109000,59.45,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:10:24,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:06:44,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T23:04:24,NORWEGIAN SUN,311109000,59.45001667,-135.3274333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T23:00:43,NORWEGIAN SUN,311109000,59.45001667,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:58:21,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:54:40,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:52:23,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:51:38,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:48:39,NORWEGIAN SUN,311109000,59.45001667,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:46:23,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:42:35,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:40:21,NORWEGIAN SUN,311109000,59.45,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:36:34,NORWEGIAN SUN,311109000,59.45,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:34:17,NORWEGIAN SUN,311109000,59.45005,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:30:28,NORWEGIAN SUN,311109000,59.45005,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:28:19,NORWEGIAN SUN,311109000,59.45001667,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:24:26,NORWEGIAN SUN,311109000,59.45001667,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:22:17,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:18:27,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:16:21,NORWEGIAN SUN,311109000,59.45005,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:15:07,NORWEGIAN SUN,311109000,59.45005,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:12:21,NORWEGIAN SUN,311109000,59.45005,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:06:19,NORWEGIAN SUN,311109000,59.45003333,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T22:04:17,NORWEGIAN SUN,311109000,59.45003333,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T22:00:16,NORWEGIAN SUN,311109000,59.45003333,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:58:18,NORWEGIAN SUN,311109000,59.45001667,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:54:15,NORWEGIAN SUN,311109000,59.45001667,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:52:15,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:48:13,NORWEGIAN SUN,311109000,59.45003333,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:46:16,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:42:08,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:40:15,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:39:09,NORWEGIAN SUN,311109000,59.45003333,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:36:08,NORWEGIAN SUN,311109000,59.45005,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:34:13,NORWEGIAN SUN,311109000,59.45003333,-135.3274333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:33:07,NORWEGIAN SUN,311109000,59.45003333,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:30:02,NORWEGIAN SUN,311109000,59.45005,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:28:15,NORWEGIAN SUN,311109000,59.45005,-135.3273667,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:24:01,NORWEGIAN SUN,311109000,59.45005,-135.3273667,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:22:12,NORWEGIAN SUN,311109000,59.45006667,-135.3273667,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:20:59,NORWEGIAN SUN,311109000,59.45006667,-135.3273667,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:17:57,NORWEGIAN SUN,311109000,59.45008333,-135.32735,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:16:15,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:11:54,NORWEGIAN SUN,311109000,59.45003333,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:10:13,NORWEGIAN SUN,311109000,59.45005,-135.3273833,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:05:52,NORWEGIAN SUN,311109000,59.45005,-135.3273833,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T21:04:12,NORWEGIAN SUN,311109000,59.45003333,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T21:02:53,NORWEGIAN SUN,311109000,59.45003333,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:59:53,NORWEGIAN SUN,311109000,59.45001667,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:58:08,NORWEGIAN SUN,311109000,59.45005,-135.3274,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:53:49,NORWEGIAN SUN,311109000,59.45005,-135.3274,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:52:10,NORWEGIAN SUN,311109000,59.45005,-135.3274333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:47:46,NORWEGIAN SUN,311109000,59.45005,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:46:09,NORWEGIAN SUN,311109000,59.45005,-135.3274167,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:41:44,NORWEGIAN SUN,311109000,59.45005,-135.3274167,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:40:09,NORWEGIAN SUN,311109000,59.45003333,-135.3274333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:38:40,NORWEGIAN SUN,311109000,59.45003333,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:35:42,NORWEGIAN SUN,311109000,59.45001667,-135.3274333,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:34:08,NORWEGIAN SUN,311109000,59.45001667,-135.3274667,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:29:39,NORWEGIAN SUN,311109000,59.45001667,-135.3274667,45,VANCOUVER,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:28:08,NORWEGIAN SUN,311109000,59.45,-135.3274333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:26:36,NORWEGIAN SUN,311109000,59.45,-135.3274333,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:24:40,NORWEGIAN SUN,311109000,59.45,-135.3274167,0,SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:23:34,NORWEGIAN SUN,311109000,59.45,-135.3274167,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:23:07,NORWEGIAN SUN,311109000,59.45,-135.3274,0,SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:20:35,NORWEGIAN SUN,311109000,59.45,-135.3274,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:17:32,NORWEGIAN SUN,311109000,59.45001667,-135.3274,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:12:41,NORWEGIAN SUN,311109000,59.44998333,-135.3274,0,SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:11:30,NORWEGIAN SUN,311109000,59.44998333,-135.3274,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:08:28,NORWEGIAN SUN,311109000,59.45,-135.3274167,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
2008-05-29T20:06:37,NORWEGIAN SUN,311109000,59.45001667,-135.32745,0,SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-29T20:05:26,NORWEGIAN SUN,311109000,59.45001667,-135.32745,45,SKAGWAY,45.0,0.0,9218131,C6RN3,69
