bs_ts,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-05T23:59:56,310404000,55.34371167,-131.6549,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:59:50,310404000,55.34371167,-131.6548983,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:56:54,310404000,55.34371167,-131.6548983,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:53:54,310404000,55.34370667,-131.6549,5,13.0,0.3,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:53:53,310404000,55.34371333,-131.654895,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:50:52,310404000,55.34371333,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:47:50,310404000,55.34372167,-131.6548983,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:47:48,310404000,55.34372167,-131.6548983,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:44:47,310404000,55.343725,-131.65489,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:41:53,310404000,55.34372,-131.6548933,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:41:47,310404000,55.34372,-131.6548933,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:41:27,310404000,55.343715,-131.654895,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:41:23,310404000,55.343715,-131.654895,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,VANCOUVER
2008-06-05T23:41:11,310404000,55.343715,-131.654895,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:38:44,310404000,55.343715,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:36:41,310404000,55.34370833,-131.654895,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:35:45,310404000,55.34370833,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:32:44,310404000,55.34370667,-131.65489,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:30:46,310404000,55.34371333,-131.6548917,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:29:41,310404000,55.34371333,-131.6548917,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:26:43,310404000,55.343715,-131.6548933,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:24:46,310404000,55.34371,-131.6548883,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:23:40,310404000,55.34371,-131.6548883,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:20:39,310404000,55.34370667,-131.6548867,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:18:40,310404000,55.34370833,-131.654885,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:17:38,310404000,55.34370833,-131.654885,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:14:34,310404000,55.34371,-131.65489,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:12:44,310404000,55.343725,-131.654905,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:11:34,310404000,55.343725,-131.654905,5,328.0,0.1,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:08:34,310404000,55.34372333,-131.6549,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:06:41,310404000,55.34371167,-131.65489,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:05:32,310404000,55.34371167,-131.65489,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:02:32,310404000,55.34370333,-131.6548833,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T23:00:39,310404000,55.34369667,-131.6548783,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:59:27,310404000,55.34369667,-131.6548783,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:56:29,310404000,55.34369333,-131.6548917,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:54:40,310404000,55.34370333,-131.6548967,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:53:24,310404000,55.34370333,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:50:25,310404000,55.34371333,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:48:41,310404000,55.34371333,-131.6548917,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:47:25,310404000,55.34371333,-131.6548917,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:44:22,310404000,55.343695,-131.65488,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:42:39,310404000,55.34371,-131.6548717,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:41:20,310404000,55.34371,-131.6548717,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:38:22,310404000,55.34370333,-131.6548667,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:36:39,310404000,55.34371,-131.6548717,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:35:18,310404000,55.34371,-131.6548717,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:32:19,310404000,55.34371,-131.6548717,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:30:40,310404000,55.34370667,-131.6548817,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:29:16,310404000,55.34370667,-131.6548817,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:26:14,310404000,55.343715,-131.6548917,5,103.0,0.1,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:24:39,310404000,55.34371,-131.654875,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:23:15,310404000,55.34371,-131.654875,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:20:14,310404000,55.34371167,-131.6548883,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:18:37,310404000,55.34371167,-131.6548883,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:17:11,310404000,55.34371167,-131.6548883,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:14:08,310404000,55.34371333,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:12:33,310404000,55.34371167,-131.6548967,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:11:10,310404000,55.34371167,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:08:07,310404000,55.34370667,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:06:35,310404000,55.34370833,-131.6549017,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:05:04,310404000,55.34370833,-131.6549017,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:02:05,310404000,55.343705,-131.6548933,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T22:00:37,310404000,55.3437,-131.6548767,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:59:04,310404000,55.3437,-131.6548767,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:56:02,310404000,55.343715,-131.6549017,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:54:35,310404000,55.343715,-131.654905,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:53:01,310404000,55.343715,-131.654905,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:50:00,310404000,55.34371,-131.6549,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:48:37,310404000,55.34371333,-131.6548933,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:46:56,310404000,55.34371333,-131.6548933,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:43:56,310404000,55.343715,-131.65489,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:42:33,310404000,55.34371167,-131.6548867,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:40:54,310404000,55.34371167,-131.6548867,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:37:56,310404000,55.34371333,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:36:32,310404000,55.34371333,-131.6548933,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:34:53,310404000,55.34371333,-131.6548933,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:31:52,310404000,55.34370833,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:30:32,310404000,55.34370833,-131.6548867,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:28:48,310404000,55.34370833,-131.6548867,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:25:48,310404000,55.34370667,-131.6548833,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:24:32,310404000,55.34370833,-131.6548833,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:22:45,310404000,55.34370833,-131.6548833,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:19:46,310404000,55.34370667,-131.654895,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:18:32,310404000,55.34371167,-131.654905,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:16:45,310404000,55.34371167,-131.654905,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:13:43,310404000,55.34371333,-131.6549017,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:12:27,310404000,55.343715,-131.6548967,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:10:42,310404000,55.343715,-131.6548967,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:07:42,310404000,55.34371,-131.6549017,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:06:29,310404000,55.343705,-131.6548983,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:04:38,310404000,55.343705,-131.6548983,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:01:37,310404000,55.34371167,-131.6549017,5,103.0,0.0,103,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
2008-06-05T21:00:29,310404000,55.343715,-131.6548983,0,0.0,0.0,0,9228198,ZCDF8,DIAMOND PRINCESS,16,KETCHIKAN
