name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
OOSTERDAM,245417000,2008-05-15T01:27:32,57.01583333,-135.34449,1,267.0,8.8,267,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:25:51,57.01613333,-135.337365,1,263.9,7.6,267,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:24:02,57.016615,-135.3308433,1,258.9,6.6,265,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:24:32,57.01644833,-135.33256,1,260.0,6.9,265,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:23:11,57.01698333,-135.3279717,1,253.8,6.6,259,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:23:32,57.01681667,-135.3291733,1,255.1,6.7,262,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:22:18,57.01748333,-135.3251183,1,239.0,6.6,246,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:22:22,57.01743333,-135.325385,1,240.0,6.6,247,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:22:38,57.01725,-135.326185,1,243.3,6.8,251,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:22:52,57.01711667,-135.3269367,1,248.8,6.6,254,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:22:58,57.01705,-135.32732,1,249.9,6.6,256,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:21:16,57.01853333,-135.3221333,1,225.0,6.9,230,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:21:32,57.0182,-135.3228667,1,226.5,7.7,235,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:21:42,57.01803167,-135.3233483,1,231.1,6.8,237,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:21:58,57.01775,-135.3241667,1,235.0,6.7,241,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:20:11,57.02002333,-135.31952,1,213.1,7.1,215,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:20:32,57.01949167,-135.320305,1,216.5,6.9,220,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:20:49,57.01911,-135.3209567,1,219.7,7.0,223,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:20:58,57.018895,-135.321375,1,221.9,7.0,226,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:19:42,57.020805,-135.31848,1,208.5,7.2,207,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:16:51,57.02597333,-135.31366,1,207.3,7.4,205,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:15:11,57.02909,-135.310905,1,204.7,7.3,204,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:13:51,57.03141,-135.3090167,1,202.0,6.2,202,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:12:11,57.03371667,-135.30736,1,195.0,4.3,200,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:12:23,57.0335,-135.3075117,1,198.6,4.4,200,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:12:51,57.03288167,-135.3079133,1,199.7,5.0,202,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:11:31,57.03443667,-135.3068917,1,193.3,3.5,195,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:11:51,57.034085,-135.307125,1,194.0,3.9,198,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:07:02,57.036365,-135.3058983,1,161.0,0.6,161,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:04:01,57.03701333,-135.3058017,1,185.7,0.8,156,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T01:01:02,57.037565,-135.3057667,1,177.5,0.7,151,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T00:55:00,57.03833167,-135.3055683,1,209.5,0.3,138,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T00:42:52,57.0395,-135.3057833,1,281.0,0.1,101,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T00:36:52,57.03961667,-135.3057667,1,96.0,0.0,96,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T00:32:36,57.03961667,-135.3057167,1,159.4,0.2,96,9221281,PBKH,KETCHIKAN
OOSTERDAM,245417000,2008-05-15T00:29:19,57.03963333,-135.3059,1,6.0,0.1,96,9221281,PBKH,KETCHIKAN
