bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-04T23:55:22,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:52:21,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:49:17,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:47:35,311109000,NORWEGIAN SUN,VANCOUVER,59.4506667,-135.324667,511,360.0,102.3,15,9218131,C6RN3,16
2008-09-04T23:46:17,311109000,NORWEGIAN SUN,VANCOUVER,59.45105,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:43:14,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:40:13,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:37:12,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:31:10,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:28:09,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:22:06,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:19:04,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:16:02,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:13:01,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:10:00,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:06:59,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:03:58,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T23:00:57,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:54:55,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:51:51,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:47:06,311109000,NORWEGIAN SUN,VANCOUVER,59.4506667,-135.324667,511,360.0,102.3,15,9218131,C6RN3,16
2008-09-04T22:45:51,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:39:49,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:36:45,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:33:45,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.32375,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:27:45,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:24:43,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:21:41,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:15:39,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:09:37,311109000,NORWEGIAN SUN,VANCOUVER,59.45105,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:06:33,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T22:00:31,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:57:28,311109000,NORWEGIAN SUN,VANCOUVER,59.45105,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:51:26,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:46:28,311109000,NORWEGIAN SUN,VANCOUVER,59.4506667,-135.324667,511,360.0,102.3,15,9218131,C6RN3,16
2008-09-04T21:45:25,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:42:23,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:39:20,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:36:20,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:33:18,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32375,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:30:18,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.32375,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:27:15,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237333,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:24:13,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:21:12,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:18:11,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:15:11,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:12:09,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:09:07,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:06:06,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.32365,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:03:04,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T21:00:04,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:57:02,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:54:02,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:51:00,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:47:59,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:46:17,311109000,NORWEGIAN SUN,VANCOUVER,59.4506667,-135.324667,511,360.0,102.3,15,9218131,C6RN3,16
2008-09-04T20:44:58,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:41:56,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:38:54,311109000,NORWEGIAN SUN,VANCOUVER,59.4511,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:32:51,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236667,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:26:51,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:23:49,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:20:48,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:17:47,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:14:44,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:11:42,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237,43,43.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:05:42,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3236833,42,42.0,0.0,5,9218131,C6RN3,16
2008-09-04T20:02:41,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237167,42,42.0,0.0,5,9218131,C6RN3,16
2008-09-04T19:59:40,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237167,42,42.0,0.0,5,9218131,C6RN3,16
2008-09-04T19:56:39,311109000,NORWEGIAN SUN,VANCOUVER,59.45108333,-135.3237167,42,42.0,0.0,5,9218131,C6RN3,16
2008-09-04T19:50:36,311109000,NORWEGIAN SUN,VANCOUVER,59.45106667,-135.3237333,42,42.0,0.0,5,9218131,C6RN3,16
