bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-08-02T23:33:50,MILLENNIUM,HUBBARD GLACIER,60.00296667,-139.5224,59,149.0,2.4,0,9189419,9HJF9,249055000,16
2008-08-02T23:31:53,MILLENNIUM,HUBBARD GLACIER,60.0026667,-139.524,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-08-02T22:42:41,MILLENNIUM,HUBBARD GLACIER,59.90916667,-139.6258167,60,59.0,12.0,0,9189419,9HJF9,249055000,16
2008-08-02T22:42:04,MILLENNIUM,HUBBARD GLACIER,59.90815,-139.6292667,64,61.1,12.2,0,9189419,9HJF9,249055000,16
2008-08-02T22:41:53,MILLENNIUM,HUBBARD GLACIER,59.90783333,-139.63045,65,62.1,12.2,0,9189419,9HJF9,249055000,16
2008-08-02T22:41:47,MILLENNIUM,HUBBARD GLACIER,59.90763333,-139.63115,66,63.2,12.3,0,9189419,9HJF9,249055000,16
2008-08-02T22:41:41,MILLENNIUM,HUBBARD GLACIER,59.9075,-139.6316167,66,63.2,12.3,0,9189419,9HJF9,249055000,16
2008-08-02T22:40:53,MILLENNIUM,HUBBARD GLACIER,59.90625,-139.6365167,66,61.4,12.6,0,9189419,9HJF9,249055000,16
2008-08-02T22:40:23,MILLENNIUM,HUBBARD GLACIER,59.90536667,-139.6396167,61,57.0,13.1,0,9189419,9HJF9,249055000,16
2008-08-02T22:40:06,MILLENNIUM,HUBBARD GLACIER,59.90475,-139.6414167,57,52.7,13.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:53,MILLENNIUM,HUBBARD GLACIER,59.9043,-139.6426,55,51.2,13.7,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:47,MILLENNIUM,HUBBARD GLACIER,59.90405,-139.6432,54,50.2,13.7,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:41,MILLENNIUM,HUBBARD GLACIER,59.90381667,-139.6437833,53,49.2,13.8,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:35,MILLENNIUM,HUBBARD GLACIER,59.90355,-139.6443833,52,47.8,13.9,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:29,MILLENNIUM,HUBBARD GLACIER,59.90328333,-139.6449333,51,48.1,14.0,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:24,MILLENNIUM,HUBBARD GLACIER,59.90305,-139.6454333,50,47.1,14.0,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:18,MILLENNIUM,HUBBARD GLACIER,59.90273333,-139.6461333,49,45.3,14.2,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:11,MILLENNIUM,HUBBARD GLACIER,59.90248333,-139.6465667,48,44.3,14.2,0,9189419,9HJF9,249055000,16
2008-08-02T22:39:05,MILLENNIUM,HUBBARD GLACIER,59.90223333,-139.6471333,47,44.9,14.3,0,9189419,9HJF9,249055000,16
2008-08-02T22:38:06,MILLENNIUM,HUBBARD GLACIER,59.89911667,-139.65245,40,37.2,14.8,0,9189419,9HJF9,249055000,16
2008-08-02T22:36:53,MILLENNIUM,HUBBARD GLACIER,59.8949,-139.6574833,26,24.8,15.3,0,9189419,9HJF9,249055000,16
2008-08-02T22:36:17,MILLENNIUM,HUBBARD GLACIER,59.89241667,-139.6595,20,19.6,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:35:41,MILLENNIUM,HUBBARD GLACIER,59.89,-139.6609833,17,15.5,15.6,0,9189419,9HJF9,249055000,16
2008-08-02T22:35:18,MILLENNIUM,HUBBARD GLACIER,59.88836667,-139.6619167,17,15.8,15.6,0,9189419,9HJF9,249055000,16
2008-08-02T22:34:18,MILLENNIUM,HUBBARD GLACIER,59.88415,-139.6641167,15,13.8,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:34:05,MILLENNIUM,HUBBARD GLACIER,59.88331667,-139.6645333,15,13.5,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:33:41,MILLENNIUM,HUBBARD GLACIER,59.8817,-139.6653333,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:33:29,MILLENNIUM,HUBBARD GLACIER,59.8808,-139.6657833,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:33:17,MILLENNIUM,HUBBARD GLACIER,59.88003333,-139.6661833,16,15.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:33:11,MILLENNIUM,HUBBARD GLACIER,59.87955,-139.66645,17,15.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:32:53,MILLENNIUM,HUBBARD GLACIER,59.87836667,-139.6670333,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:32:47,MILLENNIUM,HUBBARD GLACIER,59.87795,-139.66725,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:32:23,MILLENNIUM,HUBBARD GLACIER,59.8762,-139.6681167,16,13.7,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:32:11,MILLENNIUM,HUBBARD GLACIER,59.87536667,-139.66855,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:31:53,MILLENNIUM,HUBBARD GLACIER,59.8742,-139.66915,16,14.1,15.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:31:24,MILLENNIUM,HUBBARD GLACIER,59.8686667,-139.672,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-08-02T22:31:17,MILLENNIUM,HUBBARD GLACIER,59.8717,-139.6703833,17,14.4,15.6,0,9189419,9HJF9,249055000,16
2008-08-02T22:30:59,MILLENNIUM,HUBBARD GLACIER,59.87045,-139.671,17,14.8,15.7,0,9189419,9HJF9,249055000,16
2008-08-02T22:30:42,MILLENNIUM,HUBBARD GLACIER,59.86918333,-139.6716167,15,13.1,15.7,0,9189419,9HJF9,249055000,16
2008-08-02T22:29:28,MILLENNIUM,HUBBARD GLACIER,59.86391667,-139.67395,14,12.2,16.0,0,9189419,9HJF9,249055000,16
2008-08-02T22:29:17,MILLENNIUM,HUBBARD GLACIER,59.86315,-139.6743,14,12.5,16.1,0,9189419,9HJF9,249055000,16
2008-08-02T22:27:34,MILLENNIUM,HUBBARD GLACIER,59.85551667,-139.6777,12,11.3,16.8,0,9189419,9HJF9,249055000,16
2008-08-02T22:27:28,MILLENNIUM,HUBBARD GLACIER,59.85506667,-139.6778833,12,12.0,16.9,0,9189419,9HJF9,249055000,16
2008-08-02T22:25:28,MILLENNIUM,HUBBARD GLACIER,59.84556667,-139.68195,12,12.3,18.5,0,9189419,9HJF9,249055000,16
2008-08-02T22:23:10,MILLENNIUM,HUBBARD GLACIER,59.83351667,-139.6868833,11,11.2,19.5,0,9189419,9HJF9,249055000,16
