name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CARNIVAL SPIRIT,357658000,2008-08-17T13:34:14,59.390225,-135.364105,0,8.4,12.9,8,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:34:05,59.38970833,-135.364255,0,8.0,12.9,8,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:31:05,59.37896,-135.367255,0,7.5,13.1,8,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:30:05,59.37536,-135.3682217,0,8.0,13.1,8,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:27:05,59.36459667,-135.37127,0,8.0,13.2,8,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:26:14,59.36146333,-135.3721383,0,7.0,13.2,7,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T13:25:44,59.35971333,-135.3725733,0,5.4,13.2,5,9188647.0,3FPR9,SKAGWAY AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:58:14,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:55:12,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:52:12,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:49:11,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:46:06,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:43:06,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:37:05,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
CARNIVAL SPIRIT,357658000,2008-08-17T23:34:04,59.446025,-135.3254767,5,0.0,0.0,43,9188647.0,3FPR9,SITKA AK
